Unnamed: 0,id,question,question_comment,option_a,option_a_comment,option_b,option_b_comment,option_c,option_c_comment,option_d,option_d_comment,correct_option,content_raw,distractor_quality
277,OIC-162-14-B,Un patient de 35 ans présente un œil rouge douloureux avec baisse de l'acuité visuelle. Il a également des symptômes cutanés tels que des papules acnéiformes du menton et une dépilation sourcils. Quel diagnostic évoquer?,Cette question évalue la compréhension des manifestations extra-génitales de la syphilis secondaire.,Gonocoque,Incorrecte car les symptômes décrits ne correspondent pas à ce diagnostic.,Chlamydiose,Incorrecte car les symptômes décrits ne correspondent pas à ce diagnostic.,Syphilis secondaire,Correcte car les symptômes décrits correspondent à cette manifestation extra-génitale de la syphilis.,Uvéite,Incorrecte car les symptômes décrits ne correspondent pas à ce diagnostic.,c,"{{objectif de connaissance
|Identifiant=OIC-162-14-B
|Item_parent=Infections sexuellement transmissibles (IST) : gonococcies, chlamydioses, syphilis, papillomavirus humain (HPV), trichomonose
|Item_parent_short=Infections sexuellement transmissibles (IST) : gonococcies, chlamydioses, syphilis, papillomavirus humain (HPV), trichomonose
|Rang=B
|Intitulé=Connaître les manifestations extra génitales des IST
|Description=None
|Rubrique=Diagnostic positif
|Contributeurs=
|Ordre=14}}
'''Gonocoque :'''

•       Anorectite : asymptomatique +++, prurit anal, anite, écoulement rectal purulent, diarrhée, saignements anorectaux, syndrome rectal (ténesme, épreintes, diarrhée mucopurulente) et/ou sensations de défécations incomplètes.

•       Oropharyngite : asymptomatique +++

•       Septicémie gonococcique : fièvre, atteinte cutanée (purpura pétéchial ; papules ou papulo-pustules acrales ou périarticulaires), et/ou atteinte articulaire (mono- ou oligo-arthrites septiques ; ténosynovites)

•       Autres : péri-hépatite, endocardite ou méningite.


'''Chlamydiose :'''

•       Pharyngite

•       Anorectites : asymptomatiques +++

•       Syndrome oculo-uréthro-synovial : polyarthrite aiguë ou subaiguë réactionnelle, urétrite, conjonctivite bilatérale, balanite circinée, kératodermie palmoplantaire psoriasiforme, kératoconjonctivite, arthrite

•       Chez le nouveau-né : kératoconjonctivite, pneumopathie

•       Autres : péri-hépatite


'''Syphilis secondaire :'''

•       Roséole syphilitique : 1ère éruption syphilis secondaire, 6 semaines après le chancre, macules rosées, sur le tronc, pas d’autres symptômes fonctionnels

•       Syphilides : papuleuses, palmoplantaires

•       Autres symptômes cutanéo-phanériens : fausse perlèche, papules acnéiformes du menton, dépilation en aires de la langue, dépilation sourcils, …

•       Signes généraux : fébricule, céphalées, poly-ADP, poly-arthralgies, neuro syphilis, manifestations ophtalmiques, …",False
278,OIC-162-15-A,Quel examen complémentaire doit être réalisé en cas d'infection haute de la femme ?,Cette question évalue la compréhension de l'examen complémentaire à réaliser en cas d'infection haute de la femme.,CRP et NFS,Ces examens sont corrects mais incomplets pour l'infection haute de la femme.,Examen direct + culture standard + PCR,Ces examens sont corrects mais incomplets pour l'infection haute de la femme.,Examen du col de l’utérus si condylome chez la patiente ou son conjoint,Cet examen est correct mais ne fait pas partie du bilan d'infection haute de la femme.,Prélèvement chirurgicaux ou radioguidés si infection compliquée pour culture + PCR + rechercher de mycoplasmes,Ces examens sont corrects et complets pour l'infection haute de la femme.,d,"{{objectif de connaissance
|Identifiant=OIC-162-15-A
|Item_parent=Infections sexuellement transmissibles (IST) : gonococcies, chlamydioses, syphilis, papillomavirus humain (HPV), trichomonose
|Item_parent_short=Infections sexuellement transmissibles (IST) : gonococcies, chlamydioses, syphilis, papillomavirus humain (HPV), trichomonose
|Rang=A
|Intitulé=Connaître les examens complémentaires à réaliser en cas d’IST : ulcérations génitales, urétrites, orchites, infections basses de la femme, infections hautes de la femme, localisation extragénitales
|Description=None
|Rubrique=Examens complémentaires
|Contributeurs=
|Ordre=15}}
Bilan IST :

- Sérologies : VIH, VHB, test tréponémique +/- test non tréponémique

- PCR : Gonocoque et chlamydia (sur 1er jet urinaire, écoulement urétral, auto-prélévement vaginal, pharyngé et anal selon les pratiques sexuelles)

- PCR pharyngée et anale selon les pratiques sexuelles

- Culture : systématique pour le gonocoque, écoulement urétral, auto-prélévement vaginal, selon la symptomatologie

- Infection haute de la femme : CRP, NFS, prélèvement avec pose de speculum pour examen direct + culture standard + PCR, prélèvement chirurgicaux ou radioguidés si infection compliquée pour culture + PCR + rechercher de mycoplasmes

- Examen du col de l’utérus si condylome chez la patiente ou son conjoint",False
279,OIC-162-17-B,Quel examen doit être réalisé en cas d'infection haute chez une femme ?,Cette question évalue la compréhension des explorations à réaliser en cas d'infection haute chez une femme.,CRP et NFS,Correcte : CRP et NFS sont des examens utiles pour évaluer l'inflammation générale.,Examen direct + culture standard + PCR 'Neisseria gonorrhoeae' et 'Chlamydia trachomatis',Correcte : Cet examen est utilisé pour diagnostiquer les infections haute chez une femme.,Prélèvement chirurgicaux ou radioguidés pour culture + PCR 'Neisseria gonorrhoeae' et 'Chlamydia trachomatis' + rechercher de mycoplasmes,Correcte : Cet examen est utilisé pour diagnostiquer des infections haute chez une femme qui sont compliquées.,Aucun des examens mentionnés ci-dessus,Incorrecte : Les examens mentionnés ci-dessus sont utiles pour diagnostiquer les infections haute chez une femme.,b,"{{objectif de connaissance
|Identifiant=OIC-162-17-B
|Item_parent=Infections sexuellement transmissibles (IST) : gonococcies, chlamydioses, syphilis, papillomavirus humain (HPV), trichomonose
|Item_parent_short=Infections sexuellement transmissibles (IST) : gonococcies, chlamydioses, syphilis, papillomavirus humain (HPV), trichomonose
|Rang=B
|Intitulé=Connaître les explorations à réaliser en cas d’infection génitale haute chez la femme
|Description=None
|Rubrique=Examens complémentaires
|Contributeurs=
|Ordre=17}}
- Infection haute de la femme :

         - CRP, NFS,

         - Prélèvement avec pose de speculum pour examen direct + culture standard + PCR ''Neisseria gonorrhoeae'' et ''Chlamydia trachomatis'',

         - Prélèvement chirurgicaux ou radioguidés si infection compliquée pour culture + PCR ''Neisseria gonorrhoeae'' et ''Chlamydia trachomatis'', + rechercher de mycoplasmes",False
280,OIC-162-20-A,Un patient de 30 ans présente un œil rouge douloureux avec baisse de l'acuité visuelle. Quel traitement initier pour cette infection sexuellement transmissible ?,Évaluer la compréhension des modalités de choix des antibiotiques après documentation microbiologique de l'IST.,Ceftriaxone dose unique IM ou IV 1000 mg,Correcte pour la gonococcie.,Doxycycline per os 200mg pendant 7 jours,"Incorrecte, cette antibiotique est utilisée pour la chlamydiose.","Benzathine pénicilline G DU IM 2,4 millions d’unités","Incorrecte, cette antibiotique est utilisée pour la syphilis précoce.",Métronidazole per os 2g dose unique,"Incorrecte, cette antibiotique est utilisée pour la trichomonose.",a,"{{objectif de connaissance
|Identifiant=OIC-162-20-A
|Item_parent=Infections sexuellement transmissibles (IST) : gonococcies, chlamydioses, syphilis, papillomavirus humain (HPV), trichomonose
|Item_parent_short=Infections sexuellement transmissibles (IST) : gonococcies, chlamydioses, syphilis, papillomavirus humain (HPV), trichomonose
|Rang=A
|Intitulé=Connaître les modalités de choix des antibiotiques après documentation microbiologique de l’IST
|Description=None
|Rubrique=Prise en charge
|Contributeurs=
|Ordre=20}}
Gonococcie :

·      Ceftriaxone dose unique IM ou IV 1000 mg

·      Si allergie β-lactamines : dose unique azithromycine ou gentamicine ou ciprofloxacine


Chlamydiose :

·      Doxycycline per os 200mg pendant 7 jours (ou azithromycine 1g dose unique mais risque de résistance à d'autres microorganismes)

·      2<sup>ème</sup> intention : érythromycine ou ofloxacine


Syphilis précoce : Benzathine pénicilline G DU IM 2,4 millions d’unités


Trichomonose : Métronidazole per os 2g dose unique ou 500 mg 2x/j 7 jours ou Secnidazole 2g dose unique",False
281,OIC-162-21-B,Quel traitement initier pour une infection génitale haute non compliquée chez une femme de 25 ans?,Évaluation de la compréhension des modalités thérapeutiques des infections génitales hautes de la femme.,Ceftriaxone 1g IV/IM dose unique + Métronidazole 500mg/12h per os 10 jours,"Incorrecte : Métronidazole est utilisé pour le traitement de la gonocoque, pas pour l'IGH non compliquée.",Doxycycline 100mg/12h per os 14 jours,"Incorrecte : Doxycycline est utilisé pour la chlamydiose, pas pour l'IGH non compliquée.",Ceftriaxone 1g IV/IM dose unique + Doxycycline 100mg/12h per os 10 jours,Correcte : Ceftriaxone pour la gonocoque et Doxycycline pour la chlamydiose sont utilisés pour l'IGH non compliquée.,Ceftriaxone 1g IV/IM dose unique + Métronidazole 500mg/12h per os 14 jours,"Incorrecte : Métronidazole est utilisé pour le traitement de la gonocoque, pas pour l'IGH non compliquée.",c,"{{objectif de connaissance
|Identifiant=OIC-162-21-B
|Item_parent=Infections sexuellement transmissibles (IST) : gonococcies, chlamydioses, syphilis, papillomavirus humain (HPV), trichomonose
|Item_parent_short=Infections sexuellement transmissibles (IST) : gonococcies, chlamydioses, syphilis, papillomavirus humain (HPV), trichomonose
|Rang=B
|Intitulé=Connaître les modalités thérapeutiques des infections génitales hautes de la femme
|Description=None
|Rubrique=Prise en charge
|Contributeurs=
|Ordre=21}}
Traitement probabiliste : recommandations de 2018 (CNGOF – SPILF) préconisent :

•       IGH non compliquée : Ceftriaxone 1g IV/IM dose unique + Doxycycline 100mg/12h per os 10 jours + Métronidazole 500mg/12h per os 10 jours


- Gonocoque : Ceftriaxone (1 g/j, IV, 14 jours).

- Chlamydiose : Doxycycline (100 mg/12 heures, ''per os'' ou IV, 14 jours).",False
282,OIC-162-23-A,"Quel diagnostic doit être évoqué devant une ulcération génitale unique, indurée et propre, associée à une roséole syphilitique et des signes généraux et extra-cutanés ?",La question évalue la compréhension des signes cliniques d'une syphilis précoce.,Conjonctivite,Cette option est incorrecte car elle ne correspond pas aux signes cliniques d'une syphilis précoce.,Hémorragie sous conjonctivale,Cette option est incorrecte car elle ne correspond pas aux signes cliniques d'une syphilis précoce.,Épisclérite,Cette option est incorrecte car elle ne correspond pas aux signes cliniques d'une syphilis précoce.,Syphilis précoce,Cette option est correcte car elle correspond aux signes cliniques d'une syphilis précoce.,d,"{{objectif de connaissance
|Identifiant=OIC-162-23-A
|Item_parent=Infections sexuellement transmissibles (IST) : gonococcies, chlamydioses, syphilis, papillomavirus humain (HPV), trichomonose
|Item_parent_short=Infections sexuellement transmissibles (IST) : gonococcies, chlamydioses, syphilis, papillomavirus humain (HPV), trichomonose
|Rang=A
|Intitulé=Connaître les signes cliniques d’une syphilis précoce
|Description=None
|Rubrique=Diagnostic positif
|Contributeurs=
|Ordre=23}}
Syphilis précoce :

- Primaire : durée variable (21 jours en général)

·      Chancre : unique ++, fond propre, induré, génital ++, régression spontanée<blockquote>o   Attention : tous les chancres syphilitiques de respectent pas totalement ces critères</blockquote>§  Une syphilis doit être évoquée jusqu’à preuve du contraire devant toute ulcération des parties génitales

·      ADP satellite : non inflammatoire


- Secondaire : durée <1an

·      Roséole syphilitique : macules rosées, sur le tronc, pas d’autres symptômes fonctionnels

·      Syphilides papuleuses : papules cuivrées, nombre et localisation variable

·      Signes généraux et extra-cutané : fébricule, céphalées, poly-ADP, …


- Latente précoce : asymptomatique",False
283,OIC-162-24-B,Un patient de 35 ans présente un œil rouge douloureux avec baisse de l'acuité visuelle. Quel diagnostic évoquer?,Évaluation de la compréhension des signes cliniques de la syphilis tardive,Syphilis gommeuse,"Incorrecte car la syphilis gommeuse est une forme clinique de syphilis tertiaire, non de syphilis latente tardive",Syphilis osseuse,"Incorrecte car la syphilis osseuse est une forme clinique de syphilis tertiaire, non de syphilis latente tardive",Aortite,"Incorrecte car l'aortite est une complication cardiovasculaire de syphilis tertiaire, non de syphilis latente tardive",Neurosyphilis tertiaire,Correcte car la neurosyphilis tertiaire est une forme clinique de syphilis tertiaire qui peut survenir après un délai de plus d'un an sans signes cliniques,d,"{{objectif de connaissance
|Identifiant=OIC-162-24-B
|Item_parent=Infections sexuellement transmissibles (IST) : gonococcies, chlamydioses, syphilis, papillomavirus humain (HPV), trichomonose
|Item_parent_short=Infections sexuellement transmissibles (IST) : gonococcies, chlamydioses, syphilis, papillomavirus humain (HPV), trichomonose
|Rang=B
|Intitulé=Connaître les signes cliniques d’une syphilis tardive
|Description=None
|Rubrique=Diagnostic positif
|Contributeurs=
|Ordre=24}}
La syphilis latente tardive se définie par l’absence de signe clinique et la découverte d’une sérologie positive dont la date présumée du contact est de plus d’un an

Les formes cliniques de syphilis tertiaire sont :

o   Syphilis gommeuse

o   Syphilis osseuse

o   Syphilis cardiovasculaire (aortite, sténose des coronaires, …)

o   Neurosyphilis tertiaire

o   Tabés",False
284,OIC-162-25-B,"Quel est le diagnostic le plus approprié pour une patiente de 30 ans présentant des papules cuivrées sur les paumes et plantes, sans autres symptômes fonctionnels ?","La question évalue la compréhension des différentes présentations cliniques de la syphilis secondaire, notamment les syphilides palmoplantaires.",Rosace,"Rosace est une maladie cutanée chronique, caractérisée par des éruptions rosées et des taches rouges sur le visage, pas sur les paumes et plantes.",Dermatite séborrhéique,"Dermatite séborrhéique est une maladie cutanée chronique, caractérisée par des éruptions rosées et des taches rouges sur le visage, pas sur les paumes et plantes.",Syphilis secondaire,"Syphilis secondaire est une maladie sexuellement transmissible, caractérisée par des papules cuivrées sur les paumes et plantes, sans autres symptômes fonctionnels.",Psoriasis,"Psoriasis est une maladie cutanée chronique, caractérisée par des écailles et des plaques rouges sur le corps, pas sur les paumes et plantes.",c,"{{objectif de connaissance
|Identifiant=OIC-162-25-B
|Item_parent=Infections sexuellement transmissibles (IST) : gonococcies, chlamydioses, syphilis, papillomavirus humain (HPV), trichomonose
|Item_parent_short=Infections sexuellement transmissibles (IST) : gonococcies, chlamydioses, syphilis, papillomavirus humain (HPV), trichomonose
|Rang=B
|Intitulé=Connaître les différentes présentations cliniques de la syphilis secondaire (formes neurologiques notamment)
|Description=None
|Rubrique=Diagnostic positif
|Contributeurs=
|Ordre=25}}
Liées à la diffusion systémique du tréponème. Éruption « floraisons » évoluant par poussées.


- Roséole syphilitique : 1ère éruption syphilis secondaire, 6 semaines après le chancre, macules rosées, sur le tronc, pas d’autres symptômes fonctionnels


- Syphilides :

·      Papuleuses : monomorphe, papule cuivrée, nombre et localisation variable

·      Palmoplantaires : très évocatrices ++, papules érythémateuses cuivrées paumes et plantes, inconstantes

·      Génitales et périnéales : indolores, non prurigineuses, multiples, molles, papuleuses/érosives, contagieuses +++


- Autres symptômes cutanéo-phanériens : fausse perlèche, papules acnéiformes du menton, plaques fauchées de la langue, dépilation sourcils, …


- Signes généraux et extra-cutanéomuqueux : fébricule, céphalées, poly-ADP, poly-arthralgies, neurosyphilis (manifestations ophtalmologiques, hypoacousie, acouphènes, paralysie faciale, méningite,…)",False
285,OIC-162-27-A,Un patient de 35 ans présente un chancre primaire. Quel est le résultat attendu des tests tréponémiques (TT) et des tests non tréponémiques (TNT) ?,Cette question évalue la compréhension de la cinétique des tests sérologiques au cours de la syphilis.,TT+ et TNT+,Ceci indique un début de syphilis avec croissance du TNT.,TT- et TNT+,Ceci indique un faux positif.,TT+ et TNT-,Ceci indique une tréponématose guérie ou très précoce ou syphilis tertiaire très ancienne.,TT- et TNT-,Ceci indique l'absence de tréponématose ou très récente.,a,"{{objectif de connaissance
|Identifiant=OIC-162-27-A
|Item_parent=Infections sexuellement transmissibles (IST) : gonococcies, chlamydioses, syphilis, papillomavirus humain (HPV), trichomonose
|Item_parent_short=Infections sexuellement transmissibles (IST) : gonococcies, chlamydioses, syphilis, papillomavirus humain (HPV), trichomonose
|Rang=A
|Intitulé=Connaître les tests sérologiques au cours de la syphilis
|Description=None
|Rubrique=Examens complémentaires
|Contributeurs=
|Ordre=27}}


=== - Les tests tréponémiques (TT) : réaction spécifique des tréponématoses. ===
·      ELISA : test immuno-enzymatique automatique, taux d’IgM et d’IgG

·      TPHA est un test d’agglutination et de fluorescence manuel ; résultat exprimé en dilution

·      Cinétique : TT + entre 7<sup>e</sup> et 10<sup>e</sup> jour du chancre.

=== - Les tests non tréponémique (TNT) : VDRL et RPR (Rapid Plasma Reagin) ne sont pas des réactions spécifiques des tréponématoses (+++). ===


- TT- et TNT- : absence de tréponématose ou très récente (ou guérie et traitée précocement)

- TT+ et TNT+ : interprétation selon la cinétique du TNT (début d'une syphilis avec croissance du TNT, syphilis traitée avec décroissance du TNT) 

- TT- et TNT+ : faux positif

- TT+ et TNT- : tréponématose guérie ou très précoce ou syphilis tertiaire très ancienne",False
286,OIC-162-29-B,Quel traitement initier pour une syphilis secondaire précoce chez un patient non allergique à la pénicilline ?,Évaluer la compréhension de la conduite à tenir devant une syphilis secondaire précoce.,"Benzathine pénicilline G dose unique IM 2,4 millions d’unités",Correcte.,Doxycycline 14 jours,Correcte si l'individu est allergique à la pénicilline.,"Benzathine pénicilline G dose unique IM 2,4 millions d’unités 1 fois par semaine pendant 3 semaines","Incorrecte, cette dose est utilisée pour la syphilis secondaire tardive.","Réaction d’Herxheimer : possible pour la syphilis primaire ou secondaire, lyse des tréponèmes","Incorrecte, c'est une réaction possible mais ne représente pas un traitement.",a,"{{objectif de connaissance
|Identifiant=OIC-162-29-B
|Item_parent=Infections sexuellement transmissibles (IST) : gonococcies, chlamydioses, syphilis, papillomavirus humain (HPV), trichomonose
|Item_parent_short=Infections sexuellement transmissibles (IST) : gonococcies, chlamydioses, syphilis, papillomavirus humain (HPV), trichomonose
|Rang=B
|Intitulé=Connaître les modalités du traitement de la syphilis secondaire
|Description=None
|Rubrique=Prise en charge
|Contributeurs=
|Ordre=29}}
Syphilis secondaire précoce : Benzathine pénicilline G dose unique IM 2,4 millions d’unités

·      Si allergie pénicilline : doxycycline 14 jours

·      Réaction d’Herxheimer : possible pour la syphilis primaire ou secondaire, lyse des tréponèmes


Patient VIH+ (syphilis primaire ou secondaire) : Benzathine pénicilline G dose unique IM 2,4 millions d’unités


Syphilis secondaire tardive : Benzathine pénicilline G dose unique IM 2,4 millions d’unités 1 fois par semaine pendant 3 semaines

·      Si allergie pénicilline : doxycycline 28 jours

·      Réaction d’Herxheimer : possible pour la syphilis primaire ou secondaire, lyse des tréponèmes",False
287,OIC-162-36-B,Quel est l'âge de la femme qui est susceptible de développer une salpingite entre 35 et 45 ans?,Cette question évalue la compréhension de l'incidence des salpingites selon l'âge.,Nouveau-né,"Incorrecte, car les nouveaux-nés ne sont pas susceptibles de développer une salpingite.",Femme ménopausée,"Incorrecte, car la femme ménopausée n'est pas susceptible de développer une salpingite.",Jeune fille,"Incorrecte, car une IST chez un enfant peut faire suspecter un sévice sexuel, mais elle n'est pas susceptible de développer une salpingite.",Femme entre 35 et 45 ans,"Correcte, car on constate actuellement une majoration de l'incidence des salpingites entre 35 et 45 ans.",d,"{{objectif de connaissance
|Identifiant=OIC-162-36-B
|Item_parent=Infections sexuellement transmissibles (IST) : gonococcies, chlamydioses, syphilis, papillomavirus humain (HPV), trichomonose
|Item_parent_short=Infections sexuellement transmissibles (IST) : gonococcies, chlamydioses, syphilis, papillomavirus humain (HPV), trichomonose
|Rang=B
|Intitulé=Reconnaitre les particularités des IST en fonction de l’âge
|Description=Étiologies chez la femme ménopausée et chez la jeune fille
|Rubrique=Diagnostic positif
|Contributeurs=
|Ordre=36}}
Il n’y a pas de modification des signes cliniques selon l’âge sauf pour les nouveaux nés dont l’atteinte peut concerner les yeux et les voies respiratoires

Il n’y a pas d’IST selon l’âge

o   Les cancers HPV induits mettent cependant plusieurs années à se développer après les premiers rapports sexuels

o   Une IST chez un enfant peut faire suspecter un sévice sexuel. L’interrogatoire et l’examen clinique doivent être minutieux et prudents pour ne pas accuser à tort un parent  

On constate actuellement une majoration de l’incidence des salpingites entre 35 et 45 ans en lien, probablement, avec la recomposition des couples et ainsi la reprise d'une nouvelle activité sexuelle",False
288,OIC-162-37-B,Quel type de lésion est représenté sur la photographie ?,La question évalue la compréhension des lésions cutanées.,Condylomes,Les condylomes sont des lésions cutanées liées au papillomavirus humain.,Kératite,La kératite est une inflammation de la cornée.,Épisclérite,L'épisclérite est une inflammation de la sclère.,Conjonctivite,La conjonctivite est une inflammation de la conjonctive.,a,"{{objectif de connaissance
|Identifiant=OIC-162-37-B
|Item_parent=Infections sexuellement transmissibles (IST) : gonococcies, chlamydioses, syphilis, papillomavirus humain (HPV), trichomonose
|Item_parent_short=Infections sexuellement transmissibles (IST) : gonococcies, chlamydioses, syphilis, papillomavirus humain (HPV), trichomonose
|Rang=B
|Intitulé=Photographie d’un condylome
|Description=Photographie de condylomes
|Rubrique=Contenu multimédia
|Contributeurs=
|Ordre=37}}
<gallery>
Fichier:Condylome LISA.jpg|Condylomes acuminés sur les grandes lèvres
</gallery>",False
289,OIC-164-01-A,Un enfant de 5 ans présente une éruption maculo-papuleuse avec des intervalles de peau saine. Quel type d'exanthème est-ce?,Cette question évalue la compréhension de la différence entre les exanthèmes maculeux et maculo-papuleux.,Exanthème maculeux sans intervalle de peau saine,Cette option est incorrecte car elle décrit un type d'exanthème différent de celui décrit dans la vignette.,Exanthème maculo-papuleux avec intervalles de peau saine,Cette option est correcte car elle décrit le type d'exanthème décrit dans la vignette.,Exanthème vésiculo-pustuleux,Cette option est incorrecte car elle décrit un type d'exanthème différent de celui décrit dans la vignette.,Exanthème érythémateux sans intervalle de peau saine,Cette option est incorrecte car elle décrit un type d'exanthème différent de celui décrit dans la vignette.,b,"{{objectif de connaissance
|Identifiant=OIC-164-01-A
|Item_parent=Exanthèmes fébriles de l’enfant
|Item_parent_short=Exanthèmes fébriles de l’enfant
|Rang=A
|Intitulé=Exanthèmes fébriles de l’enfant : type d’éruption
|Description=None
|Rubrique=Diagnostic positif
|Contributeurs=Christèle Gras-Le Guen,Emmanuel Grimprel,Elise Launay
|Ordre=1}}

Un exanthème est une éruption cutanée aigüe et transitoire

La classification d'un exanthème repose sur la caractérisation de la lésion élémentaire : macule, papule, vésicule, pustule. On distingue ainsi les exanthèmes vésiculo-pustuleux (varicelle par exemple) des exanthèmes érythémateux (rougeur dû à une vasodilatation cutanée). (voir fiche 114)

Il y a deux types cliniques d’exanthèmes érythémateux :

·        les exanthèmes maculeux sans intervalle de peau saine (encore appelés scarlatiniformes) comme au cours de la scarlatine

·        les exanthèmes maculo-papuleux avec intervalles de peau saine  (encore appelés morbilliformes) comme au cours de la rougeole.  ",False
290,OIC-164-02-A,Un enfant de 5 ans présente un exanthème fébrile avec des lésions typiques en cocarde et une atteinte muqueuse. Quel diagnostic est le plus probable?,Cette question évalue la compréhension de la sémiologie d'un exanthème fébrile et l'identification d'une maladie infectieuse éruptive.,Rougeole,"La rougeole peut présenter des lésions typiques en cocarde et une atteinte muqueuse, mais elle n'est pas la seule maladie infectieuse éruptive à pouvoir présenter ces signes.",Rubéole,"La rubéole peut présenter des lésions en cocarde, mais elle ne présente pas d'atteinte muqueuse.",Mégalérythème épidémique,"Le mégalérythème épidémique peut présenter des lésions en cocarde, mais il ne présente pas d'atteinte muqueuse.",Érythème polymorphe majeur,"L'érythème polymorphe majeur peut présenter des lésions typiques en cocarde et une atteinte muqueuse, ce qui en fait sa sévérité.",d,"{{objectif de connaissance
|Identifiant=OIC-164-02-A
|Item_parent=Exanthèmes fébriles de l’enfant
|Item_parent_short=Exanthèmes fébriles de l’enfant
|Rang=A
|Intitulé=Exanthèmes fébriles de l’enfant : évaluation de la gravité
|Description=None
|Rubrique=Identification de l’urgence
|Contributeurs=Christèle Gras-Le Guen,Emmanuel Grimprel,Elise Launay
|Ordre=2}}

L'urgence peut être reliée à la présentation clinique, au terrain (fragilité de l'hôte) ou au contexte épidémiologique (contagion importante de la rougeole) ([[Éruptions chez l'enfant SD-037]]):

'''Urgence vitale immédiate:'''

- '''purpura fulminans''' (purpura extensif et/ou nécrotique et/ou 1 élément de plus de 3 mm + défaillance hémodynamique)([[Purpuras chez l'adulte et l'enfant]], [[Sepsis et choc septique de l’enfant et de l’adulte]], [[Purpura/ecchymose/hématome SD-089]])

- '''fasciite nécrosante''' : éruption rapidement extensive avec nécrose profonde et tableau associé de choc septique, traitement chirurgical en urgence + antibiothérapie. Lié à des SGA particulièrement virulent. La varicelle est un facteur favorisant.


'''Urgences infectieuses'''

           - '''syndrome toxinique''' (lié à une toxine (TSST) de ''Staphylococcus aureus'' ou à une toxine érythrogène de Streptocoque du Groupe A): '''syndrome de choc toxique''' staphylococcique ou streptococcique associant un exanthème érythémateux et une défaillance hémodynamique ([[Toxidermies]], [[Sepsis et choc septique de l’enfant et de l’adulte]]), lié à une libération de toxine à partir d'un foyer bactérien qui peut être le plus souvent chez l'enfant  pulmonaire (SGA), cutané ou vaginal (menstruel lié au SA)

           - '''dermo-hypodermite''' (item 155): érythème localisé, douloureux accompagné de signes généraux pouvant aller jusqu'au sepsis


'''Urgences ""allergiques""'''

Réaction d'hypersensibilité médicamenteuse sévère '''DRESS''' (Drug Reaction with Eosinophilia and Systemic Symptoms) ([[Toxidermies]])


'''Urgences ""dermatologiques""'''

'''Epidermolyses staphylococciques''' (lié à l'exfoliatine du Staphylocoque doré), '''nécrolyses épidermiques''' toxiques (syndromes de Stevens-Johnson et de Lyell dont la cause est principalement  médicamenteuse avec un décollement cutané (épiderme) +/- atteintes muqueuses (même risque que les grands brûlés avec augmentation des pertes insensibles, douleur importante) ([[Dermatose bulleuse touchant la peau et/ou les muqueuses externes]], [[Bulles, éruption bulleuse SD-082]], [[Anomalies des muqueuses SD-091]]), et '''érythème polymorphe majeur''' dont la cause est principalement infectieuse (Herpès simplex et ''Mycoplasma pneumoniae'') avec des lésions typiques en cocarde (dont le centre peut être bulleux) et une atteinte muqueuse (qui signe le caractère ""majeur"" de l'érythème polymorphe) qui en fait sa sévérité (douleur, prise orale impossible, atteinte ophtalmologique)
[[Fichier:8 SSSS lèvres.jpg|néant|vignette]]
[[Fichier:10 EP majeur.jpg|néant|vignette]]


'''Urgences ""inflammatoires""'''

Maladie de Kawasaki ([[Maladies infectieuses éruptives : maladie de Kawasaki 2C-164-ET-A07]])",False
