Unnamed: 0,id,question,option_a,option_b,option_c,option_d,correct_option,content_raw,distractor_quality
533,OIC-075-11-A,What is a foodborne outbreak?,An isolated case of food poisoning,A group of people who have eaten the same contaminated food and developed symptoms,A single case of food poisoning that has been reported to the authorities,Any illness caused by eating contaminated food,b,"{{objectif de connaissance
|Identifiant=OIC-075-11-A
|Item_parent=Addiction au tabac
|Item_parent_short=Addiction au tabac
|Rang=A
|Intitulé=Connaître les modes de consommation du tabac
|Description=Connaître
|Rubrique=Epidémiologie
|Contributeurs=
|Ordre=11}}


* '''Légère diminution du tabagisme global (2017 : 31,8% / 2018 : 32%)'''
** diminution du tabagisme quotidien (2017 : 26,9% / 2018 : 25,4%)
** augmentation du tabagisme occasionnel (2017 : 4,9% / 2018 : 6,6%)",False
534,OIC-075-12-A,Quelle est la situation d'urgence à prendre en charge immédiatement dans le cas de diarrhée infectieuse ?,La présence de vomissements,Une température corporelle élevée,Une déshydration sévère,Toutes les situations ci-dessus,c,"{{objectif de connaissance
|Identifiant=OIC-075-12-A
|Item_parent=Addiction au tabac
|Item_parent_short=Addiction au tabac
|Rang=A
|Intitulé=Connaître l’ordre de grandeur du nombre de cas de cancer liés au tabac
|Description=Connaître
|Rubrique=Epidémiologie
|Contributeurs=
|Ordre=12}}


* Pas de seuil en-dessous duquel fumer ne représente aucun risque
* La durée de l’intoxication est le facteur de risque le plus important 
** doubler la dose => risque de cancer x 2 
** doubler la durée => risque de cancer x 23)
* Tabac responsable de 25 % de l’ensemble des cancers
** 80 % des décès par cancers broncho-pulmonaires sont liés au tabac
* Autres cancers liés au tabac 
** voies aérodigestives supérieures
** pancréas
** reins
** vessie
* Le tabagisme passif augmente le risque relatif de cancer broncho-pulmonaire de 26 %",False
535,OIC-075-12-A,Quels sont les objectifs de la réhydratation orale et intraveineuse dans le traitement d'une diarrhée aiguë?,Réduire la fréquence des selles,Éviter l'absorption de substances toxiques,Restaurer les fluides corporels et les électrolytes,Supprimer les symptômes gastrointestinaux,c,"{{objectif de connaissance
|Identifiant=OIC-075-12-A
|Item_parent=Addiction au tabac
|Item_parent_short=Addiction au tabac
|Rang=A
|Intitulé=Connaître l’ordre de grandeur du nombre de cas de cancer liés au tabac
|Description=Connaître
|Rubrique=Epidémiologie
|Contributeurs=
|Ordre=12}}


* Pas de seuil en-dessous duquel fumer ne représente aucun risque
* La durée de l’intoxication est le facteur de risque le plus important 
** doubler la dose => risque de cancer x 2 
** doubler la durée => risque de cancer x 23)
* Tabac responsable de 25 % de l’ensemble des cancers
** 80 % des décès par cancers broncho-pulmonaires sont liés au tabac
* Autres cancers liés au tabac 
** voies aérodigestives supérieures
** pancréas
** reins
** vessie
* Le tabagisme passif augmente le risque relatif de cancer broncho-pulmonaire de 26 %",False
536,OIC-075-13-A,Quelle est la forme neurologique grave liée à l'ingestion d'œufs de Taenia solium ?,Cysticercose,Taeniasis,Trichinellose,Anisakidose,a,"{{objectif de connaissance
|Identifiant=OIC-075-13-A
|Item_parent=Addiction au tabac
|Item_parent_short=Addiction au tabac
|Rang=A
|Intitulé=Connaître la part du tabac dans la mortalité en France
|Description=Connaître
|Rubrique=Epidémiologie
|Contributeurs=
|Ordre=13}}


*En France : 1ère cause de décès évitable = 75 000 décès/an
**Tabac 1<sup>ère</sup> cause de mortalité cardiovasculaire évitable
**1<sup>er</sup> FDR cardiovasculaire de la femme non ménopausée
**Mort foetale in utero
**Mortalité par cancers (poumons > autres cancers) > maladies cardiovasculaires > maladies respiratoires",False
537,OIC-075-14-A,Quels sont les principaux risques liés à la consommation d'eau polluée?,Troubles gastro-intestinaux,Atteinte neurologique,Hépatite,"Insuffisance rénale, Syndrome hémolytique et urémique",a,"{{objectif de connaissance
|Identifiant=OIC-075-14-A
|Item_parent=Addiction au tabac
|Item_parent_short=Addiction au tabac
|Rang=A
|Intitulé=Connaître la mortalité liée au tabagisme actif
|Description=Connaître
|Rubrique=Epidémiologie
|Contributeurs=
|Ordre=14}}
Mortalité liée au tabagisme actif

En France, le tabac est la première cause de décès évitable et représente  75 000 décès par an

* Le tabac est la première cause de mortalité cardiovasculaire évitable 
* Le tabac est le premier facteur de risque cardiovasculaire de la femme non ménopausée
* Le tabac peut être également une cause de mortalité foetale in utero
* L’arrêt du tabac réduit mortalité liée maladies cardiovasculaires et cancer broncho-pulmonaire",True
538,OIC-075-15-A,Quels sont les éléments clés pour prévenir les risques sanitaires liés à l'eau?,Protection des points de captage et entretien du réseau de distribution,"Filtration et traitement de l'eau, physique ou chimique et contrôle de qualité",Contrôle des activités génératrices de pollution et contrôle de qualité,Aucun élément ne prévient les risques sanitaires liés à l'eau,b,"{{objectif de connaissance
|Identifiant=OIC-075-15-A
|Item_parent=Addiction au tabac
|Item_parent_short=Addiction au tabac
|Rang=A
|Intitulé=Connaître l’impact sur la mortalité cardiovasculaire
|Description=None
|Rubrique=Epidémiologie
|Contributeurs=
|Ordre=15}}
Impact sur la mortalité cardio-vasculaire 

* C'est le Monoxyde de Carbone (CO) qui est reconnu responsable des troubles cardiovasculaires
* L’arrêt du tabac réduit mortalité liée maladies cardiovasculaires 
* Le tabac est la première cause de mortalité cardiovasculaire évitable et le premier facteur de risque cardiovasculaire de la femme non ménopausée
* Il est responsable de 
** Insuffisance coronarienne
** Artérit Oblitérante des Membres Inférieurs
** Hypertension Artérielle
** Cardiopathie hypertensive
** Anévrisme de l'Aorte Abdominale
** Accident Vasculaire Cérébral
* L'intoxication passive est également reconnue responsable de cardiopathies ischémiques",True
539,OIC-075-15-A,Quels sont les principaux risques liés à l'alimentation?,Troubles gastro-intestinaux,Éruption cutanée,Atteinte neurologique,Atteinte hépatique,a,"{{objectif de connaissance
|Identifiant=OIC-075-15-A
|Item_parent=Addiction au tabac
|Item_parent_short=Addiction au tabac
|Rang=A
|Intitulé=Connaître l’impact sur la mortalité cardiovasculaire
|Description=None
|Rubrique=Epidémiologie
|Contributeurs=
|Ordre=15}}
Impact sur la mortalité cardio-vasculaire 

* C'est le Monoxyde de Carbone (CO) qui est reconnu responsable des troubles cardiovasculaires
* L’arrêt du tabac réduit mortalité liée maladies cardiovasculaires 
* Le tabac est la première cause de mortalité cardiovasculaire évitable et le premier facteur de risque cardiovasculaire de la femme non ménopausée
* Il est responsable de 
** Insuffisance coronarienne
** Artérit Oblitérante des Membres Inférieurs
** Hypertension Artérielle
** Cardiopathie hypertensive
** Anévrisme de l'Aorte Abdominale
** Accident Vasculaire Cérébral
* L'intoxication passive est également reconnue responsable de cardiopathies ischémiques",False
540,OIC-075-16-A,Quelle est la définition d'une toxi-infection alimentaire collective (TIAC)?,Apparition de 2 cas minimum d'une symptomatologie digestive avec une origine alimentaire commune.,Apparition de 5 cas minimum d'une symptomatologie neurologique avec une origine alimentaire commune.,Apparition de 3 cas minimum d'une symptomatologie hépatique avec une origine alimentaire commune.,Aucune définition n'est donnée pour la toxi-infection alimentaire collective.,a,"{{objectif de connaissance
|Identifiant=OIC-075-16-A
|Item_parent=Addiction au tabac
|Item_parent_short=Addiction au tabac
|Rang=A
|Intitulé=Connaître l’épidémiologie du tabagisme et celles des principales maladies liées au tabac
|Description=None
|Rubrique=Epidémiologie
|Contributeurs=
|Ordre=16}}
Evolution récente du tabagisme : 

* En 2017, puis en 2018, la proportion de fumeur a diminuée de 12% après plusieurs années de stabilité. 
* 11 millions de fumeurs en 2018

Les facteurs qui y concourent sont multiples dont 

* le prix en forte hausse, 
* le paquet neutre 
* ou l’opération « Mois Sans Tabac ».

Tabagisme quotidien et occasionnel : (chez les 18-75 ans en 2018)

* 32% de fumeurs dont 25,4% de fumeurs quotidiens et 6,6% de fumeurs occasionnels

<br />",False
541,OIC-075-16-A,Quels sont les agents pathogènes responsables de toxi-infections alimentaires avec symptomatologie digestive et aliments en cause ?,"Salmonella enterica, Staphylococcus aureus, Clostridium perfringens, Norovirus","Clostridium botulinum, Salmonella enterica, Escherichia coli, Campylobacter jejuni","Staphylococcus aureus, Clostridium perfringens, Botulisme, Intoxication histaminique","Salmonella enterica, Norovirus, Staphylococcus aureus, Clostridium botulinum",a,"{{objectif de connaissance
|Identifiant=OIC-075-16-A
|Item_parent=Addiction au tabac
|Item_parent_short=Addiction au tabac
|Rang=A
|Intitulé=Connaître l’épidémiologie du tabagisme et celles des principales maladies liées au tabac
|Description=None
|Rubrique=Epidémiologie
|Contributeurs=
|Ordre=16}}
Evolution récente du tabagisme : 

* En 2017, puis en 2018, la proportion de fumeur a diminuée de 12% après plusieurs années de stabilité. 
* 11 millions de fumeurs en 2018

Les facteurs qui y concourent sont multiples dont 

* le prix en forte hausse, 
* le paquet neutre 
* ou l’opération « Mois Sans Tabac ».

Tabagisme quotidien et occasionnel : (chez les 18-75 ans en 2018)

* 32% de fumeurs dont 25,4% de fumeurs quotidiens et 6,6% de fumeurs occasionnels

<br />",False
542,OIC-075-17-A,Quels sont les critères pour suspecter une Toxi-infection alimentaire collective (TIAC) ?,Survenue de cas isolés de troubles gastro-intestinaux ou neurologiques,Survenue de cas groupés de troubles gastro-intestinaux ou neurologiques dans un environnement collectif avec non-respect des mesures d’hygiène,Survenue de cas isolés de troubles gastro-intestinaux ou neurologiques dans un environnement individuel,Aucun critère précis n'est nécessaire pour suspecter une TIAC,b,"{{objectif de connaissance
|Identifiant=OIC-075-17-A
|Item_parent=Addiction au tabac
|Item_parent_short=Addiction au tabac
|Rang=A
|Intitulé=Connaître l’épidémiologie du tabagisme passif, les grandes notions de sur-risque
|Description=None
|Rubrique=Epidémiologie
|Contributeurs=
|Ordre=17}}
Complications médicales non psychiatriques liées à l'<nowiki/>'''intoxication passive''' 

* Cardiopathies ischémiques
* Cancer broncho-pulmonaire 
* Coronaropathie
* Otite et Asthme de l’enfant
* Bronchite

<br />",False
543,OIC-075-17-A,Quelles sont les premières mesures à prendre pour préparer l'investigation d'une TIAC ?,Prévenir le médecin responsable/équipe opérationnelle d'hygiène de l'établissement (si établissement de soins),Identifier les malades ayant des signes cliniques,"Établir pour chaque malade la liste des symptômes, la date et l'heure de leur apparition, ainsi que la liste des repas des trois derniers jours",Effectuer un signalement de la suspicion de TIAC au médecin inspecteur de l'ARS ou à défaut au service vétérinaire d'hygiène alimentaire,a,"{{objectif de connaissance
|Identifiant=OIC-075-17-A
|Item_parent=Addiction au tabac
|Item_parent_short=Addiction au tabac
|Rang=A
|Intitulé=Connaître l’épidémiologie du tabagisme passif, les grandes notions de sur-risque
|Description=None
|Rubrique=Epidémiologie
|Contributeurs=
|Ordre=17}}
Complications médicales non psychiatriques liées à l'<nowiki/>'''intoxication passive''' 

* Cardiopathies ischémiques
* Cancer broncho-pulmonaire 
* Coronaropathie
* Otite et Asthme de l’enfant
* Bronchite

<br />",False
544,OIC-075-18-B,Quelles sont les mesures préventives à prendre en cas de TIAC ?,"Consignations des denrées suspectes, éviction de la source dès qu’elle est identifiée et suspension des activités de restauration d’un établissement en attendant les résultats de l’enquête.","Application de règles d’hygiène scrupuleuses durant toute la chaîne de préparation alimentaire, éducation du personnel et principe de la marche en avant en cuisine collective.","Surveillance médicale du personnel et éviction de certains agents en fonction du risque, prélèvements microbiologiques de routine dans la restauration collective.",Aucune mesure spécifique n’est à prendre en cas de TIAC.,a,"{{objectif de connaissance
|Identifiant=OIC-075-18-B
|Item_parent=Addiction au tabac
|Item_parent_short=Addiction au tabac
|Rang=B
|Intitulé=Connaître les catégories socio-professionnelles (CSP) des fumeurs en France
|Description=Connaître : tabac est un marqueur social
|Rubrique=Epidémiologie
|Contributeurs=
|Ordre=18}}


* '''Tabac et inégalités sociales'''
** depuis 2000 diminution du tabagisme quotidien parmi les fumeurs les plus défavorisés :  de 38,8% en 2016 à 33,0% en 2018 (personnes aux revenus les plus faibles), de 49,7% à 40% (personnes au chômage)
** tabac puissant « marqueur » social : en 2018 plus le revenu augmente, moins la prévalence du tabagisme quotidien est élevée.",False
545,OIC-075-18-B,Quel est le mode d'organisation le plus courant pour les services prévention et de santé au travail (SPST) ?,Un service interne à l'entreprise,Un service commun à plusieurs entreprises,Les deux options précédentes sont équivalentes,Il n'y a pas de mode d'organisation défini pour les SPST,b,"{{objectif de connaissance
|Identifiant=OIC-075-18-B
|Item_parent=Addiction au tabac
|Item_parent_short=Addiction au tabac
|Rang=B
|Intitulé=Connaître les catégories socio-professionnelles (CSP) des fumeurs en France
|Description=Connaître : tabac est un marqueur social
|Rubrique=Epidémiologie
|Contributeurs=
|Ordre=18}}


* '''Tabac et inégalités sociales'''
** depuis 2000 diminution du tabagisme quotidien parmi les fumeurs les plus défavorisés :  de 38,8% en 2016 à 33,0% en 2018 (personnes aux revenus les plus faibles), de 49,7% à 40% (personnes au chômage)
** tabac puissant « marqueur » social : en 2018 plus le revenu augmente, moins la prévalence du tabagisme quotidien est élevée.",False
546,OIC-075-19-A,Quels sont les modes d'action des services de santé au travail ?,"Évaluer les risques professionnels, conseiller sur l'organisation des secours et des services d'urgence, mener des actions de promotion de santé.",Seulement évaluer les risques professionnels.,Conseiller sur l'organisation des secours et des services d'urgence uniquement.,Mener des actions de promotion de santé uniquement.,a,"{{objectif de connaissance
|Identifiant=OIC-075-19-A
|Item_parent=Addiction au tabac
|Item_parent_short=Addiction au tabac
|Rang=A
|Intitulé=Savoir dépister la consommation de tabac
|Description=Connaitre la question à poser et évaluer les consommations et les objectifs (l’arrêt)
|Rubrique=Diagnostic positif
|Contributeurs=
|Ordre=19}}
Tout patient doit bénéficier d'une évaluation de sa consommation de tabac et d’un suivi

* Dépistage simple : « fumez-vous ? » puis algorithme décisionnel jusqu'à arrêt du tabac.
* Evaluation tabagisme : '''Paquets-Année (PA) = nombre de paquets / jour x nombre d’années d’intoxication.'''",False
547,OIC-075-19-A,Quels sont les outils du médecin du travail?,Suivi de santé et actions sur le terrain,Seul suivi de santé,Seules actions sur le terrain,Aucun outil,a,"{{objectif de connaissance
|Identifiant=OIC-075-19-A
|Item_parent=Addiction au tabac
|Item_parent_short=Addiction au tabac
|Rang=A
|Intitulé=Savoir dépister la consommation de tabac
|Description=Connaitre la question à poser et évaluer les consommations et les objectifs (l’arrêt)
|Rubrique=Diagnostic positif
|Contributeurs=
|Ordre=19}}
Tout patient doit bénéficier d'une évaluation de sa consommation de tabac et d’un suivi

* Dépistage simple : « fumez-vous ? » puis algorithme décisionnel jusqu'à arrêt du tabac.
* Evaluation tabagisme : '''Paquets-Année (PA) = nombre de paquets / jour x nombre d’années d’intoxication.'''",False
548,OIC-075-20-A,Quels sont les trois types de consultation dans le suivi de santé en santé au travail?,Consultations systématiques et consultations liées à un arrêt de travail,"Consultations systématiques, consultations liées à un arrêt de travail et consultations à la demande du salarié ou de l’employeur",Seulement les consultations systématiques,Seulement les consultations liées à un arrêt de travail,b,"{{objectif de connaissance
|Identifiant=OIC-075-20-A
|Item_parent=Addiction au tabac
|Item_parent_short=Addiction au tabac
|Rang=A
|Intitulé=Connaître les modalités de diagnostic de la dépendance
|Description=None
|Rubrique=Diagnostic positif
|Contributeurs=
|Ordre=20}}
'''La nicotine est le principal agent responsable de la dépendance'''

'''Usage de tabac nocif pour la santé (Critères CIM-10)'''

* Mode de consommation préjudiciable à la santé sans les critères de la dépendance
* Les complications peuvent être physiques ou psychiques, mais le patient ne sait pas les liens entre dommage et consommation

'''Dépendance au tabac (Critères CIM-10)''' : au moins 3 critères parmi les suivants :

*Désir puissant ou compulsif de fumer
*Difficultés à contrôler l’usage de tabac (début ou interruption de la consommation ou niveaux d’usage) ;
*Syndrome de sevrage à la diminution ou à l’arrêt
*Tolérance (augmentation des doses pour obtenir les mêmes effets)
*Abandon d’autres sources de plaisir et d’intérêts au profit de l’usage du tabac ou augmentation du temps passé à se procurer la substance, la consommer, ou récupérer de ses effets
*Poursuite de la consommation de la substance malgré la survenue de conséquences nocives.",False
549,OIC-075-20-A,Quel est le document qui retrace l'état de santé du salarié et ses expositions professionnelles ?,Dossier médical en santé au travail,Fiche d'entreprise,Fiche d'aptitude / inaptitude,Certificat de travail,a,"{{objectif de connaissance
|Identifiant=OIC-075-20-A
|Item_parent=Addiction au tabac
|Item_parent_short=Addiction au tabac
|Rang=A
|Intitulé=Connaître les modalités de diagnostic de la dépendance
|Description=None
|Rubrique=Diagnostic positif
|Contributeurs=
|Ordre=20}}
'''La nicotine est le principal agent responsable de la dépendance'''

'''Usage de tabac nocif pour la santé (Critères CIM-10)'''

* Mode de consommation préjudiciable à la santé sans les critères de la dépendance
* Les complications peuvent être physiques ou psychiques, mais le patient ne sait pas les liens entre dommage et consommation

'''Dépendance au tabac (Critères CIM-10)''' : au moins 3 critères parmi les suivants :

*Désir puissant ou compulsif de fumer
*Difficultés à contrôler l’usage de tabac (début ou interruption de la consommation ou niveaux d’usage) ;
*Syndrome de sevrage à la diminution ou à l’arrêt
*Tolérance (augmentation des doses pour obtenir les mêmes effets)
*Abandon d’autres sources de plaisir et d’intérêts au profit de l’usage du tabac ou augmentation du temps passé à se procurer la substance, la consommer, ou récupérer de ses effets
*Poursuite de la consommation de la substance malgré la survenue de conséquences nocives.",False
550,OIC-075-21-A,Quel est le niveau de prévention qui vise à éviter l'apparition d'effets délétères chez les salariés exposés à des risques professionnels ?,Primaire,Secondaire,Tertiaire,Quaternaire,a,"{{objectif de connaissance
|Identifiant=OIC-075-21-A
|Item_parent=Addiction au tabac
|Item_parent_short=Addiction au tabac
|Rang=A
|Intitulé=Connaître les signes de sevrage en tabac
|Description=None
|Rubrique=Diagnostic positif
|Contributeurs=
|Ordre=21}}
Les signes de sevrage apparaissent rapidement après arrêt : 

* Humeur dépressive
* Irritabilité
* Frustration
* Colère
* Insomnie
* Anxiété
* Difficultés de concentration
* Augmentation de l’appétit => prise de poids

<br />",False
551,OIC-075-22-A,Quelle est la première étape de la démarche de gestion des risques professionnels ?,Supprimer les dangers,Limiter les émissions à la source,Limiter l'exposition des salariés,Evaluer l'efficacité des mesures de prévention,a,"{{objectif de connaissance
|Identifiant=OIC-075-22-A
|Item_parent=Addiction au tabac
|Item_parent_short=Addiction au tabac
|Rang=A
|Intitulé=Connaître les complications médicales non psychiatriques
|Description=Néoplasiques, pulmonaires, cardiovasculaires, dermatologiques
|Rubrique=Diagnostic positif
|Contributeurs=
|Ordre=22}}

{| class=""wikitable""
|'''Néoplasiques'''

Tabac responsable de 25 % de l’ensemble des cancers

80 % des décès par cancers broncho-pulmonaires sont liés au tabac
|Cancer broncho-pulmonaire

Cancer de l’œsophage

Cancer de la vessie

Cancers oro-pharyngés

Cancer du larynx

Cancer du pancréas

Cancer du rein
|-
|'''Pulmonaires'''
|BPCO

Emphysème

Bronchite chronique

Insuffisance respiratoire chronique
|-
|'''Cardiovasculaires'''

Tabac 1<sup>ère</sup> cause de mortalité cardiovasculaire évitable et 1<sup>er</sup> FDR cardiovasculaire de la femme non ménopausée
|Insuffisance coronarienne

AOMI

HTA, cardiopathie hypertensive

Anévrisme Aorte abdominale

Accident vasculaire cérébral
|-
|'''Dermatologiques'''
|Acné

Vieillissement cutané

Coloration des ongles

Sécheresse cutanée
|-
|'''Gynéco-obstétrique'''
|Diminution de la fécondité

Accouchement prématuré

Retard de croissance intra-utérin

Mort fœtale in utero, GEU, fausse couche
|-
|'''Autres'''
|Colorations des dents

Parodontopathie

Déchaussement dentaire

Polyglobulie, polynucléose
|-
|'''Intoxication passive'''
|Cardiopathies ischémiques

Cancer broncho-pulmonaire

Coronaropathie

Otite, Asthme de l’enfant

Bronchite
|}",False
552,OIC-075-22-A,Quelle est la caractéristique commune à toutes les hypersensibilités allergiques?,Symptômes subjectifs,Exposition à des doses tolérées par des individus sains,Réaction immédiate et spécifique d'un allergène,Tous les choix précédents sont incorrects,b,"{{objectif de connaissance
|Identifiant=OIC-075-22-A
|Item_parent=Addiction au tabac
|Item_parent_short=Addiction au tabac
|Rang=A
|Intitulé=Connaître les complications médicales non psychiatriques
|Description=Néoplasiques, pulmonaires, cardiovasculaires, dermatologiques
|Rubrique=Diagnostic positif
|Contributeurs=
|Ordre=22}}

{| class=""wikitable""
|'''Néoplasiques'''

Tabac responsable de 25 % de l’ensemble des cancers

80 % des décès par cancers broncho-pulmonaires sont liés au tabac
|Cancer broncho-pulmonaire

Cancer de l’œsophage

Cancer de la vessie

Cancers oro-pharyngés

Cancer du larynx

Cancer du pancréas

Cancer du rein
|-
|'''Pulmonaires'''
|BPCO

Emphysème

Bronchite chronique

Insuffisance respiratoire chronique
|-
|'''Cardiovasculaires'''

Tabac 1<sup>ère</sup> cause de mortalité cardiovasculaire évitable et 1<sup>er</sup> FDR cardiovasculaire de la femme non ménopausée
|Insuffisance coronarienne

AOMI

HTA, cardiopathie hypertensive

Anévrisme Aorte abdominale

Accident vasculaire cérébral
|-
|'''Dermatologiques'''
|Acné

Vieillissement cutané

Coloration des ongles

Sécheresse cutanée
|-
|'''Gynéco-obstétrique'''
|Diminution de la fécondité

Accouchement prématuré

Retard de croissance intra-utérin

Mort fœtale in utero, GEU, fausse couche
|-
|'''Autres'''
|Colorations des dents

Parodontopathie

Déchaussement dentaire

Polyglobulie, polynucléose
|-
|'''Intoxication passive'''
|Cardiopathies ischémiques

Cancer broncho-pulmonaire

Coronaropathie

Otite, Asthme de l’enfant

Bronchite
|}",False
553,OIC-075-23-B,Quels sont les principaux allergènes du venin d'hyménoptères?,Phospholipase A2,Hyaluronidase,Antigène 5,Tous les options précédentes,d,"{{objectif de connaissance
|Identifiant=OIC-075-23-B
|Item_parent=Addiction au tabac
|Item_parent_short=Addiction au tabac
|Rang=B
|Intitulé=Connaître le diagnostic des comorbidités psychiatriques et addictives
|Description=Connaître la fréquente comorbidité des troubles psychiatriques et addictifs ; Renvoi item introductif 74-79
|Rubrique=Diagnostic positif
|Contributeurs=
|Ordre=23}}


* Tabac pourrait favoriser le trouble panique
* Comorbidité tabagique importante chez patients atteints de troubles psychiatriques
** Schizophrénie 82% de fumeurs
** Trouble bipolaire 56 % de fumeurs

* Avant un sevrage tabagique, rechercher troubles anxieux et épisode dépressif caractérisé
* Liens entre difficulté à arrêter et symptômes dépressifs

<br />

* Manifestations anxieuses et dépressives induites par le sevrage :
** Si durée de quelques semaines => pas de traitement pharmacologique mais soutien en consultation
** Au-delà => traitement spécifique psychiatrique
* A distance du sevrage amélioration symptômes anxieux, dépressifs et qualité de vie.",True
554,OIC-075-23-B,Quels sont les allergènes alimentaires les plus fréquents chez l'enfant ?,"Œuf, arachide et lait de vache","Fruits à coques, poissons et crustacés","Légumineuses, fruits et viandes","Rosacées, ombellifères et groupes céréales",a,"{{objectif de connaissance
|Identifiant=OIC-075-23-B
|Item_parent=Addiction au tabac
|Item_parent_short=Addiction au tabac
|Rang=B
|Intitulé=Connaître le diagnostic des comorbidités psychiatriques et addictives
|Description=Connaître la fréquente comorbidité des troubles psychiatriques et addictifs ; Renvoi item introductif 74-79
|Rubrique=Diagnostic positif
|Contributeurs=
|Ordre=23}}


* Tabac pourrait favoriser le trouble panique
* Comorbidité tabagique importante chez patients atteints de troubles psychiatriques
** Schizophrénie 82% de fumeurs
** Trouble bipolaire 56 % de fumeurs

* Avant un sevrage tabagique, rechercher troubles anxieux et épisode dépressif caractérisé
* Liens entre difficulté à arrêter et symptômes dépressifs

<br />

* Manifestations anxieuses et dépressives induites par le sevrage :
** Si durée de quelques semaines => pas de traitement pharmacologique mais soutien en consultation
** Au-delà => traitement spécifique psychiatrique
* A distance du sevrage amélioration symptômes anxieux, dépressifs et qualité de vie.",False
555,OIC-075-24-A,Quels sont les éléments physiopathologiques des allergies aux venins d'hyménoptères?,Elles sont dues à une hypersensibilité de type 2 médiée par des IgG,Elles sont des réactions immunitaires aiguës provoquées par les venins d'hyménoptères,Elles sont des hypersensibilités de type 1 médiées par des IgE spécifiques des venins,Elles ne sont pas liées à une réponse immunitaire,c,"{{objectif de connaissance
|Identifiant=OIC-075-24-A
|Item_parent=Addiction au tabac
|Item_parent_short=Addiction au tabac
|Rang=A
|Intitulé=Moment du sevrage : connaître la proposition d'aide à l'arrêt à chaque contact avec un professionnel de santé
|Description=None
|Rubrique=Prise en charge
|Contributeurs=
|Ordre=24}}
'''Le conseil d’arrêt''' : Tout professionnel de santé doit proposer l’arrêt (5A) à chaque consultation :

# Ask : demander si la personne fume
# Assess : évaluer son tabagisme
# Advise : conseiller à chaque fumeur d’arrêter de fumer
# Assist : évoquer la palette des aides et accompagnements disponibles pour y arriver
# Arrange : proposer un support écrit d’information pour appuyer ce conseil

'''L’entretien motivationnel'''

Approche relationnelle centrée sur le patient, dont le but est de susciter ou renforcer la motivation au changement, pour l’aider à changer son comportement.",False
556,OIC-075-25-A,Quels sont les allergènes alimentaires IgE-dépendants les plus fréquents chez l'enfant ?,Le lait avant l'âge de 6 mois et l'arachide après 3 ans,"L'œuf, lait de vache, moutarde, morue entre 5 mois et 15 ans","Fruits à coque, certains fruits et crustacés",Soja et kiwi,b,"{{objectif de connaissance
|Identifiant=OIC-075-25-A
|Item_parent=Addiction au tabac
|Item_parent_short=Addiction au tabac
|Rang=A
|Intitulé=Connaître les moyens de prévention primaire et secondaire
|Description=None
|Rubrique=Prise en charge
|Contributeurs=
|Ordre=25}}
'''Prévention primaire'''

En France, la loi Veil de 1976, la loi Evin de 1991 et le décret Bertrand de 2006 ont mis un frein à l’expansion du tabagisme.

* Les principales mesures recommandées sont :
* Interdiction de toute publicité, directe ou indirecte. 
* Augmentation dissuasive et répétée des prix de tous les produits du tabac 
* Protection contre l’exposition au tabagisme passif (lieux publics et de travail)
* Éducation et information : les avertissements sanitaires sous forme d’images sur les paquets.

Le Programme national de réduction du tabagisme 2014-2019 (PNRT) comprenait 3 grandes mesures :

# Instauration du paquet neutre
# Remboursement des substituts nicotiniques ou varénicline par l’Assurance Maladie
# Mise en place chaque mois de novembre du « Mois sans tabac ».

Programme National de Lutte contre le Tabagisme 2018-2022 comprend notamment des déclinaisons régionales:

# Protéger nos enfants et éviter l'entrée dans le tabagisme
# Encourager et accompagner les fumeurs pour aller vers le sevrage
# Agir sur l'économie du tabac pour protéger la santé publique
# Surveiller, évaluer, chercher et diffuser les connaissances relatives au tabac

''Il ambitionne notamment que, d’ici 2032, les enfants nés depuis 2014 deviennent la première génération d’adultes non-fumeurs (<5% de fumeurs).''

'''Prévention secondaire''' 

Tout professionnel de santé doit faire de la prévention tabac (dès l’âge scolaire) et de l'aide à l’arrêt du tabac.

Les facteurs les plus prédictifs d’arrêt du tabac sont

* Bon niveau socio-économique,
* Faible consommation de tabac,
* Absence d’entourage fumeur,
* Faible consommation d’alcool,
* Âge de début de l’intoxication tardif,
* Durée d’intoxication brève,
* Long délai entre l’éveil et la première cigarette,
* Forte motivation à l’arrêt

.",False
