Unnamed: 0,id,question,option_a,option_b,option_c,option_d,correct_option,content_raw,distractor_quality
964,OIC-267-29-A,Quelle est la description correcte de la détresse neurologique?,détresse respiratoire aiguë,détresse hémodynamique : signes de choc,détresse neurologique,détresse musculaire,c,"{{objectif de connaissance
|Identifiant=OIC-267-29-A
|Item_parent=Troubles de l’équilibre acido-basique et désordres hydro-électrolytiques
|Item_parent_short=Troubles de l’équilibre acido-basique et désordres hydro-électrolytiques
|Rang=A
|Intitulé=Connaître les modalités du diagnostic d’une hypernatrémie
|Description=Notion d'hyperosmolalité et de déshydratation cellualire
|Rubrique=Définition
|Contributeurs=P Rieu; B Moulin; M Flamant
|Ordre=29}}


*'''Hypernatrémie : [Na+] > 145 mmol/L'''
*Le diagnostic de déshydratation intracellulaire (DIC) est biologique : hypernatrémie associée à une hyper-osmolalité plasmatique (> 300 mOsm/Kg H20)
*Signes cliniques associés :
**Soif parfois intense.
**Troubles neurologiques (= '''signes de gravité''') : non spécifiques et peu évocateurs ; corrélés avec le degré de l’hypernatrémie et sa rapidité d’installation :
**Sécheresse des muqueuses, en particulier à la face interne des joues.
**Syndrome polyuro-polydipsique en cas de cause rénale.
**Perte de poids.",False
965,OIC-267-34-A,Quelle est une cause d'angor fonctionnel associée à une hyperthyroïdie?,rétrécissement aortique serré,cardiomyopathie hypertrophique,tachycardies (fibrillation atriale),anémie,c,"{{objectif de connaissance
|Identifiant=OIC-267-34-A
|Item_parent=Troubles de l’équilibre acido-basique et désordres hydro-électrolytiques
|Item_parent_short=Troubles de l’équilibre acido-basique et désordres hydro-électrolytiques
|Rang=A
|Intitulé=Savoir dans quelles circonstances doit être prescrite une calcémie et définir l’hypocalcémie
|Description=seuil, interprétation en fonction de l'albuminémie, calcémie ionisée
|Rubrique=Définition
|Contributeurs=P Rieu; B Moulin; M Flamant
|Ordre=34}}


*Définitions
**L’hypocalcémie totale est définie par une concentration plasmatique inférieure à 2,20 mmol/L, une hypocalcémie ionisée par une concentration inférieure à 1,15 mmol/L.
**<nowiki>Il faut distinguer l’hypocalcémie vraie, avec diminution du calcium ionisé (fraction régulée), des fausses hypocalcémies par diminution de la fraction liée aux protéines. En effet, plus de 40 % du calcium sérique est lié aux protéines, principalement à l’albumine. En cas d’hypoalbuminémie :  Ca corrigée = (40 – albumine) × 0,025 + [Ca total].</nowiki>

<br />

*Dosage de la calcémie à la recherche d’une hypocalcémie quand : 
**symptômes évocateurs ((troubles neuro-musculaires, troubles cardiaques)
**pathologie exposant à l’hypocalcémie (insuffisance rénale chronique, antécédents d’intervention sur le parathyroïdes).",False
966,OIC-267-35-B,Quelle est la cause correcte des douleurs thoraciques associées à une pneumothorax?,pneumopathie infectieuse,pneumothorax,épanchement pleural,douleurs pariétales musculo-squelettiques,b,"{{objectif de connaissance
|Identifiant=OIC-267-35-B
|Item_parent=Troubles de l’équilibre acido-basique et désordres hydro-électrolytiques
|Item_parent_short=Troubles de l’équilibre acido-basique et désordres hydro-électrolytiques
|Rang=B
|Intitulé=Comprendre les mécanismes de l’hypocalcémie
|Description=None
|Rubrique=Physiopathologie
|Contributeurs=P. Rieu,B. Moulin,M. Flamant
|Ordre=35}}

*La concentration de calcium ionisé est régulée par deux facteurs circulants : l’hormone parathyroïdienne (PTH) et la vitamine D active (calcitriol). La sécrétion de PTH par les glandes parathyroïdes dépend de la stimulation ou non du récepteur sensible au calcium exprimé à la membrane de leurs cellules : la stimulation du récepteur freine la sécrétion de PTH. La PTH agit en mobilisant le calcium de la phase minérale osseuse, et en augmentant la réabsorption tubulaire de calcium (anse de Henle et tube contourné distal). La PTH inhibe la réabsorption du phosphate, et stimule la synthèse de calcitriol dans le tube proximal. Le calcitriol (métabolite actif de la vitamine D) augmente l’absorption digestive de calcium et de phosphore.
*L’hypocalcémie survient lorsque la perte nette de calcium depuis le compartiment extracellulaire excède l’apport de calcium en provenance de l’intestin ou de l’os.
*L’hypocalcémie résulte donc :
**soit d’une augmentation des pertes de calcium (dépôts dans les tissus, transfert osseux, pertes urinaires, chélation intra vasculaire),
**soit d’une diminution des entrées de calcium dans la circulation (malabsorption intestinale, diminution de la résorption osseuse).",False
967,OIC-267-38-A,Quelle affirmation est correcte concernant l'épreuve d'effort dans les valvulopathies asymptomatiques?,Contre-indiquée dans les valvulopathies symptomatiques,IM sévère asymptomatique : pas très bien codifié avec étude de la VO2 ou de l'échographie d'effort,<u>RA : Intérêt d'un test sous maximal en cas de RA serré mais asymptomatique</u>,IA : non indiquée,c,"{{objectif de connaissance
|Identifiant=OIC-267-38-A
|Item_parent=Troubles de l’équilibre acido-basique et désordres hydro-électrolytiques
|Item_parent_short=Troubles de l’équilibre acido-basique et désordres hydro-électrolytiques
|Rang=A
|Intitulé=Connaître les principaux examens complémentaires utiles au diagnostic étiologique de l’hypocalcémie
|Description=None
|Rubrique=Examens complémentaires
|Contributeurs=P. Rieu,B. Moulin,M. Flamant
|Ordre=38}}

*Le raisonnement devant une hypocalcémie s’appuie sur quelques examens biologiques simples :
**calcium total
**calcium ionisé et/ou albuminémie
**phosphate sérique 
**parathormone (PTH) plasmatique
**vitamine D (25 OH vitamine D) et calcitriolémie (1,25 OH vitamine D)
**calciurie des 24H

*La démarche diagnostique consiste à distinguer 
**l’hypocalcémie avec PTH basse (<10pg/mL) donc inadaptée. On parle d'hypocalémie d'origine parathyroïdienne
**l’hypocalcémie avec PTH élevée (>65 pg/mL) donc adaptée. On parle d'hypocalémie d'origine extraparathyroïdienne

<br />",False
968,OIC-267-40-A,Quelle option correspond à l'implantation d'une bioprothèse aortique par voie percutanée?,a,b,c,d,c,"{{objectif de connaissance
|Identifiant=OIC-267-40-A
|Item_parent=Troubles de l’équilibre acido-basique et désordres hydro-électrolytiques
|Item_parent_short=Troubles de l’équilibre acido-basique et désordres hydro-électrolytiques
|Rang=A
|Intitulé=Connaître les principes du traitement des hypocalcémies
|Description=Connaître les principes de l'administration d'une supplémentation en calcium et en vitamine D
|Rubrique=Prise en charge
|Contributeurs=P. RIEU M. FLAMANT B. MOULIN
|Ordre=40}}

*Traitement de la cause si possible tel l’arrêt d’un traitement, la correction d’une carence en vitamine D ou d’une hypomagnésémie

*Traitement symptomatique
**Calcium per os (carbonate de calcium) : 500 mg à 1,5 g /jour en dehors des repas (500 mg/j seulement si insuffisance rénale chronique)
**Calcium parentéral (gluconate de calcium ou chlorure de calcium) en cas d’hypocalcémie sévère symptomatique (Attention à éviter l’extravasation)

*Cas particuliers
**Insuffisance rénale chronique
***Apport de vitamine D hydroxylé en position 1 (Un-Alfa®) ou 1,25 (Rocaltrol®) sous réserve d’absence d’hyperphosphatémie importante 
***Apport de calcium
**Hypoparathyroïdie
***Apport de vitamine D hydroxylée en position 1 (Un-Alfa®) ou 1,25 (Rocaltrol®)
***Apport de calcium
***En surveillant la calciurie (risque d’hypercalciurie important)
**Rhabdomyolyse
***Apport de calcium uniquement si symptomatique (car risque d’hypercalcémie rebond)",False
969,OIC-270-04-A,Quelle est la cause principale de l'œdème pulmonaire cardiogénique?,Altération de la membrane alvéolo-capillaire,Hypercapnia,Hyperpression capillaire pulmonaire,Liquide plasmatique diffusé dans les espaces extravasculaires pulmonaires,c,"{{objectif de connaissance
|Identifiant=OIC-270-04-A
|Item_parent=Douleurs lombaires aiguës
|Item_parent_short=Douleurs lombaires aiguës
|Rang=A
|Intitulé=Connaître les signes cliniques et les examens complémentaires en faveur d’une colique néphrétique
|Description=connaître les signes cliniques
|Rubrique=Étiologies
|Contributeurs=François-Xavier NOUHAUD
|Ordre=4}}

==[[2C-265|Douleur de colique néphrétique 265]] :==

*Douleur lombaire unilatérale de début brutal. Irradiation oblique distale et antérieure vers la fosse iliaque homolatérale, voire les organes génitaux externes. Absence de position antalgique, parfois accompagné d’agitation. Des signes fonctionnels urinaires peuvent également accompagner la douleur (pollakiurie, brulures mictionnelles, hématurie), ainsi que des signes digestifs (nausées vomissement). La douleur est due à la mise en tension des cavités excrétrices consécutive à l’obstacle sur les voies urinaires.

==Examen clinique :==

*Interrogatoire : Antécédents (lithiase ?), prise médicamenteuse, délai depuis le début des douleurs
*Examen physique : Douleur à la palpation et à l’ébranlement de la fosse lombaire. Absence de douleurs à la palpation du rachis et de masses musculaires para-vertébrales. Absence de défense. Bandelette urinaire : positive pour le sang dans >70% des cas. Prise température

==Examens complémentaires :==

*Biologiques : NFS, plaquettes, ionogramme, créatininémie. Rechercher une altération de la fonction rénale. Si suspicion d’infection associée : ECBU.
*Imagerie : échographie + ASP (sensibilité 80 à 90%) ou idéalement tomodensitométrie abdomino pelvienne sans injection de contraste (sensibilité 96%) dans les 24-48h en absence de complication (fièvre, hyperalgique, insuffisance rénale/oligo-anurie). L’imagerie recherche une dilatation des cavités pyélo-calicielles et un obstacle sur les voie urinaires (calcul, tumeur…)
*imagerie en urgence: par TDM AP non injecté puis éventuellement injecté en cas de doute diagnostic (absence d'obstacle, de dilatation) en cas de fièvre, insuffisance rénale (non injecté), hyperalgique (pas d'injection)

==[[2C-161|Pyélonéphrite aigue 161]] :==

*Douleur lombaire unilatérale, de début insidieux, le plus souvent associée à une hyperthermie et des signes fonctionnels du bas appareil (pollakiuries, brulures urétrales, impériosités). Douleur à l’ébranlement de la fosse lombaire lors de l’examen clinique. Bandelette urinaires positive pour le sang, les leucocytes +/- les nitrites le plus souvent. Examens biologiques : NFS, plaquettes, ionogramme, créatininémie, ECBU. 
*Imagerie : 
**PNA simple: si persistance de la fièvre ou de la douleur à 48-72h: échographie ou idéalement TDM AP non injecté puis éventuellement injecté en cas de doute diagnostic (absence d'obstacle, de dilatation) ou de complication (abcès)
**PNA à risque de complication ou grave: en urgence: TDM AP non injecté puis éventuellement injecté en cas de doute diagnostic (absence d'obstacle, de dilatation)

==[[2C-050|Torsion du cordon spermatique 50]] :==

*Douleur de début brutal, présentation atypique par une douleur lombaire projetée possible. Absence de position antalgique. Chez l’homme jeune. Absence de fièvre ou de signes fonctionnels urinaires associés. L’examen physique retrouve classiquement un testicule ascensionné, difficilement examinable, rétracté à l’anneau. Aucun examen complémentaire n’est nécessaire et le doute diagnostic impose une exploration chirurgicale urgente.",False
970,OIC-283-04-B,Quelle intervention est essentielle pour surveiller le poids et les symptômes en cas d'insuffisance cardiaque?,Travail et réinsertion professionnelle,Vaccinations antigrippale et antipneumococcique,Surveillance du poids et des symptômes,Régime pauvre en sel,c,"{{objectif de connaissance
|Identifiant=OIC-283-04-B
|Item_parent=Constipation chez l’enfant et l’adulte
|Item_parent_short=Constipation chez l’enfant et l’adulte
|Rang=B
|Intitulé=Connaître l’indication des examens d’imagerie devant une constipation
|Description=None
|Rubrique=Examens complémentaires
|Contributeurs=
|Ordre=4}}
'''Aucun examen complémentaire systématique n’est indiqué''' chez un constipé chronique qui consulte pour la 1ère fois, en l’absence de signe d’alarme.


'''Examen endoscopique : Coloscopie'''

           La coloscopie avec anesthésie générale devra être proposée dans les situations suivantes :

-      si les symptômes sont apparus ou s’aggravent après 50 ans ;

-      en cas de signes d'alarme (rectorragie, altération de l’état général, modification récente et inexpliquée du transit) ;

-      Dans les situations recommandées dans le cadre du dépistage systématique du cancer du côlon dans la population générale (exemple : antécédent familial au premier degré de cancer colique).



'''Examens biologiques'''

           Il n’y a pas d’attitude consensuelle et aucun bilan biologique n’est strictement nécessaire dans le cadre du diagnostic de la constipation. Leur prescription sera donc guidée en fonction du contexte clinique et surtout s’il existe des signes d’alarme.

Si un bilan biologique est prescrit il comprendra : Numération Formule Sanguine, Protéine C Réactive, TSH, Glycémie, Créatinine, ionogramme sanguin, Calcémie.


'''Examens fonctionnels'''

'''- Temps de transit colique aux marqueurs radio-opaques'''

           Cet examen est basé sur la réalisation d’un cliché radiologique d’Abdomen Sans Préparation après ingestion de marqueurs radio-opaques pendant 5 à 6 jours afin d’évaluer leur nombre et leur répartition sur le cadre colique. Une formule permet de calculer le temps de transit colique (normale d’environ 60 heures). Cet examen est simple et peu invasif. Néanmoins, sa sensibilité est faible avec une grande variabilité inter et intra-individuelle. Il doit être réalisé après arrêt des laxatifs.


'''- Manométrie ano-rectale'''

Cet examen a pour objectif d’identifier un trouble fonctionnel de l’exonération. En effet, une dyschésie, qui est un symptôme clinique, pourra se traduire, à la manométrie ano-rectale, par une asynergie (ou asynchronisme) abdomino-périnéale c’est-à-dire l’absence de relaxation voire une contraction paradoxale du sphincter anal externe lors de l’effort de poussée. 

Il est réalisé le plus souvent sans préparation préalable, chez un patient conscient, en décubitus latéral gauche. Le principe est d’utiliser une sonde introduite par voie anale surmontée d’un ballonnet.


'''Examens morphologiques'''

'''- Défécographie''' 

Cet examen radiologique dynamique a pour but de rechercher un trouble anatomique à l’origine d’une dyschésie (troubles de la statique pelvienne). Il consiste à opacifier le rectum et le plus souvent la filière urinaire et gynécologique et de faire réaliser des efforts de poussées. Il est le plus souvent réalisé en cas d’échec des traitements conservateurs et lorsqu’une chirurgie est envisagée.


'''- Déféco-IRM ou IRM pelvienne dynamique'''

Cet examen est une alternative à la défécographie et le choix entre les deux examens dépend des centres et des habitudes des équipes médico-chirurgicales.


'''- Lavement opaque chez l'enfant :'''

Cet examen est indiqué en cas de suspicion de maladie de Hirschprung.",False
971,OIC-283-07-A,Quelle affirmation est correcte concernant les signes physiques?,Douleur thoracique évocatrice,Dyspnée,Frottement péricardique,Epanchement péricardique,c,"{{objectif de connaissance
|Identifiant=OIC-283-07-A
|Item_parent=Constipation chez l’enfant et l’adulte
|Item_parent_short=Constipation chez l’enfant et l’adulte
|Rang=A
|Intitulé=Connaître les règles hygiénodiététiques
|Description=None
|Rubrique=Prise en charge
|Contributeurs=
|Ordre=7}}


Chez l'adulte 

A) ''Règles hygiéno-diététiques''

           Les règles hygiéno-diététiques sont essentiellement représentées par un régime enrichi en fibres (environ 25 g/jour). Il n’y a pas d’intérêt à augmenter les apports hydriques. En revanche, les eaux riches en magnésium peuvent être recommandées. Il est important de recommander une présentation régulière aux toilettes et une amélioration de la position de défécation (jambes surélevées, utilisation d’un marche-pied). L’exercice physique n’améliore pas la constipation.

           La rééducation ano-rectale peut être utile dans le traitement de la constipation distale.

           En fonction du contexte, une prise en charge psychologique peut être nécessaire.

           La chirurgie est exceptionnelle dans la prise en charge de la constipation (colectomie) et concerne surtout la chirurgie des troubles de la statique pelvienne (rectocèle etc.). 

           Les traitements de type caecostomie endoscopique ou chirurgie sont du domaine des centres experts.     

B) ''Laxatifs''

Il existe différentes catégories de laxatifs.
 
Les laxatifs de 1<sup>ère</sup> intention sont les laxatifs osmotiques et les laxatifs de lest.

En seconde intention les laxatifs irritants, lubrifiants et prokinétiques peuvent être utilisés. Les laxatifs irritants doivent être utilisés avec prudence du fait de risque de mélanose colique (maladie des laxatifs);

Chez l'enfant 

* Recommandations générales pour limiter les     facteurs favorisants :
** apprentissage de l’exonération : pédagogie      et réassurance parentale ;
** hygiène défécatoire : essai quotidien sans      forcer ni contraindre, au mieux après un repas ;
** amélioration des conditions pratiques :      siège WC adapté, plots sous les pieds (poussée efficace), intervention      auprès de l’établissement scolaire ;
** mode de vie : horaires de repas réguliers,      activité physique suffisante (natation) ;
** arrêt des médicaments constipants (si      possible).

* Conseils diététiques après enquête     alimentaire :
** 1–2 biberons par jour avec de l’eau, apports      hydriques suffisants (quel que soit l’âge) ;
** apports en fibres (fruits, légumes,      céréales) et en graisses végétales adéquats ;
** correction d’éventuelles erreurs (modalités      de reconstitution du lait, excès d’épaississants).",False
972,OIC-283-07-A,Quelle est la réponse correcte pour les signes de gravité d'une péricardite aiguë?,Turgescence jugulaire,Reflux hépato jugulaire,Pouls paradoxal,Fièvre > 38°,c,"{{objectif de connaissance
|Identifiant=OIC-283-07-A
|Item_parent=Constipation chez l’enfant et l’adulte
|Item_parent_short=Constipation chez l’enfant et l’adulte
|Rang=A
|Intitulé=Connaître les règles hygiénodiététiques
|Description=None
|Rubrique=Prise en charge
|Contributeurs=
|Ordre=7}}


Chez l'adulte 

A) ''Règles hygiéno-diététiques''

           Les règles hygiéno-diététiques sont essentiellement représentées par un régime enrichi en fibres (environ 25 g/jour). Il n’y a pas d’intérêt à augmenter les apports hydriques. En revanche, les eaux riches en magnésium peuvent être recommandées. Il est important de recommander une présentation régulière aux toilettes et une amélioration de la position de défécation (jambes surélevées, utilisation d’un marche-pied). L’exercice physique n’améliore pas la constipation.

           La rééducation ano-rectale peut être utile dans le traitement de la constipation distale.

           En fonction du contexte, une prise en charge psychologique peut être nécessaire.

           La chirurgie est exceptionnelle dans la prise en charge de la constipation (colectomie) et concerne surtout la chirurgie des troubles de la statique pelvienne (rectocèle etc.). 

           Les traitements de type caecostomie endoscopique ou chirurgie sont du domaine des centres experts.     

B) ''Laxatifs''

Il existe différentes catégories de laxatifs.
 
Les laxatifs de 1<sup>ère</sup> intention sont les laxatifs osmotiques et les laxatifs de lest.

En seconde intention les laxatifs irritants, lubrifiants et prokinétiques peuvent être utilisés. Les laxatifs irritants doivent être utilisés avec prudence du fait de risque de mélanose colique (maladie des laxatifs);

Chez l'enfant 

* Recommandations générales pour limiter les     facteurs favorisants :
** apprentissage de l’exonération : pédagogie      et réassurance parentale ;
** hygiène défécatoire : essai quotidien sans      forcer ni contraindre, au mieux après un repas ;
** amélioration des conditions pratiques :      siège WC adapté, plots sous les pieds (poussée efficace), intervention      auprès de l’établissement scolaire ;
** mode de vie : horaires de repas réguliers,      activité physique suffisante (natation) ;
** arrêt des médicaments constipants (si      possible).

* Conseils diététiques après enquête     alimentaire :
** 1–2 biberons par jour avec de l’eau, apports      hydriques suffisants (quel que soit l’âge) ;
** apports en fibres (fruits, légumes,      céréales) et en graisses végétales adéquats ;
** correction d’éventuelles erreurs (modalités      de reconstitution du lait, excès d’épaississants).",False
973,OIC-283-09-B,Quelle est l’indicatrice clé de l’épanchement péricardique selon l’échocardiographie?,Epanchement péricardique,"Abondance (minime < 10 mm, modéré : 10-20 mm, abondant > 20 mm)",Localisation et retentissement hémodynamique,Masse péricardique,c,"{{objectif de connaissance
|Identifiant=OIC-283-09-B
|Item_parent=Constipation chez l’enfant et l’adulte
|Item_parent_short=Constipation chez l’enfant et l’adulte
|Rang=B
|Intitulé=Connaître les principes de prise en charge de la constipation chronique
|Description=None
|Rubrique=Prise en charge
|Contributeurs=
|Ordre=9}}
-         Personnalisé et adapté à l’âge

-         Explications des mécanismes physiopathologiques (vacuité rectale)

-         Mesures hygiéno-diététiques

-         Evaluation de l’alimentation de la mère chez le nourrisson allaité

-         Vérification de la reconstitution des biberons , apports d’eau, diversification

-         Traitement médicamenteux chez l’enfant plus grand pour ramollir les selles et supprimer le cercle vicieux : selles dures-douleurs-rétention à prolonger plusieurs mois puis en diminuant progressivement, toujours associés aux mesures hygiéno-diététiques :

o  Osmotiques (néonatal)

o  PEG (dès 6 mois (à forte dose si fécalome))

o  Lavements si fécalome

Prise en charge psychologique : peut être utile en cas de cause psychologique à la rétention, de conséquences psychosociales du trouble, ou de bénéfice secondaire recherché.",False
974,OIC-284-01-A,Quelle est la cause de la tamponnade dans ce patient?,a),b),c),d),c,"{{objectif de connaissance
|Identifiant=OIC-284-01-A
|Item_parent=Colopathie fonctionnelle
|Item_parent_short=Colopathie fonctionnelle
|Rang=A
|Intitulé=Connaître la définition du syndrome de l'intestin irritable (SII) et les différents sous types
|Description=avec diarrhée prédominante (SII-D)<br> 
avec constipation prédominante (SII-C) <br>
avec alternance diarrhée constipation (formes mixtes, SII-M) <br>
formes inclassées
|Rubrique=Définition
|Contributeurs=
|Ordre=1}}
Le syndrome de l’intestin irritable (SII) (anciennement colopathie fonctionnelle) est un diagnostic clinique, défini par la présence de douleurs abdominales associées à des troubles du transit en l’absence de toute maladie organique digestive. Par définition, l’ensemble des examens complémentaires sont normaux. Il s'agit d'une pathologie bénigne mais chronique avec une importante altération de la qualité de vie.


Il existe 4 sous-types de SII selon le transit prédominant.

           - Le SII avec diarrhée prédominante (SII-D),

           - Le SII avec constipation prédominante (SII-C)

           - Le SII avec alternance de diarrhée et de constipation (SII-A)

           - Le SII indéterminé (SII-I), pour les patients n’entrant dans aucun des 3 sous-groupes",False
975,OIC-284-01-A,Quelle est la méthode de diagnostic principale pour la péricardite aiguë virale?,Virologie le plus souvent négative : sérologies doivent être répétées à 15 jours d'intervalle,Virus impliqués : entérovirus (coxsackies A et B),PCR sur liquide de l'épanchement ou biopsie péricardique,Tamponnade rare,c,"{{objectif de connaissance
|Identifiant=OIC-284-01-A
|Item_parent=Colopathie fonctionnelle
|Item_parent_short=Colopathie fonctionnelle
|Rang=A
|Intitulé=Connaître la définition du syndrome de l'intestin irritable (SII) et les différents sous types
|Description=avec diarrhée prédominante (SII-D)<br> 
avec constipation prédominante (SII-C) <br>
avec alternance diarrhée constipation (formes mixtes, SII-M) <br>
formes inclassées
|Rubrique=Définition
|Contributeurs=
|Ordre=1}}
Le syndrome de l’intestin irritable (SII) (anciennement colopathie fonctionnelle) est un diagnostic clinique, défini par la présence de douleurs abdominales associées à des troubles du transit en l’absence de toute maladie organique digestive. Par définition, l’ensemble des examens complémentaires sont normaux. Il s'agit d'une pathologie bénigne mais chronique avec une importante altération de la qualité de vie.


Il existe 4 sous-types de SII selon le transit prédominant.

           - Le SII avec diarrhée prédominante (SII-D),

           - Le SII avec constipation prédominante (SII-C)

           - Le SII avec alternance de diarrhée et de constipation (SII-A)

           - Le SII indéterminé (SII-I), pour les patients n’entrant dans aucun des 3 sous-groupes",False
976,OIC-284-03-B,Quelle est une description correcte de la péricardite chronique calcifiante?,péricardite récidive,constriction péricardique,péricardite constrictive,tamponnade,c,"{{objectif de connaissance
|Identifiant=OIC-284-03-B
|Item_parent=Colopathie fonctionnelle
|Item_parent_short=Colopathie fonctionnelle
|Rang=B
|Intitulé=Connaître la prévalence et le retentissement sur la qualité de vie
|Description=None
|Rubrique=Prévalence
|Contributeurs=
|Ordre=3}}
La prévalence estimée est de 4% de la population générale dans le monde.

Le syndrome de l’intestin irritable est le premier motif de consultation en gastroentérologie. La prévalence varie en fonction des pays et des critères diagnostiques utilisés. Elle est plus élevée chez les femmes que chez les hommes et chez les jeunes. Le retentissement sur la qualité de vie peut être très important. L’impact de la maladie a également été largement démontré sur la productivité au travail. Il s’agit d’un problème de santé publique encore mal reconnu",False
977,OIC-284-04-A,Quelle est la confirmation de l’urgence en cas d’arrêt cardio-circulatoire?,La présence de signes droits et/ou un tableau clinique de choc obstructif,La présence de signes d’insuffisance cardiaque droite aiguë,La présence de signes de choc,La présence de bruits du cœur assourdis,c,"{{objectif de connaissance
|Identifiant=OIC-284-04-A
|Item_parent=Colopathie fonctionnelle
|Item_parent_short=Colopathie fonctionnelle
|Rang=A
|Intitulé=Connaître les caractéristiques cliniques
|Description=caractérisation de la douleur abdominale et des troubles du transit
|Rubrique=Diagnostic positif
|Contributeurs=
|Ordre=4}}
Le principal symptôme rapporté est la douleur abdominale chronique, à type de spasme, le plus souvent localisée en fosse iliaque gauche ou en hypogastre (mais elle peut être présente sur l’ensemble du cadre colique), elle n’est classiquement pas présente la nuit et peut être exacerbée par l’alimentation. Elle est intermittente et survient par crise. Il existe souvent une aggravation par les épisodes de stress ou l’anxiété et une accalmie pendant les périodes de repos comme les vacances. Les douleurs sont en lien avec le transit (amélioration ou aggravation après la défécation).

Il s’y associe très souvent un ballonnement abdominal, une sensation subjective de plénitude ou d’inconfort abdominal.

           Le deuxième symptôme clé de la maladie est le trouble du transit. Il peut s’agir d’une constipation, cliniquement définie par moins de 3 selles/semaines, des selles dures ou des difficultés d’évacuation. Il peut exister une diarrhée définie par des selles fréquentes c’est-à-dire au moins 3 selles/jour, (souvent postprandiales, molles à liquides). Ces selles peuvent être impérieuses et certains patients développent un syndrome de recherche des toilettes (localisation des toilettes disponibles en prévision d’un trajet), ou d’une alternance diarrhée-constipation.


           Le SII est souvent associé à d’autres symptômes fonctionnels. Il s’agit de la dyspepsie fonctionnelle avec la présence de symptômes gastro-intestinaux hauts (satiété précoce, pyrosis, pesanteur épigastrique), de la fibromyalgie (myalgies et arthralgies diffuses sans substrat organique), du syndrome de fatigue chronique.",False
978,OIC-284-06-B,Quelle échelle d'analyse est utilisée pour déterminer les palpitations fréquentes (>1 semaine)?,Holter ECG,ECG ambulatoire,Échocardiographie,Enregistrement ambulatoire de l’ECG,a,"{{objectif de connaissance
|Identifiant=OIC-284-06-B
|Item_parent=Colopathie fonctionnelle
|Item_parent_short=Colopathie fonctionnelle
|Rang=B
|Intitulé=Connaître les indications de la coloscopie et les modalités de réalisation
|Description=importance des biopsies coliques pour éliminer une colite microscopique
|Rubrique=Examens complémentaires
|Contributeurs=
|Ordre=6}}
La coloscopie est indiquée :

1/ En présence de signes cliniques d’alarme :

- Survenue des symptômes après l’âge de 50 ans.

- Sang dans les selles (rectorragies ou méléna)

- Symptômes nocturnes

- Amaigrissement

- Apparition récente ou une modification des symptômes

- Terrain à risque de néoplasie colique (ATCD familial de cancer colorectal cf item 301).



2/ En cas de symptomatologie diarrhéique

3/ En cas d’anomalie à l’examen clinique (masse abdominale, perte de poids)

4/ En cas d’anomalie biologique (anémie, inflammation).


           La coloscopie est réalisée le plus souvent sous anesthésie générale, après une préparation colique orale, qui permet de nettoyer le côlon. Il faut au préalable avoir informé le patient de son intérêt et des risques liés aux gestes (perforation, saignement). En cas de sous-type diarrhéique, il est recommandé de faire des biopsies étagées dans tous les segments coliques à la recherche d’une colite microscopique ainsi que dans l’iléon afin d’éliminer une maladie de Crohn iléale. Une endoscopie œsogastroduodénale avec des biopsies à la recherche ''d’Helicobacter pylori'' et/ou d’atrophie duodénale est également indiquée en cas de dyspepsie associée ou d’anémie ferriprive.",False
979,OIC-284-07-B,Quelle est l'exception mentionnée dans le contenu éducatif?,L'insuffisance cardiaque,L'épanchement péricardique,L'exception inappropriée,L'hypovolémie,c,"{{objectif de connaissance
|Identifiant=OIC-284-07-B
|Item_parent=Colopathie fonctionnelle
|Item_parent_short=Colopathie fonctionnelle
|Rang=B
|Intitulé=Connaître les diagnostics différentiels et les examens complémentaires permettant de les éliminer
|Description=NFS, CRP, TSH, Ac anti-transglutaminase +-examen parasitologique des selles
|Rubrique=Diagnostic positif
|Contributeurs=
|Ordre=7}}
Les principaux diagnostics différentiels sont les maladies inflammatoires de l’intestin, la maladie cœliaque, les colites microscopiques et la iatrogénie (médicaments altérant le transit ou pourvoyeurs de douleurs abdominales : metformine, colchicine, AINS…). Il est utile de réaliser un bilan biologique aux patients consultant pour un SII. L’objectif est d’éliminer une pathologie organique. Une NFS permettra d’éliminer une anémie, une CRP recherchera un syndrome inflammatoire.  Dans le SII à prédominance diarrhéique, il est également recommandé de doser la TSH afin d’éliminer une hyperthyroïdie et des anticorps anti-transglutaminase de type IgA pour rechercher une maladie cœliaque. Un examen parasitologique des selles est conseillé dans le sous-type diarrhéique pour éliminer une lambliase. Les examens radiologiques n’ont pas leur place dans les formes typiques de SII.

<br />",False
