,id,question,question_comment,option_a,option_a_comment,option_b,option_b_comment,option_c,option_c_comment,option_d,option_d_comment,correct_option
10,OIC-005-15-B,Quelle est la définition de la responsabilité sans faute?,"Cette question évalue la compréhension de la notion de responsabilité sans faute, un concept important en droit médical.",La responsabilité sans faute est une responsabilité qui ne nécessite pas de faute pour être engagée.,Cette option est correcte. La responsabilité sans faute est une responsabilité qui peut être engagée sans qu'il y ait eu de faute de la part de la personne responsable.,La responsabilité sans faute est une responsabilité qui nécessite une faute pour être engagée.,Cette option est incorrecte. La responsabilité sans faute est une responsabilité qui peut être engagée sans qu'il y ait eu de faute de la part de la personne responsable.,La responsabilité sans faute est une responsabilité qui est toujours engagée en cas d'erreur médicale.,Cette option est incorrecte. La responsabilité sans faute n'est pas toujours engagée en cas d'erreur médicale.,La responsabilité sans faute est une responsabilité qui ne peut pas être engagée en cas d'erreur médicale.,"Cette option est incorrecte. La responsabilité sans faute peut être engagée en cas d'erreur médicale, mais elle ne se substitue pas à la responsabilité pénale, civile ou disciplinaire.",a
11,OIC-006-01-A,Quelle est la définition d'une équipe pluriprofessionnelle?,"Cette question évalue la compréhension de la définition d'une équipe pluriprofessionnelle, qui est un élément clé de la sécurité et de la qualité de la prise en charge du patient.",Une équipe pluriprofessionnelle est composée de professionnels ayant des qualifications différentes et complémentaires.,Cette option est correcte car elle reprend la définition fournie dans le contenu source.,Le travail en équipe pluriprofessionnelle est une barrière de sécurité contre les événements indésirables.,Cette option est correcte car elle reprend un des objectifs du travail en équipe pluriprofessionnelle mentionné dans le contenu source.,Le travail en équipe pluriprofessionnelle est un facteur de santé et de bien-être au travail pour les professionnels.,Cette option est correcte car elle reprend un des objectifs du travail en équipe pluriprofessionnelle mentionné dans le contenu source.,Le travail en équipe pluriprofessionnelle est un moyen de répondre de manière collaborative aux besoins du patient.,Cette option est correcte car elle reprend un des objectifs du travail en équipe pluriprofessionnelle mentionné dans le contenu source.,a
12,OIC-006-03-A,Quelle est la définition du parcours de soins?,Cette question évalue la capacité à définir le parcours de soins.,Un parcours de soins est un ensemble de soins et d'actes médicaux dispensés à un patient au cours de sa prise en charge.,Cette option est correcte car elle définit le parcours de soins comme un ensemble de soins et d'actes médicaux dispensés à un patient.,Le parcours de soins est un concept qui permet de sécuriser le parcours du patient.,"Cette option est correcte car elle explique le but du parcours de soins, qui est de sécuriser le parcours du patient.",Le parcours de soins est un processus qui consiste à organiser et à coordonner le juste enchaînement et au bon moment des compétences professionnelles tout au long de la prise en charge d'un patient.,Cette option est correcte car elle définit le parcours de soins comme un processus qui consiste à organiser et à coordonner le juste enchaînement et au bon moment des compétences professionnelles tout au long de la prise en charge d'un patient.,Le parcours de soins est un concept qui permet de sécuriser le parcours du patient.,"Cette option est correcte car elle explique le but du parcours de soins, qui est de sécuriser le parcours du patient.",c
13,OIC-006-06-A,Quelle est la fonction principale d'une check-list sécurité du patient au bloc opératoire?,Cette question évalue la compréhension des principes et des objectifs des listes de vérification en matière de sécurité du patient au bloc opératoire.,Elle permet de sécuriser la réalisation d'une intervention chirurgicale en faisant un point entre professionnels aux moments clés de cette intervention.,Cette option est correcte car elle résume l'objectif principal de la check-list.,"Elle favorise le partage des informations par la vérification croisée, notamment de l'identité du patient, du type d'intervention et du site opératoire, du matériel et des risques envisagés.","Cette option est correcte car elle décrit une des fonctions de la check-list, mais elle n'est pas l'objectif principal.","Elle est utilisée uniquement pour les activités dites « interventionnelles » (endoscopie, radiologie interventionnelle, cathéters veineux centraux, chimiothérapie...).",Cette option est incorrecte car elle ne décrit pas l'objectif principal de la check-list.,"Elle est une liste de vérification pour les activités dites « interventionnelles » (endoscopie, radiologie interventionnelle, cathéters veineux centraux, chimiothérapie...).",Cette option est incorrecte car elle ne décrit pas l'objectif principal de la check-list.,a
14,OIC-006-07-A,Quelle est la définition d'une Réunion de Morbi-Mortalité (RMM)?,La question évalue la capacité à définir correctement une Réunion de Morbi-Mortalité (RMM) en fonction de son objectif principal.,"Une réunion d'analyse collective, rétrospective et systémique de situations cliniques marquées par la survenue d'un événement indésirable associé aux soins, afin de mettre en œuvre des actions de prévention, de récupération ou d'atténuation.","Cette option est correcte car elle décrit précisément la définition d'une RMM, en soulignant son objectif principal et son approche systémique.","Une réunion d'analyse collective, rétrospective et systémique de situations cliniques marquées par la survenue d'un événement indésirable associé aux soins, afin de mettre en œuvre des actions de prévention, de récupération ou d'atténuation, mais sans mentionner explicitement l'obligation de développement professionnel continu (DPC).",Cette option est incorrecte car elle omet l'obligation de développement professionnel continu (DPC) comme partie intégrante de la définition d'une RMM.,"Une réunion d'analyse collective, rétrospective et systémique de situations cliniques marquées par la survenue d'un événement indésirable associé aux soins, afin de mettre en œuvre des actions de prévention, de récupération ou d'atténuation, mais sans mentionner explicitement l'obligation de développement professionnel continu (DPC) et sans souligner l'importance de la culture du retour d’expérience.",Cette option est incorrecte car elle omet l'obligation de développement professionnel continu (DPC) et la culture du retour d’expérience comme parties intégrantes de la définition d'une RMM.,"Une réunion d'analyse collective, rétrospective et systémique de situations cliniques marquées par la survenue d'un événement indésirable associé aux soins, afin de mettre en œuvre des actions de prévention, de récupération ou d'atténuation, mais sans mentionner explicitement l'obligation de développement professionnel continu (DPC) et sans souligner l'importance de la culture du retour d’expérience.",Cette option est incorrecte car elle omet l'obligation de développement professionnel continu (DPC) et la culture du retour d’expérience comme parties intégrantes de la définition d'une RMM.,a
15,OIC-008-03-B,Quelles sont les causes structurelles et organisationnelles des discriminations en santé?,"Cette question évalue la capacité à identifier les causes des discriminations en santé, en se concentrant sur les facteurs structurels et organisationnels.",Les représentations sociales et le défaut de vigilance des soignants,Cette option est incorrecte car elle se concentre sur des facteurs individuels plutôt que structurels et organisationnels.,"Le rapport de pouvoir asymétrique dans le soin, l'hétérogénéité de pratiques, les inégalités territoriales de l'offre de soin, le manque de coordination, le recours insuffisant à l'interprétariat professionnel et les logiques économiques en tension avec les objectifs de soins",Cette option est correcte car elle liste les causes structurelles et organisationnelles des discriminations en santé identifiées dans le contenu source.,Le racisme et la xénophobie,Cette option est incorrecte car elle se concentre sur des facteurs individuels plutôt que structurels et organisationnels.,Le manque de formation des soignants,Cette option est incorrecte car elle se concentre sur un facteur individuel plutôt que structurel et organisationnel.,b
16,OIC-009-08-A,Quelle est la définition de la personne de confiance en matière d'éthique médicale?,Connaître le rôle de la personne de confiance dans l'information et le recueil du consentement. Connaître les conditions de sa désignation et ses rôles,Une personne désignée par le patient pour l'assister dans ses démarches de soins et de décision,Cette option est correcte car elle correspond à la définition de la personne de confiance telle que présentée dans le contenu source.,"Une personne désignée par le patient pour l'assister dans ses démarches de soins et de décision, mais uniquement en cas de crise majeure","Cette option est incorrecte car elle ne correspond pas à la définition générale de la personne de confiance, qui peut être désignée pour accompagner le patient dans son parcours de soins, y compris en dehors des situations de crise majeure.","Une personne désignée par le patient pour l'assister dans ses démarches de soins et de décision, mais uniquement en cas de maladie grave","Cette option est incorrecte car elle ne correspond pas à la définition générale de la personne de confiance, qui peut être désignée pour accompagner le patient dans son parcours de soins, y compris en dehors des situations de maladie grave.","Une personne désignée par le patient pour l'assister dans ses démarches de soins et de décision, mais uniquement en cas de maladie chronique","Cette option est incorrecte car elle ne correspond pas à la définition générale de la personne de confiance, qui peut être désignée pour accompagner le patient dans son parcours de soins, y compris en dehors des situations de maladie chronique.",a
17,OIC-009-10-B,Quelle est la finalité des mesures de protection des personnes?,"La finalité des mesures de protection des personnes est de protéger leur intérêt et leur dignité, tout en respectant leurs libertés individuelles.",Protéger les intérêts financiers de la personne,Cette option est incorrecte car elle ne correspond pas à la finalité générale des mesures de protection.,Assurer la sécurité et le bien-être de la personne,Cette option est correcte car elle correspond à la finalité générale des mesures de protection.,Empêcher la personne de prendre des décisions,Cette option est incorrecte car elle ne correspond pas à la finalité générale des mesures de protection.,Protéger les biens de la personne,Cette option est incorrecte car elle ne correspond pas à la finalité générale des mesures de protection.,b
18,OIC-009-11-A,Connaître les trois principales mesures de protection,"Connaître les situations pouvant amener à des mesures de sauvegarde de justice, de curatelle, de tutelle. Connaître les implications principales de ces mesures.","La sauvegarde de justice est une mesure de protection temporaire et aux effets limités, qui permet de traiter une situation en urgence lorsqu’une personne majeure risque des actes contraires à ses intérêts.","Correct. La sauvegarde de justice est une mesure de protection temporaire et aux effets limités, qui permet de traiter une situation en urgence lorsqu’une personne majeure risque des actes contraires à ses intérêts.",La tutelle et la curatelle sont des mesures de protection qui permettent à une personne majeure de réaliser tous les actes de la vie courante sans l’aide d’un tiers.,Incorrect. La tutelle et la curatelle sont des mesures de protection qui permettent à une personne majeure de réaliser certains actes de la vie courante avec l’aide d’un tiers.,La protection des mineurs est une mesure de protection juridique par laquelle une autre personne aide à protéger les intérêts d’un mineur lorsque les titulaires de l’autorité parentale ne peuvent plus l’exercer.,Correct. La protection des mineurs est une mesure de protection juridique par laquelle une autre personne aide à protéger les intérêts d’un mineur lorsque les titulaires de l’autorité parentale ne peuvent plus l’exercer.,La sauvegarde de justice est une mesure de protection qui permet à une personne majeure de réaliser tous les actes de la vie courante sans l’aide d’un tiers.,"Incorrect. La sauvegarde de justice est une mesure de protection temporaire et aux effets limités, qui permet de traiter une situation en urgence lorsqu’une personne majeure risque des actes contraires à ses intérêts.",a
19,OIC-009-12-B,Quelles sont les étapes à suivre pour mettre en place une mesure de protection?,"Cette question évalue la connaissance des étapes à suivre pour mettre en place une mesure de protection, y compris la demande, la délivrance d'un certificat médical, l'instruction de la requête, la désignation du curateur ou du tuteur, et les conditions de cessation des mesures de tutelle, curatelle ou sauvegarde de justice.",La demande doit être déposée ou adressée au greffe du juge des tutelles de la résidence habituelle de la personne à protéger.,Cette option est correcte car elle décrit la première étape de la mise en place d'une mesure de protection.,Le certificat médical n'est pas nécessaire pour la mise en place d'une mesure de protection.,Cette option est incorrecte car le certificat médical est obligatoire pour la mise en place d'une mesure de protection.,La désignation du curateur ou du tuteur est automatique et ne nécessite pas d'audition de la personne à protéger.,Cette option est incorrecte car la désignation du curateur ou du tuteur nécessite une audition de la personne à protéger.,La mainlevée de la mesure de protection est automatique et ne nécessite pas de jugement.,Cette option est incorrecte car la mainlevée de la mesure de protection nécessite un jugement.,a
20,OIC-009-14-B,Connaître la législation concernant l’interruption de grossesse pour motif médical (IMG).,Connaître les dispositions légales encadrant l'IMG. Décrire les questions éthiques posées par l'IMG Verifier la coherence avec l'item 37,"L'IMG est autorisée sans limitation de délai, c'est à dire à tout moment d'une grossesse, si la poursuite de la grossesse met en péril grave la santé de la femme.","Correct. La loi précise que l'interruption volontaire d'une grossesse pour motif médical peut avoir lieu sans limitation de délai, c'est à dire à tout moment d'une grossesse : soit si la poursuite de la grossesse met en péril grave la santé de la femme ; soit s'il existe une forte probabilité que l'enfant à naître soit atteint d'une affection d'une particulière gravité reconnue comme incurable au moment du diagnostic.","L'IMG est autorisée sans limitation de délai, c'est à dire à tout moment d'une grossesse, si la poursuite de la grossesse met en péril grave la santé de la femme.","Correct. La loi précise que l'interruption volontaire d'une grossesse pour motif médical peut avoir lieu sans limitation de délai, c'est à dire à tout moment d'une grossesse : soit si la poursuite de la grossesse met en péril grave la santé de la femme ; soit s'il existe une forte probabilité que l'enfant à naître soit atteint d'une affection d'une particulière gravité reconnue comme incurable au moment du diagnostic.","L'IMG est autorisée sans limitation de délai, c'est à dire à tout moment d'une grossesse, si la poursuite de la grossesse met en péril grave la santé de la femme.","Correct. La loi précise que l'interruption volontaire d'une grossesse pour motif médical peut avoir lieu sans limitation de délai, c'est à dire à tout moment d'une grossesse : soit si la poursuite de la grossesse met en péril grave la santé de la femme ; soit s'il existe une forte probabilité que l'enfant à naître soit atteint d'une affection d'une particulière gravité reconnue comme incurable au moment du diagnostic.","L'IMG est autorisée sans limitation de délai, c'est à dire à tout moment d'une grossesse, si la poursuite de la grossesse met en péril grave la santé de la femme.","Correct. La loi précise que l'interruption volontaire d'une grossesse pour motif médical peut avoir lieu sans limitation de délai, c'est à dire à tout moment d'une grossesse : soit si la poursuite de la grossesse met en péril grave la santé de la femme ; soit s'il existe une forte probabilité que l'enfant à naître soit atteint d'une affection d'une particulière gravité reconnue comme incurable au moment du diagnostic.",a
21,OIC-009-17-A,Quelle est la définition de l'éthique en fin de vie?,"Cette question évalue la compréhension de l'éthique en fin de vie, en particulier les enjeux et questions éthiques liés à la fin de vie.",La définition de l'éthique en fin de vie est uniquement liée à la prise en charge des souffrances physiques et psychologiques de la personne en fin de vie.,"Cette option est incorrecte car elle ne prend pas en compte les enjeux éthiques liés à l'information, au respect de l'autonomie, à la dignité, au soulagement des douleurs et souffrances, et à la prise en compte de la singularité de la situation.","La définition de l'éthique en fin de vie est liée à la prise en charge des souffrances physiques et psychologiques de la personne en fin de vie, ainsi qu'à la prise en compte des enjeux éthiques liés à l'information, au respect de l'autonomie, à la dignité, au soulagement des douleurs et souffrances, et à la prise en compte de la singularité de la situation.",Cette option est correcte car elle prend en compte les enjeux éthiques liés à la fin de vie.,"La définition de l'éthique en fin de vie est uniquement liée à la prise en charge des souffrances physiques et psychologiques de la personne en fin de vie, sans prendre en compte les enjeux éthiques liés à l'information, au respect de l'autonomie, à la dignité, au soulagement des douleurs et souffrances, et à la prise en compte de la singularité de la situation.",Cette option est incorrecte car elle ne prend pas en compte les enjeux éthiques liés à la fin de vie.,"La définition de l'éthique en fin de vie est liée à la prise en charge des souffrances physiques et psychologiques de la personne en fin de vie, ainsi qu'à la prise en compte des enjeux éthiques liés à l'information, au respect de l'autonomie, à la dignité, au soulagement des douleurs et souffrances, et à la prise en compte de la singularité de la situation, mais de manière non exhaustive.",Cette option est incorrecte car elle ne prend pas en compte tous les enjeux éthiques liés à la fin de vie.,b
22,OIC-009-21-A,Quels sont les principes éthiques de la recherche impliquant la personne humaine (RIPH)?,"Principes éthiques de la recherche : objet, code de Nuremberg et Déclaration de Helsinki, information loyale, recueil du consentement libre et éclairé, comité d'éthique indépendant, justice (non discrimination, accès équitable aux essais). Intégrité scientifique",Principe de bienfaisance,"Il consiste à soulager ou à prévenir la douleur physique, psychique, à faire ce qu'il y a de mieux pour le patient (y compris parfois ne rien faire si le bénéfice prévu est minimal), à bien évaluer la balance risque/bénéfice de la prise en charge envisagée.",Principe de non-malfaisance,"Il consiste à ne pas causer de préjudice par la recherche, à interrompre immédiatement toute recherche ayant des effets néfastes irréversibles ou importants.",Principe d'autonomie,"Il consiste à laisser à chacun la capacité de penser, de décider et d'agir librement, selon sa propre initiative, y compris en ce qui concerne les décisions sur son état de santé.",Principe de justice (ou d'équité),"Face à la baisse et à la pénurie de ressources économiques, il est nécessaire d'établir des priorités pour préserver l'équité dans l'accès aux soins. Il faut que cet accès soit identique, quel que soit le pays où s'exerce le soin.",a
23,OIC-009-23-A,Quelle est la définition de la bioéthique?,La bioéthique est une discipline qui étudie les questions éthiques liées aux sciences de la vie et de la santé.,L'étude des questions éthiques liées aux sciences de la vie et de la santé.,Cette définition est correcte.,"L'étude des questions éthiques liées aux sciences de la vie et de la santé, mais uniquement en France.",Cette définition est incorrecte car elle est trop restrictive.,"L'étude des questions éthiques liées aux sciences de la vie et de la santé, mais uniquement en Europe.",Cette définition est incorrecte car elle est trop restrictive.,"L'étude des questions éthiques liées aux sciences de la vie et de la santé, mais uniquement en Amérique du Nord.",Cette définition est incorrecte car elle est trop restrictive.,a
24,OIC-009-24-B,Quelle est la définition de la mort encéphalique selon Mollaret et Goulon en 1959?,"La mort encéphalique est définie comme l'arrêt irréversible de toutes les fonctions cérébrales, y compris le tronc cérébral.",L'arrêt cardiaque,"Cette option est incorrecte car elle se réfère à l'arrêt cardiaque, qui est une condition différente de la mort encéphalique.",L'arrêt circulatoire,"Cette option est incorrecte car elle se réfère à l'arrêt circulatoire, qui est une condition différente de la mort encéphalique.",L'arrêt respiratoire,"Cette option est incorrecte car elle se réfère à l'arrêt respiratoire, qui est une condition différente de la mort encéphalique.","L'arrêt de toutes les fonctions cérébrales, y compris le tronc cérébral",Cette option est correcte car elle correspond à la définition de la mort encéphalique selon Mollaret et Goulon en 1959.,d
25,OIC-009-25-B,Quelles sont les dispositions légales encadrant le don d'organes entre vivants?,"Cette question évalue la compréhension des principes spécifiques au don d'organes entre vivants, tels que le respect de la procédure de consentement, la nécessité d'un intérêt thérapeutique pour le receveur, et l'interdiction de prélèvement chez les majeurs protégés ou les mineurs vivants (sauf moelle et cellules hématopoïétiques issues de la moelle osseuse).",Le don d'organes entre vivants est autorisé uniquement si le donneur est un parent du receveur.,Cette option est incorrecte car elle ne reflète pas les dispositions légales actuelles.,"Le don d'organes entre vivants est autorisé uniquement si le donneur est un conjoint, un frère ou une sœur, un fils ou une fille, un grand-parent, un oncle ou une tante, un cousin germain ou une cousine germaine, ou le conjoint de son père ou de sa mère.",Cette option est correcte car elle reflète les dispositions légales actuelles.,"Le don d'organes entre vivants est autorisé uniquement si le donneur est un majeur protégé (tutelle, curatelle).",Cette option est incorrecte car elle ne reflète pas les dispositions légales actuelles.,Le don d'organes entre vivants est autorisé uniquement si le donneur est un mineur vivant.,Cette option est incorrecte car elle ne reflète pas les dispositions légales actuelles.,b
26,OIC-010-01-A,Quelles sont les principales dimensions humaines du corps selon les sciences humaines et sociales?,"Cette question évalue la capacité à identifier les principales dimensions humaines du corps selon les sciences humaines et sociales, en particulier en ce qui concerne l'alimentation, l'activité physique, le genre, la procréation et les normes esthétiques.","L'alimentation, l'activité physique, le genre, la procréation et les normes esthétiques sont des dimensions humaines du corps qui ont évolué au fil du temps et qui sont influencées par les traditions culturelles et le milieu naturel.","Cette option est correcte car elle reflète l'évolution des représentations du corps et de ses usages au fil du temps, influencées par les traditions culturelles et le milieu naturel.","L'alimentation, l'activité physique, le genre, la procréation et les normes esthétiques sont des dimensions humaines du corps qui sont immuables et ne changent pas au fil du temps.","Cette option est incorrecte car elle ne reflète pas l'évolution des représentations du corps et de ses usages au fil du temps, influencées par les traditions culturelles et le milieu naturel.","L'alimentation, l'activité physique, le genre, la procréation et les normes esthétiques sont des dimensions humaines du corps qui sont uniquement influencées par les traditions culturelles et le milieu naturel.",Cette option est incorrecte car elle ne reflète pas l'influence des traditions culturelles et du milieu naturel sur les représentations du corps et de ses usages au fil du temps.,"L'alimentation, l'activité physique, le genre, la procréation et les normes esthétiques sont des dimensions humaines du corps qui sont uniquement influencées par les traditions culturelles et le milieu naturel.",Cette option est incorrecte car elle ne reflète pas l'influence des traditions culturelles et du milieu naturel sur les représentations du corps et de ses usages au fil du temps.,a
27,OIC-010-02-B,Quelle dimension de l'expérience du corps est modifiée par la maladie?,"Cette question évalue la capacité à identifier l'impact des maladies sur l'expérience du corps, en particulier les changements de l'identité, de l'image du corps, de l'image et de l'estime de soi, ainsi que les répercussions relationnelles.",L'alimentation,Cette option est incorrecte car elle ne concerne pas directement l'impact des maladies sur l'expérience du corps.,L'activité physique,Cette option est incorrecte car elle ne concerne pas directement l'impact des maladies sur l'expérience du corps.,L'expérience corporelle,Cette option est incorrecte car elle est trop générale et ne précise pas l'impact des maladies.,"Les changements de l'identité, l'image du corps, l'image et l'estime de soi, ainsi que les répercussions relationnelles","Cette option est correcte car elle identifie précisément l'impact des maladies sur l'expérience du corps, en particulier les changements de l'identité, de l'image du corps, de l'image et de l'estime de soi, ainsi que les répercussions relationnelles.",d
