,id,question,question_comment,option_a,option_a_comment,option_b,option_b_comment,option_c,option_c_comment,option_d,option_d_comment,correct_option
10,OIC-005-12-B,Quels sont les principaux facteurs pouvant conduire à l'ouverture d'un contentieux à la suite d'un accident médical?,"Cette question évalue la capacité à identifier les facteurs conduisant à un contentieux médical, en se basant sur l'objectif Rang B fourni.",Le patient est en bonne santé et les communications sont fluides.,"Incorrecte, car un patient en bonne santé et une communication fluide ne sont généralement pas des facteurs de contentieux.","Des difficultés de communication avec le patient, un état de santé fragile ou des maladies associées, et des facteurs liés à l'environnement de travail.","Correcte, car ces facteurs peuvent contribuer à un contentieux médical.",La seule présence d'une équipe médicale qualifiée et bien organisée.,"Incorrecte, car la présence d'une équipe médicale qualifiée et bien organisée ne garantit pas l'absence de contentieux.",L'absence de formation continue et de gestion des équipements au niveau institutionnel.,"Correcte, car ces facteurs peuvent contribuer à un contentieux médical.",b
11,OIC-005-13-A,"Selon vous, quels sont les facteurs humains, individuels et collectifs, qui peuvent conduire à des erreurs médicales?","Cette question évalue la capacité de l'apprenant à identifier les facteurs humains, individuels et collectifs, qui peuvent conduire à des erreurs médicales, en se basant sur l'objectif Rang A fourni.","Le manque de connaissances, de compétences, d'expérience, le stress, le manque de temps, la fatigue, la maladie, des facteurs linguistiques ou culturels, et l'attitude ou le comportement du patient.",Correct. Ces facteurs humains individuels peuvent influencer la performance d'un professionnel de santé et conduire à des erreurs médicales.,"Une mauvaise organisation de l'équipe, un manque de communication, des conflits, un leadership non identifié, des rôles mal définis, et l'absence de briefings et débriefings.",Correct. Ces facteurs humains collectifs peuvent affecter la coopération et la communication au sein d'une équipe de soins et conduire à des erreurs médicales.,"La surcharge d'informations, la complaisance, la négligence, l'impulsivité, et la résistance au changement.","Incorrect. Bien que ces facteurs puissent contribuer à des erreurs médicales, ils ne sont pas spécifiquement liés aux facteurs humains individuels ou collectifs mentionnés dans l'objectif.","Les distractions, les interruptions, l'environnement physique, les outils et technologies inadaptés, et la charge de travail excessive.","Incorrect. Bien que ces facteurs puissent influencer la survenue d'erreurs médicales, ils ne sont pas des facteurs humains individuels ou collectifs tels que décrits dans l'objectif.",a
12,OIC-005-14-B,"Selon le modèle de Reason, quels sont les deux types d'erreurs qui peuvent conduire à un accident?","Cette question vise à évaluer la compréhension de l'étudiant sur le modèle de Reason, qui est un outil couramment utilisé pour analyser les causes d'erreurs dans le domaine médical.",Erreurs actives et erreurs passives,Incorrect. Les erreurs actives et latentes sont les deux types d'erreurs identifiées par le modèle de Reason.,Erreurs actives et erreurs latentes,"Correct. Les erreurs actives sont des erreurs commises par les individus, tandis que les erreurs latentes sont des défauts organisationnels plus profonds qui peuvent conduire à des erreurs.",Erreurs intentionnelles et erreurs non intentionnelles,Incorrect. Cette distinction ne fait pas partie du modèle de Reason.,Erreurs humaines et erreurs systémiques,Incorrect. Cette distinction ne fait pas partie du modèle de Reason.,b
13,OIC-005-15-B,"Selon la démarche de culture positive de l'erreur, quelle attitude doit adopter le chef de service clinique et la direction de l'hôpital face à une erreur médicale?",Cette question évalue la capacité à comprendre et à appliquer la démarche de culture positive de l'erreur dans le contexte de la gestion des erreurs médicales.,Adopter une attitude culpabilisante envers la personne qui a commis l'erreur.,"INCORRECT : Cette attitude est à proscrire dans une démarche de culture positive de l'erreur, car elle décourage le signalement des erreurs et leur analyse.",Ne pas s'impliquer dans l'analyse de l'erreur et laisser le soignant responsable gérer seul les conséquences.,"INCORRECT : Cette attitude est contraire à la démarche de culture positive de l'erreur, qui favorise l'implication de tous les acteurs dans l'analyse et la gestion des erreurs.",Adopter une attitude non-culpabilisante envers la personne qui a commis l'erreur et favoriser le signalement et l'analyse des erreurs.,"CORRECT : Cette attitude est en accord avec la démarche de culture positive de l'erreur, qui vise à créer un environnement de confiance et de transparence dans la gestion des erreurs médicales.",Minimiser l'importance de l'erreur et ne pas en informer les patients concernés.,INCORRECT : Cette attitude est contraire à l'éthique médicale et aux exigences de transparence et d'information des patients.,c
14,OIC-006-01-A,Quels sont les avantages du travail en équipe pluriprofessionnelle?,Cette question évalue la compréhension de la valeur ajoutée du travail en équipe pluriprofessionnelle.,Il permet de divertir les professionnels pendant leur temps de travail.,"Ceci est incorrect, car le travail en équipe pluriprofessionnelle vise à améliorer la qualité des soins et non à divertir les professionnels.","C'est une barrière de sécurité contre les événements indésirables, un facteur de qualité de la prise en charge du patient, et un moyen de répondre de manière collaborative aux besoins du patient.","Ceci est correct, car le travail en équipe pluriprofessionnelle permet de prévenir les erreurs, d'améliorer la qualité des soins et de mieux répondre aux besoins des patients.",Il permet de diminuer le nombre de professionnels de santé dans un établissement.,"Ceci est incorrect, car le travail en équipe pluriprofessionnelle vise à améliorer la collaboration et la communication entre les professionnels, et non à diminuer leur nombre.",C'est un facteur de santé et de bien-être au travail pour les professionnels.,"Ceci est correct, car le travail en équipe pluriprofessionnelle permet de réduire le stress et l'épuisement professionnel en favorisant un environnement de travail positif.",b
15,OIC-006-02-A,Quelles sont les principales méthodes de travail en équipe pluriprofessionnelle en ambulatoire et en milieu hospitalier?,Cette question évalue la capacité à identifier et distinguer les principales méthodes de travail en équipe pluriprofessionnelle dans les contextes ambulatoire et hospitalier.,Les réunions de coordination interprofessionnelle,Incorrect. Ce n'est pas l'un des principaux dispositifs mentionnés dans le contenu éducatif.,Les protocoles pluriprofessionnels et les réunions de concertation pluridisciplinaire,Correct. Ces deux méthodes sont mentionnées dans le contenu éducatif comme principales méthodes de travail en équipe pluriprofessionnelle.,Les réunions de morbidité et les listes de vérification pour les activités interventionnelles,"Correct. Ces deux méthodes sont mentionnées dans le contenu éducatif comme principales méthodes de travail en équipe pluriprofessionnelle, mais ne sont pas spécifiques à l'ambulatoire ou au milieu hospitalier.",Les réunions de supervision et les formations interprofessionnelles,Incorrect. Ces méthodes ne sont pas mentionnées dans le contenu éducatif comme principales méthodes de travail en équipe pluriprofessionnelle.,b
16,OIC-006-03-A,Comment définiriez-vous le 'parcours de soins' selon l'objectif de connaissance OIC-006-03-A?,Question qui évalue la compréhension de la définition du parcours de soins.,Un ensemble d'examens et de traitements prescrits à un patient.,"Réponse incorrecte, car elle ne correspond pas à la définition du parcours de soins.",L'organisation et la coordination des compétences professionnelles pour une prise en charge optimale d'un patient.,"Réponse correcte, car elle correspond à la définition du parcours de soins.",Une mesure de la qualité des soins dispensés à un patient.,"Réponse incorrecte, car elle ne correspond pas à la définition du parcours de soins.",La gestion des ressources humaines et matérielles dans un établissement de santé.,"Réponse incorrecte, car elle ne correspond pas à la définition du parcours de soins.",b
17,OIC-006-04-B,Qu'est-ce qu'un protocole pluriprofessionnel et quels en sont ses composants et bénéfices?,"Cette question évalue la compréhension de la définition, des composants et des avantages des protocoles pluriprofessionnels.","Un protocole pluriprofessionnel est un document décrivant des soins informatisés, comprenant des aide-mémoires et des checklists, et facilitant le travail en solo.","Incorrect. Les protocoles pluriprofessionnels ne concernent pas uniquement les soins informatisés et ils favorisent le travail en équipe, pas en solo.","Un protocole pluriprofessionnel est un accord sur la prise en charge d'une maladie par plusieurs professionnels, incluant des aide-mémoires, des checklists, des aides à la prescription, et facilitant le travail en équipe, tout en validant l'obligation de DPC.","Correct. Cette option décrit précisément la définition, les composants et les avantages des protocoles pluriprofessionnels.","Un protocole pluriprofessionnel est un guide de prise en charge d'une maladie par un seul professionnel, contenant des aide-mémoires et des directives, et améliorant la coordination entre professionnels.","Incorrect. Les protocoles pluriprofessionnels concernent plusieurs professionnels et visent à faciliter le travail en équipe, pas la coordination entre professionnels.","Un protocole pluriprofessionnel est un ensemble de procédures pour la prise en charge d'une maladie aigue ou chronique, comprenant des aide-mémoires, des directives et des formulaires, et permettant de valider l'obligation de formation continue.","Incorrect. Les protocoles pluriprofessionnels comprennent des aides à la prescription, facilitent le travail en équipe et permettent de valider l'obligation de DPC, pas de formation continue.",b
18,OIC-006-06-A,"Quel est l'objectif principal des check-lists dans le domaine médical, tel que la check-list sécurité du patient au bloc opératoire?","Cette question évalue la compréhension de l'objectif principal des check-lists dans le contexte médical, en se basant sur l'introduction du contenu éducatif.",Elles permettent de rallonger la durée des interventions chirurgicales.,"Incorrecte, car les check-lists visent à améliorer l'efficacité et la sécurité, pas à rallonger les interventions.",Elles contribuent à sécuriser la réalisation d'interventions en favorisant le partage des informations par la vérification croisée.,"Correcte, car elle décrit l'objectif principal des check-lists dans le domaine médical.",Elles sont exclusivement utilisées dans le bloc opératoire.,"Incorrecte, car il existe d'autres check-lists pour des activités interventionnelles comme l'endoscopie et la radiologie interventionnelle.",Elles sont utilisées pour former le personnel médical aux procédures d'intervention.,"Incorrecte, car les check-lists sont utilisées pour vérifier et coordonner les étapes importantes, pas pour former le personnel.",b
19,OIC-006-07-A,Quel est l'objectif principal d'une réunion de morbi-mortalité (RMM)?,Cette question évalue la compréhension de l'objectif et des principes des réunions de morbi-mortalité.,Analyser rétrospectivement des situations cliniques pour identifier des erreurs humaines,"Incorrect. Les RMM ne se concentrent pas uniquement sur les erreurs humaines, mais aussi sur les facteurs organisationnels et techniques.","Mettre en œuvre des actions d'amélioration, de prévention et d'atténuation des événements indésirables",Correct. Les RMM visent à analyser des situations marquées par des événements indésirables pour mettre en place des mesures préventives et correctives.,Valider la participation au développement professionnel continu (DPC) des professionnels de santé,"Incorrect. Les RMM permettent de valider l'obligation de DPC, mais ce n'est pas leur objectif principal.",Identifier les responsabilités individuelles dans la survenue d'événements indésirables,"Incorrect. Les RMM ne cherchent pas à attribuer des responsabilités, mais à comprendre les facteurs contributifs aux événements indésirables.",b
20,OIC-006-08-A,Quelle est l'organisation et la gestion d'un appel d'urgence dans le système des urgences médicales en France?,"Cette question évalue la compréhension de la structure et du fonctionnement du Samu-Centre 15, de l'assistant de régulation médicale (ARM), du médecin régulateur (MR), des Services Mobiles d'Urgence et de Réanimation (SMUR) et des Structures des Urgences (SU).",Les Samu-Centre 15 sont responsables de la gestion des appels d'urgence et sont assistés par des infirmiers d'urgence.,"Incorrect. Les Samu-Centre 15 sont assistés par des assistants de régulation médicale (ARM), pas des infirmiers d'urgence.","Le médecin régulateur (MR) détermine le besoin de soins, engage les moyens nécessaires et conseille les équipes sur place.","Correct. Le MR joue un rôle crucial dans la gestion des appels d'urgence en évaluant le besoin de soins, en engageant les moyens nécessaires et en conseillant les équipes sur place.",Les Services Mobiles d'Urgence et de Réanimation (SMUR) sont responsables de la prise en charge des urgences à l'hôpital.,"Incorrect. Les SMUR sont responsables de la prise en charge des urgences en dehors de l'hôpital, avant et pendant le transport du patient vers l'établissement adapté.","Les Structures des Urgences (SU) sont un service hospitalier qui assure la prise en charge des venues non programmées, 24 heures sur 24, tous les jours de l'année.","Correct. Les SU sont un service hospitalier qui assure la prise en charge des venues non programmées, 24 heures sur 24, tous les jours de l'année.",b
21,OIC-008-02-B,Comment les discriminations influencent-elles les inégalités sociales et les inégalités de santé?,"Cette question vise à évaluer la capacité de l'apprenant à identifier les principaux effets des discriminations sur les inégalités sociales et les inégalités de santé, en se basant sur l'objectif de connaissance de rang B.",Les discriminations améliorent l'accès aux soins et favorisent l'égalité sociale.,Incorrect. Les discriminations ont un effet négatif sur l'accès aux soins et l'égalité sociale.,Les discriminations accentuent les déterminants sociaux de la santé et créent un gradient social de la santé.,"Correct. Les discriminations peuvent entraver l'accès aux ressources et aux opportunités, ce qui affecte négativement la santé des personnes concernées.",Les discriminations n'ont aucun impact sur le stress et la santé cardiovasculaire.,Incorrect. Les discriminations peuvent contribuer au stress et à une moins bonne santé cardiovasculaire.,Les discriminations encouragent l'utilisation des prestations et services de santé auxquels les gens ont droit.,Incorrect. Les discriminations peuvent dissuader les gens d'accéder aux soins et aux services de santé auxquels ils ont droit.,b
22,OIC-008-03-B,"Selon la publication de Migration Santé Alsace, quels sont les facteurs structurels et organisationnels dans le système de santé qui peuvent conduire à des discriminations?",Cette question vise à évaluer la capacité de l'apprenant à identifier les causes structurelles et organisationnelles des discriminations dans le système de santé.,Le rapport de pouvoir asymétrique dans le soin,"Ceci est correct. Les patients peuvent se sentir illégitimes et ne pas exprimer leurs préférences, ce qui peut conduire à des discriminations.",L'hétérogénéité des pratiques dans les équipes de soin,Ceci est correct. L'hétérogénéité des pratiques peut entraîner des dysfonctionnements et donc des discriminations.,Les inégalités territoriales de l'offre de soin,"Ceci est correct. Dans une situation de désertification de l'offre de soin, le refus de soin n'est pas équitablement réparti et peut conduire à des discriminations.",La coordination excessive entre les soignants,"Ceci est incorrect. Bien que la coordination soit importante dans le système de santé, un excès de coordination n'est pas un facteur identifié de discriminations.",a
23,OIC-009-02-A,Quelle est la définition de la bioéthique selon sa vision initiale?,"Cette question vise à évaluer la capacité à comprendre et à restituer la définition initiale de la bioéthique selon son concepteur, V.R. Potter.","Un domaine de recherches philosophiques, de débats publics et de règles juridiques concernant l'éthique de la recherche, le développement et l’usage des techniques dans les sciences de la vie et le champ de la santé, les pratiques biomédicales","Cette définition est la définition officielle de la bioéthique, mais ne correspond pas à la vision initiale de V.R. Potter.","Une éthique globale pour la survie de l’être humain et de la planète, impliquant une alliance entre sciences biologiques et éthique, entre sciences et humanités, et un contrôle social des savoirs et des progrès scientifiques",Cette définition correspond à la vision initiale de la bioéthique selon V.R. Potter.,Un domaine de réflexion sur les questions soulevées par l’émergence des nouvelles biotechnologies et les questions que posent l’application à l’homme de ces avancées scientifiques,"Cette définition correspond à la bioéthique telle qu’elle est actuellement perçue, mais ne correspond pas à la vision initiale de V.R. Potter.",Un ensemble de règles et de principes régissant la conduite des professionnels de la santé dans leur pratique quotidienne,"Cette définition correspond à la déontologie médicale, pas à la bioéthique.",b
24,OIC-009-03-A,Qu'est-ce que la déontologie médicale?,"Cette question vise à évaluer la connaissance de la définition de la déontologie médicale, qui est un des objectifs de rang A pour l'item Introduction à l'éthique médicale.",Un ensemble de règles éthiques pour les médecins créé par l'Ordre des médecins.,"Correct. La déontologie médicale est un ensemble de règles éthiques pour les médecins qui est élaboré par l'Ordre des médecins et soumis à l'administration, au Conseil d'Etat et au gouvernement avant d'être publié au Journal Officiel.",Un ensemble de lois pour les médecins créé par le gouvernement.,"Incorrect. Les médecins sont soumis aux lois, mais la déontologie médicale est un ensemble de règles éthiques propres à leur corps professionnel.",Un ensemble de règles pour les patients créé par les médecins.,"Incorrect. La déontologie médicale est un ensemble de règles éthiques pour les médecins, pas pour les patients.",Un ensemble de règles pour les chercheurs en médecine créé par les universités.,"Incorrect. La déontologie médicale est un ensemble de règles éthiques pour les médecins, pas pour les chercheurs en médecine.",a
25,OIC-009-04-A,"Selon l'approche par principes en éthique médicale, quel est le principe qui dérive de la philosophie moderne du XVIIe siècle et qui préfigure les Lumières au XVIIIe, affirmant la souveraineté de l'esprit sur le corps et la liberté individuelle de disposer de préférences singulières?",Cette question évalue la capacité à identifier et définir le principe d'autonomie dans l'approche par principes en éthique médicale.,La bienfaisance,"La bienfaisance est le principe de réaliser ce qui est avantageux pour un patient, mais ce n'est pas le principe qui correspond à la description fournie.",La non-malfaisance,"La non-malfaisance est le principe de ne pas nuire au patient, mais ce n'est pas le principe qui correspond à la description fournie.",L'autonomie,"L'autonomie est le principe qui correspond à la description fournie, dérivant de la philosophie moderne et affirmant la souveraineté de l'esprit sur le corps et la liberté individuelle.",La justice,"La justice est le principe de non-discrimination, d'universalité, d'accès aux soins pour tous et de solidarité, mais ce n'est pas le principe qui correspond à la description fournie.",c
26,OIC-009-05-A,"Selon la philosophie moderne, quelle est la condition de la liberté de l'homme?",Cette question évalue l'objectif de connaissance 'Connaître la définition de l'éthique' et 'Connaître la définition de la déontologie'.,La condition de la liberté de l'homme est la souveraineté de l'esprit sur le corps.,"Cette réponse est correcte. Selon Descartes, la condition de la liberté de l'homme est la souveraineté de l'esprit sur le corps, ce qui permet à toute personne de juger ce qui est juste ou bon pour elle.",La condition de la liberté de l'homme est la soumission de l'esprit au corps.,"Cette réponse est incorrecte. Selon Descartes, la condition de la liberté de l'homme est la souveraineté de l'esprit sur le corps, ce qui permet à toute personne de juger ce qui est juste ou bon pour elle.",La condition de la liberté de l'homme est la négation de l'esprit et du corps.,"Cette réponse est incorrecte. Selon Descartes, la condition de la liberté de l'homme est la souveraineté de l'esprit sur le corps, ce qui permet à toute personne de juger ce qui est juste ou bon pour elle.",La condition de la liberté de l'homme est la domination du corps sur l'esprit.,"Cette réponse est incorrecte. Selon Descartes, la condition de la liberté de l'homme est la souveraineté de l'esprit sur le corps, ce qui permet à toute personne de juger ce qui est juste ou bon pour elle.",a
27,OIC-009-08-A,Quel est le rôle d'une personne de confiance dans le cadre des soins médicaux?,"Cette question vise à évaluer la connaissance du rôle de la personne de confiance dans le cadre des soins médicaux, tel que défini dans le contenu source.","Assister le patient dans ses démarches de soins, l'accompagner physiquement et/ou psychologiquement et faire le lien avec les équipes médicales.","Correct. Cette réponse décrit le rôle premier de la personne de confiance, qui est d'accompagner le patient dans son parcours de soins classique.",Prendre les décisions médicales à la place du patient en cas d'incapacité de ce dernier.,"Incorrect. La personne de confiance n'a pas le pouvoir de prendre des décisions médicales à la place du patient, elle est là pour l'assister et faire le lien avec les équipes médicales.",Garder le secret médical du patient en toutes circonstances.,"Incorrect. Bien que la personne de confiance doive respecter le secret médical, il peut y avoir des situations où le patient souhaite que certaines informations soient partagées avec elle.",Être consultée pour témoigner de la volonté du patient en cas d'arrêt ou de limitation de soins de réanimation ou pour la question du prélèvement d'organes post-mortem.,"Correct. Cette réponse décrit un rôle de la personne de confiance en cas de situations de crises majeures, tel que mentionné dans le contenu source.",a
28,OIC-009-09-B,"Selon les éthiques du care, quelle est la signification de la vulnérabilité?",Cette question évalue la compréhension de la notion de vulnérabilité dans le contexte des éthiques du care.,Un défaut ou un manque d'autonomie,Incorrect. Les éthiques du care ne considèrent pas la vulnérabilité comme un défaut ou un manque d'autonomie.,Une condition universelle et une potentialité susceptible d'affecter chacun de façon différente ou inégale,Correct. Les éthiques du care considèrent la vulnérabilité comme une condition universelle et une potentialité susceptible d'affecter chacun de façon différente ou inégale.,Un état ou une situation contre lesquels il convient de se prémunir ou d'agir pour ne pas perdre ou reconquérir un statut de sujet autonome,"Incorrect. Bien que la vulnérabilité soit communément associée à la dépendance ou la perte d'autonomie, les éthiques du care ne la considèrent pas comme un état ou une situation contre lesquels il convient de se prémunir ou d'agir pour ne pas perdre ou reconquérir un statut de sujet autonome.",Une condition négative qui empêche ou entrave l'autonomie,Incorrect. Les éthiques du care ne considèrent pas la vulnérabilité comme une condition négative qui empêche ou entrave l'autonomie.,b
