,id,question,question_comment,option_a,option_a_comment,option_b,option_b_comment,option_c,option_c_comment,option_d,option_d_comment,correct_option
10,OIC-006-03-A,"Selon le contenu éducatif, quel est le but principal d'organiser le parcours de soins?",La question évalue la compréhension de la définition du parcours de soins et de son objectif principal.,Assurer la confidentialité des informations du patient.,"La confidentialité est importante, mais ce n'est pas le but principal du parcours de soins.",Organiser et coordonner le juste enchaînement et au bon moment des compétences professionnelles.,C'est la définition donnée dans le contenu éducatif.,Minimiser les coûts de la prise en charge.,"Bien que pertinent, ce n'est pas le but principal.",Garantir la satisfaction du patient.,"La satisfaction est importante, mais ce n'est pas le but principal.",b
11,OIC-006-04-B,Qu'est-ce qu'un protocole pluriprofessionnel?,La question évalue la compréhension de la définition d'un protocole pluriprofessionnel.,Un document qui décrit les procédures à suivre pour un diagnostic spécifique.,"Incorrect. Bien que les protocoles puissent inclure des éléments de diagnostic, leur définition principale est différente.",Un ensemble de règles et de recommandations établies par plusieurs professionnels de santé pour une prise en charge spécifique.,Correct. Cette option correspond à la définition donnée dans le texte.,Un outil de gestion des ressources humaines dans un établissement de santé.,Incorrect. Les protocoles pluriprofessionnels ne sont pas directement liés à la gestion des ressources humaines.,Une liste de médicaments à prescrire en cas de maladie chronique.,Incorrect. Les protocoles pluriprofessionnels ne se limitent pas à la prescription de médicaments.,b
12,OIC-006-06-A,"Quel est le principal objectif des listes de vérification (check-lists) dans le contexte de l'exercice clinique, notamment au bloc opératoire?","Cette question évalue la compréhension de l'objectif principal des check-lists, qui est de sécuriser le parcours du patient en assurant la vérification croisée des informations essentielles.",Réduire le temps d'exécution de l'intervention chirurgicale.,"Les check-lists ne sont pas conçues pour accélérer les procédures, mais pour garantir la sécurité.",Faciliter la communication entre les professionnels de santé.,"Bien que la communication soit un bénéfice, l'objectif principal est la sécurité.",Identifier les erreurs médicales potentielles.,Les check-lists aident à prévenir les erreurs en vérifiant les informations critiques.,Assurer la conformité aux réglementations en vigueur.,"La conformité est importante, mais la sécurité du patient est primordiale.",c
13,OIC-006-07-A,Quel est le principal objectif d'une Réunion de Morbi-Mortalité (RMM)?,La question évalue la compréhension de l'objectif principal des RMM.,Identifier les causes directes des événements indésirables.,L'objectif principal est l'analyse collective et la mise en œuvre d'actions pour prévenir et atténuer les événements indésirables.,Valider l'obligation de développement professionnel continu (DPC).,"Bien que les RMM puissent être liées au DPC, ce n'est pas leur objectif principal.",Identifier les causes directes des événements indésirables.,L'objectif principal est l'analyse collective et la mise en œuvre d'actions pour prévenir et atténuer les événements indésirables.,Valider l'obligation de développement professionnel continu (DPC).,"Bien que les RMM puissent être liées au DPC, ce n'est pas leur objectif principal.",a
14,OIC-006-08-A,Quel est le rôle principal du Samu-Centre 15?,"Cette question teste la compréhension de la mission principale du Samu-Centre 15, qui est d'assurer une écoute médicale permanente et de déclencher la réponse la plus adaptée à l'appel d'urgence.",Assurer le transport du patient vers l'hôpital le plus proche.,L'option A est incorrecte car le Samu-Centre 15 ne transporte pas directement le patient vers l'hôpital. Le transport est assuré par les SMUR.,Déterminer le diagnostic médical et administrer les traitements.,L'option B est incorrecte car le Samu-Centre 15 ne fait pas de diagnostic médical ni d'administration de traitements. Il assure une écoute médicale et déclenche la réponse appropriée.,Assurer une écoute médicale permanente et déclencher la réponse la plus adaptée à l'appel d'urgence.,L'option C est correcte car elle décrit précisément la mission principale du Samu-Centre 15.,Organiser les transports des patients vers les établissements de santé.,"L'option D est incorrecte car le transport est assuré par les SMUR, et non par le Samu-Centre 15.",c
15,OIC-008-02-B,Comment les discriminations affectent-elles principalement la santé des individus?,"La question teste la compréhension de l'impact des discriminations sur la santé, en particulier en ce qui concerne le stress et le non-recours aux soins.",En améliorant l'accès aux soins de santé.,"Cette option est incorrecte car les discriminations ont tendance à *diminuer* l'accès aux soins, pas à l'améliorer.",En réduisant le stress et en favorisant le bien-être mental.,Cette option est incorrecte car les discriminations *augmentent* le stress et ont un impact négatif sur le bien-être mental.,En augmentant le stress et en contribuant au non-recours aux soins.,Cette option est correcte car les discriminations sont un facteur de stress et peuvent inciter les individus à ne pas chercher de soins.,En améliorant l'accès au logement et à l'emploi.,"Cette option est incorrecte car bien que le logement et l'emploi soient importants, les discriminations ont un impact plus direct et immédiat sur la santé mentale et physique.",c
16,OIC-008-03-B,Quel facteur structurel et organisationnel contribue à l'apparition des discriminations en santé?,"Cette question évalue la compréhension des facteurs structurels et organisationnels qui contribuent aux discriminations en santé, en particulier en matière de prise en charge.",Le manque de représentation des minorités dans les professions de santé.,"Le manque de représentation des minorités dans les professions de santé est un facteur sociétal, mais pas un facteur structurel ou organisationnel du système de santé lui-même.",Le rapport de pouvoir asymétrique dans le soin.,"Le rapport de pouvoir asymétrique, où les patients peuvent se sentir illégitimes, est un facteur structurel et organisationnel qui peut conduire aux discriminations.",L'hétérogénéité des pratiques entre les équipes de soin.,"L'hétérogénéité des pratiques entre les équipes de soin peut contribuer aux discriminations, mais ce n'est pas le facteur structurel le plus direct.",L'absence de coordination entre les différents services de santé.,"L'absence de coordination peut entraîner un manque de prise en charge et des renoncements, contribuant ainsi aux discriminations.",b
17,OIC-009-03-A,"Quand le mot ""déontologie"" est-il apparu pour la première fois en français?","Cette question teste la compréhension de la date d'apparition du terme ""déontologie"" en français.",Au début du 20ème siècle,Incorrect. Le terme est apparu bien plus tôt.,En 1825,Correct. Le texte indique que le terme est apparu en 1825 dans la traduction de Jeremy Bentham.,Au milieu du 20ème siècle,Incorrect. Le terme est apparu bien plus tôt.,Au début du 19ème siècle,Incorrect. Le terme est apparu bien plus tôt.,b
18,OIC-009-04-A,Quel est le principe éthique qui vise à minimiser la souffrance et à promouvoir le bien-être?,Cette question teste la compréhension du principe de bienfaisance.,Le respect de l'autonomie.,Le respect de l'autonomie concerne la liberté individuelle et le droit de prendre ses propres décisions.,La non-malfaisance.,La non-malfaisance vise à éviter de causer du tort ou de la souffrance.,La justice.,La justice concerne l'équité et l'impartialité.,La proportionnalité.,La proportionnalité exige que les moyens utilisés soient adaptés à l'objectif poursuivi et qu'ils ne causent pas de préjudice excessif.,b
19,OIC-009-05-A,Quel est le principal objectif de la loi du 4 mars 2002 sur les droits des malades et la qualité du système de santé?,"La question teste la compréhension de l'objectif principal de la loi du 4 mars 2002, qui est de garantir les droits des patients et d'améliorer la qualité du système de santé.",Assurer la transparence financière des hôpitaux.,"L'objectif principal de la loi n'est pas la transparence financière, bien que cela puisse être un effet secondaire.",Garantir le droit à l'information et au consentement éclairé pour tous les patients.,C'est l'objectif principal de la loi.,Réduire les coûts des soins de santé pour les patients.,"Bien que la loi vise à améliorer la qualité, son objectif principal n'est pas de réduire les coûts.",Limiter le nombre de médecins spécialisés dans le pays.,"L'objectif de la loi est de garantir l'accès aux soins et d'améliorer la qualité, pas de limiter le nombre de médecins.",b
20,OIC-009-06-A,Quel est le principal objectif de l'information médicale?,"La question teste la compréhension de l'objectif principal de l'information médicale, qui est de permettre au patient de prendre des décisions éclairées sur son parcours de soins.",Obtenir le consentement du patient pour tous les traitements.,"L'option a est incorrecte car l'information doit permettre au patient de prendre une décision éclairée, et non simplement d'obtenir un consentement sans information.","Fournir au patient toutes les informations possibles, même si elles sont complexes ou difficiles à comprendre.","L'option b est incorrecte car l'information doit être simple, compréhensible et adaptée au patient, et non simplement exhaustive.",Permettre au patient de participer à l'organisation de son parcours de soins et de sa vie en conséquence.,"L'option c est correcte car elle résume l'objectif principal de l'information médicale, qui est de donner au patient les informations nécessaires pour prendre des décisions éclairées sur son parcours de soins.","Assurer la confidentialité des informations médicales, même si cela nuit à l'autonomie du patient.","L'option d est incorrecte car le secret médical ne doit pas être opposable au patient lui-même, et l'information doit être délivrée dans le respect de l'autonomie du patient.",c
21,OIC-009-07-A,Quel est le principal défi éthique posé par le refus de soin par le patient?,La question teste la compréhension du conflit entre le principe de bienfaisance et le principe d'autonomie.,Le refus de soin est toujours moralement répréhensible et doit être contrecarré par le médecin.,Cette option est incorrecte car elle ignore le droit du patient à l'autonomie et à la prise de décision concernant sa propre santé.,Le refus de soin est un obstacle à la poursuite des soins et doit être résolu par le médecin.,"Cette option est incorrecte car elle ne tient pas compte du droit du patient à refuser les soins, même si cela peut avoir des conséquences négatives sur sa santé.",Le refus de soin est un défi éthique majeur qui nécessite un compromis entre le respect de la volonté du patient et la nécessité de le protéger.,Cette option est correcte car elle reconnaît le conflit entre les principes de bienfaisance et d'autonomie et souligne la nécessité de trouver un équilibre.,Le refus de soin est une violation des obligations du médecin et doit être puni.,Cette option est incorrecte car elle ne prend pas en compte le droit du patient à refuser les soins et les justifications possibles pour ce refus.,c
22,OIC-009-08-A,"Quel est le rôle principal de la personne de confiance, selon le texte?","La question teste la compréhension du rôle principal de la personne de confiance, en particulier dans le contexte de l'accompagnement du patient.",Assister le patient dans ses démarches de soins et l'accompagner physiquement et psychologiquement.,"Cette option décrit précisément le rôle principal de la personne de confiance, tel que décrit dans le texte.","Se concentrer uniquement sur les situations de crises majeures, comme les arrêts de soins.","Cette option est incorrecte car le texte souligne l'importance de l'accompagnement dans le parcours de soins classique, et non seulement dans les situations de crise.",Être un intermédiaire entre le patient et les équipes médicales.,"Bien que la personne de confiance puisse agir comme un intermédiaire, ce n'est pas son rôle principal, qui est l'accompagnement du patient.",Se limiter aux situations d'hospitalisation.,"Cette option est incorrecte car le texte souligne que la désignation de la personne de confiance doit devenir une possibilité citoyenne, proposée à tous en population générale, indépendamment de l'état clinique.",a
23,OIC-009-09-B,Quelle est la définition la plus précise de la vulnérabilité selon le texte?,"La question teste la compréhension de la définition de la vulnérabilité, en particulier de ses deux acceptions principales.",Une condition de faiblesse physique qui rend une personne incapable de se défendre.,"Cette option se concentre uniquement sur la vulnérabilité physique, ignorant les aspects psychologiques et sociaux.",Une condition de dépendance qui empêche une personne d’exercer son autonomie.,"Cette option se concentre sur la dépendance, mais ne prend pas en compte la dimension sociale et la capacité de l’individu à agir.","Une condition de fragilité qui rend une personne susceptible de subir des dommages, qu’ils soient physiques, psychologiques ou sociaux.","Cette option capture l’essence de la vulnérabilité comme une condition de fragilité susceptible de subir des dommages, incluant les aspects psychologiques et sociaux.",Une condition de précarité économique qui rend une personne incapable de subvenir à ses besoins essentiels.,"Cette option se concentre uniquement sur la précarité économique, ignorant les autres aspects de la vulnérabilité.",c
24,OIC-009-10-B,Quel est le but principal des mesures de protection juridique pour les personnes majeures?,"La question teste la compréhension du but principal des mesures de protection juridique, en particulier dans le contexte de la perte d'autonomie.",Assurer la sécurité physique de la personne protégée.,"Bien que la sécurité soit importante, ce n'est pas le but principal. Les mesures de protection visent avant tout à garantir que les intérêts de la personne sont protégés.",Garantir le respect des droits fondamentaux de la personne protégée.,"C'est le but principal. Les mesures de protection sont mises en place pour protéger les droits et la dignité de la personne, notamment en cas de perte d'autonomie.",Permettre à la personne protégée de prendre des décisions autonomes.,"Bien que l'autonomie soit importante, les mesures de protection sont souvent nécessaires pour garantir que la personne peut prendre des décisions éclairées et que ses intérêts sont protégés, surtout si elle est incapable de le faire elle-même.",Faciliter la vie quotidienne de la personne protégée.,"Bien que la vie quotidienne soit importante, le but principal est de protéger les intérêts de la personne, ce qui peut inclure l'aide à la gestion de ses affaires personnelles.",b
25,OIC-009-12-B,Qui peut demander l'ouverture d'une mesure de protection?,La question teste la compréhension des personnes autorisées à demander une mesure de protection.,Seul le majeur concerné peut demander une mesure de protection.,Cette option est incorrecte car le majeur concerné n'est pas le seul à pouvoir demander une mesure de protection.,"Le conjoint, un parent ou une personne entretenant des liens étroits et stables avec le majeur, le tuteur ou le curateur du majeur, ou le procureur de la République peuvent demander une mesure de protection.",Cette option est correcte car elle liste les différentes personnes autorisées à demander une mesure de protection.,Seulement le procureur de la République peut demander une mesure de protection.,Cette option est incorrecte car elle limite le nombre de personnes autorisées à demander une mesure de protection.,Seulement le médecin traitant peut demander une mesure de protection.,Cette option est incorrecte car elle ne prend pas en compte les autres personnes mentionnées dans le texte.,b
26,OIC-009-13-A,Quel est le principal argument en faveur du droit à l'IVG selon le texte?,"La question vise à évaluer la compréhension de l'argument principal du texte concernant le droit à l'IVG. Les distracteurs sont des arguments qui pourraient être avancés, mais qui ne sont pas le principal argument du texte.",Le droit à l'IVG est un droit fondamental qui garantit l'autonomie des femmes.,"Cette option reflète l'argument principal du texte, qui met en avant la politique de santé publique et l'accès égal et sécurisé à l'IVG.",Le droit à l'IVG est un droit qui protège la vie du fœtus à tout moment de sa gestation.,Cette option est incorrecte car le texte souligne que le droit à l'IVG est un compromis entre différentes conceptions de la vie humaine et ne protège pas nécessairement la vie du fœtus à tout moment.,Le droit à l'IVG est un droit qui permet aux femmes de choisir librement leur avenir.,"Cette option est une conséquence du droit à l'IVG, mais pas l'argument principal. Le texte met davantage l'accent sur l'accès égal et sécurisé à l'intervention.",Le droit à l'IVG est un droit qui permet aux femmes de se conformer aux normes sociales et religieuses.,"Cette option est incorrecte car le texte souligne que le droit à l'IVG est un compromis entre différentes visions du monde et de la vie humaine, et non une conformité aux normes sociales et religieuses.",a
27,OIC-009-14-B,Quelle est la principale différence entre l'interruption volontaire de grossesse (IVG) et l'interruption médicale de grossesse (IMG)?,"La question teste la compréhension de la différence fondamentale entre les deux types d'interruptions de grossesse, en se concentrant sur le cadre légal et les acteurs impliqués.","L'IVG est pratiquée uniquement par des gynécologues, tandis que l'IMG peut être pratiquée par n'importe quel médecin.","L'option a est incorrecte car l'IVG est pratiquée par n'importe quel médecin, et l'IMG par un gynécologue.","L'IMG a une limitation de délai, tandis que l'IVG n'en a pas.",L'option b est incorrecte car l'IMG n'a pas de limitation de délai.,"L'IMG est pratiquée uniquement par un CPDPN, tandis que l'IVG peut être pratiquée par n'importe quel médecin.","L'option c est incorrecte car l'IMG est pratiquée par un CPDPN, mais l'IVG peut être pratiquée par n'importe quel médecin.","L'IMG est pratiquée uniquement par un CPDPN, et l'IVG peut être pratiquée par n'importe quel médecin.","L'option d est correcte car l'IMG est pratiquée uniquement par un CPDPN, et l'IVG peut être pratiquée par n'importe quel médecin.",d
28,OIC-009-15-B,Quel est l'objectif principal du diagnostic prénatal (DPN) selon la loi de bioéthique de 1994?,"La question teste la compréhension de l'objectif légal du DPN, qui est de prévenir ou de traiter une affection grave, dans l'intérêt de l'enfant à naître.",Prévenir les maladies génétiques chez les femmes enceintes.,"Cette option est incorrecte car le DPN est axé sur la prévention ou le traitement d'affections graves chez l'enfant, pas directement sur la prévention des maladies génétiques chez la femme.","Permettre aux femmes enceintes de choisir librement entre l'interruption de grossesse et la poursuite de la grossesse, quelle que soit la gravité de l'affection fœtale.","Cette option est incorrecte car le DPN est encadré par la loi, et l'objectif est de prévenir ou traiter une affection grave, pas de donner une liberté absolue.","Prévenir ou traiter une affection d'une particulière gravité, dans l'intérêt de l'enfant à naître.",Cette option est correcte car elle reprend l'objectif légal du DPN tel que défini dans la loi de bioéthique.,Fournir des informations complètes sur le développement fœtal aux parents.,"Cette option est incorrecte car le DPN est axé sur la prévention ou le traitement d'affections graves, pas sur la fourniture d'informations complètes sur le développement fœtal.",c
29,OIC-009-16-B,Quel est le principal objectif du diagnostic préimplantatoire (DPI)?,"La question teste la compréhension de l'objectif principal du DPI, qui est d'éviter la transmission d'une maladie génétique.",Choisir le sexe de l'enfant.,"Bien que le DPI puisse inclure la sélection du sexe, ce n'est pas son objectif principal.",Éviter la transmission d'une maladie génétique.,"C'est l'objectif principal du DPI, tel que décrit dans le texte.",Améliorer la qualité génétique de la population.,"Le DPI n'est pas conçu pour améliorer la qualité génétique de la population, mais pour éviter la transmission de maladies spécifiques.",Permettre aux couples de concevoir des enfants avec des traits spécifiques.,"Le DPI est limité à l'évitement de maladies génétiques spécifiques, pas à la conception d'enfants avec des traits spécifiques.",b
30,OIC-009-17-A,Quelle est la principale considération éthique concernant l'information d'un patient à la fin de vie?,"La question teste la compréhension de l'importance de l'honnêteté, de la clarté et du respect de l'autonomie du patient lors de l'information sur sa fin de vie.",Fournir des informations complètes et détaillées sur les traitements disponibles pour prolonger la vie.,"Cette option met l'accent sur la prolongation de la vie, ce qui est contraire à l'objectif principal de l'information à la fin de vie, qui est de soutenir le patient dans ses choix.","Donner une information honnête et claire, conformément au respect de l'autonomie de la personne malade et à son droit à être informée de son état de santé établi dans la loi dite Kouchner du 4 mars 2002, en réunissant les conditions permettant de construire une relation de confiance : en étant attentif aux besoins et réactions émotionnelles de la personne, en lui permettant d’exprimer et en prenant le temps de répondre à ses questions et attentes, en l’assurant de l’accompagnement jusqu’au bout des professionnels de santé et en posant les jalons de la prise en soin à venir.","Cette option correspond à la réponse correcte, car elle met l'accent sur l'honnêteté, la clarté, le respect de l'autonomie et la construction d'une relation de confiance.","Se concentrer uniquement sur les aspects médicaux de la fin de vie, en ignorant les aspects émotionnels et psychologiques du patient.","Cette option est incorrecte car elle néglige l'importance de l'aspect humain et émotionnel de la fin de vie, qui est crucial pour le bien-être du patient.","Fournir des informations exagérées sur les bénéfices potentiels des traitements, afin de rassurer le patient.",Cette option est incorrecte car elle est trompeuse et ne respecte pas l'autonomie du patient. Elle pourrait induire le patient en erreur et nuire à ses décisions.,b
31,OIC-009-18-A,Quelle est la principale conséquence de la loi Clayes-Léonetti en matière de fin de vie?,"La question teste la compréhension de l'objectif principal de la loi Clayes-Léonetti, qui est de garantir le droit à un accompagnement de la fin de vie et au refus de l'obstination déraisonnable.",Elle impose l'arrêt immédiat de tous les traitements médicaux.,"Cette option est incorrecte car la loi Clayes-Léonetti ne prévoit pas l'arrêt immédiat de tous les traitements, mais plutôt leur limitation ou leur refus si la volonté du patient est respectée.",Elle garantit le droit à la sédation profonde et continue jusqu'au décès pour tous les patients.,"Cette option est incorrecte car la sédation profonde et continue est autorisée uniquement dans des cas spécifiques, à la demande du patient ou de ses proches, et lorsque le pronostic vital est engagé à court terme.","Elle permet de limiter les traitements médicaux disproportionnés ou inutiles, en respectant la volonté du patient.","Cette option est correcte car elle décrit précisément l'une des principales conséquences de la loi Clayes-Léonetti, qui est de permettre la limitation des traitements médicaux si ceux-ci sont jugés disproportionnés ou inutiles et si la volonté du patient est respectée.",Elle oblige les médecins à pratiquer l'euthanasie active sur demande des patients.,"Cette option est incorrecte car la loi Clayes-Léonetti interdit l'euthanasie active et autorise uniquement la sédation profonde et continue dans des cas spécifiques, à la demande du patient ou de ses proches, et lorsque le pronostic vital est engagé à court terme.",c
32,OIC-009-19-B,"Dans le contexte de la procédure collégiale, quel est le rôle principal de la famille et des proches du patient?",La question évalue la compréhension du rôle des proches dans la procédure collégiale.,Fournir des informations médicales au médecin.,"Le rôle des proches est de fournir des informations et des perspectives sur la personne, pas des informations médicales.",Prendre la décision finale concernant les traitements.,"La décision finale appartient au médecin, après consultation et concertation.",Participer à la délibération et comprendre les démarches.,"Les proches doivent être consultés, écoutés et comprendre les décisions.",Contester les décisions médicales.,"Les proches peuvent exprimer leurs préoccupations, mais ne peuvent pas contester les décisions médicales.",c
33,OIC-009-20-B,Quelle est la principale raison pour laquelle la loi de 2005 sur les droits des malades et la fin de vie a introduit la notion de personne de confiance?,La question teste la compréhension du rôle de la personne de confiance dans le contexte de la loi de 2005. Elle évalue la capacité à identifier la raison principale de cette introduction.,Pour faciliter la communication entre les patients et les équipes soignantes.,"Cette option est incorrecte car la communication est un objectif général, mais pas la raison principale de l'introduction de la personne de confiance. La personne de confiance est spécifiquement conçue pour aider dans des situations où le patient ne peut pas s'exprimer.",Pour garantir le respect des directives anticipées du patient.,"Cette option est incorrecte car la personne de confiance est un intermédiaire, pas un garant direct des directives anticipées. Les directives anticipées sont le principal moyen de tracer la volonté du patient.",Pour aider à la prise de décision en cas d'incapacité du patient à s'exprimer.,"Cette option est correcte. La personne de confiance est conçue pour aider à la prise de décision lorsque le patient est incapable de s'exprimer, en tenant compte de ses souhaits et de ses valeurs.",Pour réduire les coûts des soins de fin de vie.,Cette option est incorrecte car la personne de confiance n'est pas conçue pour réduire les coûts. Son rôle est d'améliorer la qualité des soins et le respect de la volonté du patient.,c
