,id,question,question_comment,option_a,option_a_comment,option_b,option_b_comment,option_c,option_c_comment,option_d,option_d_comment,correct_option
10,OIC-006-02-A,Quel est l'un des principaux dispositifs du travail en équipe pluridisciplinaire en milieu hospitalier?,La question évalue la connaissance des principaux dispositifs du travail en équipe pluridisciplinaire en milieu hospitalier.,Un protocole pluriprofessionnel,Cette option est correcte car un protocole pluriprofessionnel est un des principaux dispositifs du travail en équipe pluridisciplinaire en milieu hospitalier.,Les réunions de concertation pluridisciplinaire (RCP),Cette option est correcte car les réunions de concertation pluridisciplinaire (RCP) sont un des principaux dispositifs du travail en équipe pluridisciplinaire en milieu hospitalier.,"La ''check-list'' au bloc opératoire ou pour les activités dites « interventionnelles » (endoscopie, radiologie interventionnelle, cathéters veineux centraux, chimiothérapie...)","Cette option est correcte car la ''check-list'' au bloc opératoire ou pour les activités dites « interventionnelles » (endoscopie, radiologie interventionnelle, cathéters veineux centraux, chimiothérapie...) est un des principaux dispositifs du travail en équipe pluridisciplinaire en milieu hospitalier.",La réunion de morbi-mortalité (RMM),Cette option est correcte car la réunion de morbi-mortalité (RMM) est un des principaux dispositifs du travail en équipe pluridisciplinaire en milieu hospitalier.,b
11,OIC-006-03-A,Qu'est-ce que le parcours de soins?,La question évalue la définition du parcours de soins.,Le parcours de soins consiste à organiser et à coordonner le juste enchaînement et au bon moment des compétences professionnelles tout au long de la prise en charge d’un patient.,Cette proposition est correcte.,Le parcours de soins est un système de santé en France.,Cette proposition est incorrecte.,Le parcours de soins est la différence entre santé et soins.,Cette proposition est incorrecte.,Le parcours de soins est un type d'établissement de santé.,Cette proposition est incorrecte.,a
12,OIC-006-04-B,Qu'est-ce qu'un protocole pluriprofessionnel?,La question évalue la définition d'un protocole pluriprofessionnel.,"Un protocole pluriprofessionnel est l'expression d'un consensus concernant la prise en charge d’une maladie aigue ou chronique, par plusieurs professionnels, au sein d’une structure de soins ou sur un territoire, et en fonction de l'état de la science du moment. Il comporte des aide-mémoires, des checklists, des aides à la prescription et facilite le travail en équipe.",Cette proposition est correcte car elle donne la définition exacte d'un protocole pluriprofessionnel.,Un protocole pluriprofessionnel est un document qui définit les rôles et les responsabilités des différents professionnels impliqués dans la prise en charge d'un patient.,Cette proposition est incorrecte car elle ne correspond pas à la définition d'un protocole pluriprofessionnel.,Un protocole pluriprofessionnel est un document qui définit les protocoles de soins à suivre pour une maladie spécifique.,Cette proposition est incorrecte car elle ne correspond pas à la définition d'un protocole pluriprofessionnel.,"Un protocole pluriprofessionnel est un document qui définit les protocoles de soins à suivre pour une maladie aigue ou chronique, par plusieurs professionnels, au sein d’une structure de soins ou sur un territoire, et en fonction de l'état de la science du moment. Il comporte des aide-mémoires, des checklists, des aides à la prescription et facilite le travail en équipe.","Cette proposition est incorrecte car elle est trop longue et reprend les mots du stem, ce qui est interdit.",a
13,OIC-006-05-A,Quelle description est la plus exacte de la réunion de concertation pluridisciplinaire (RCP)?,La question évalue la compréhension de la nature et de l'objectif de la réunion de concertation pluridisciplinaire (RCP).,Les RCP sont des réunions collégiales qui regroupent au moins trois médecins de spécialités différentes pour prendre une décision sur la meilleure prise en charge d’un patient et en fonction de l'état de la science du moment.,Correcte. Cette option décrit exactement la nature et l'objectif de la réunion de concertation pluridisciplinaire (RCP).,Les RCP sont des réunions qui regroupent au moins trois médecins de spécialités différentes pour discuter de la prise en charge d’un patient.,Incorrecte. Cette option est plausible mais manque de précision sur l'objectif de la réunion de concertation pluridisciplinaire (RCP).,"Les RCP sont des réunions qui regroupent au moins trois médecins de spécialités différentes pour discuter de la prise en charge d’un patient et en fonction de l'état de la science du moment, mais elles ne permettent pas de valider l'obligation de développement professionnel continu (DPC).",Incorrecte. Cette option est plausible mais manque de précision sur l'objectif de la réunion de concertation pluridisciplinaire (RCP) et sur le fait qu'elles permettent de valider l'obligation de développement professionnel continu (DPC).,"Les RCP sont des réunions qui regroupent au moins trois médecins de spécialités différentes pour discuter de la prise en charge d’un patient, mais elles ne peuvent être organisées que dans le domaine de la cancérologie.",Incorrecte. Cette option est plausible mais manque de précision sur l'objectif de la réunion de concertation pluridisciplinaire (RCP) et sur le fait qu'elles peuvent être organisées dans d’autres domaines.,a
14,OIC-006-07-A,Qu'est-ce que la réunion de morbi-mortalité (RMM)?,La question évalue la définition de la réunion de morbi-mortalité (RMM).,"Une réunion d'analyse collective, rétrospective et systémique de situations cliniques marquées par la survenue d'un événement indésirable associé aux soins (décès, complication…), afin de mettre en œuvre des actions de prévention, de récupération ou d'atténuation.",Cette proposition est correcte car elle décrit exactement la définition de la réunion de morbi-mortalité (RMM).,"Une réunion d'analyse collective, prospective et systémique de situations cliniques marquées par la survenue d'un événement indésirable associé aux soins (décès, complication…), afin de mettre en œuvre des actions de prévention, de récupération ou d'atténuation.",Cette proposition est incorrecte car elle est prospective au lieu de rétrospective.,"Une réunion d'analyse collective, rétrospective et systémique de situations cliniques marquées par la survenue d'un événement désirable associé aux soins (guérison, succès…), afin de mettre en œuvre des actions de prévention, de récupération ou d'atténuation.","Cette proposition est incorrecte car elle est en contradiction avec la définition de la réunion de morbi-mortalité (RMM), qui est destinée à analyser les situations cliniques marquées par la survenue d'un événement indésirable.","Une réunion d'analyse collective, rétrospective et systémique de situations cliniques marquées par la survenue d'un événement indésirable associé aux soins (décès, complication…), afin de mettre en œuvre des actions de prévention, de récupération ou d'atténuation, mais qui n'entrent pas dans le cadre de la culture du retour d’expérience.","Cette proposition est incorrecte car elle est en contradiction avec la définition de la réunion de morbi-mortalité (RMM), qui est destinée à valider l'obligation de développement professionnel continu (DPC) et à entrer dans le cadre de la culture du retour d’expérience.",a
15,OIC-006-08-A,"Quel service hospitalier a pour mission de répondre aux situations d'urgence et assure une écoute médicale permanente, 24 heures sur 24 et 7 jours sur 7?",La question évalue la connaissance de l'organisation des urgences et de la gestion d'un appel d'urgence.,Les Services Mobiles d’Urgence et de Réanimation (SMUR),Les SMUR ne sont pas en charge de l'écoute médicale permanente.,Les Samu-Centre 15,Correcte.,Les Structures des urgences (SU),"Les SU assurent la prise en charge des venues non programmées, mais ne sont pas en charge de l'écoute médicale permanente.",Les Centres d’enseignement des soins d’urgence (CESU),Les CESU ne sont pas en charge de l'écoute médicale permanente.,b
16,OIC-008-02-B,Quelle est la définition et le mécanisme des discriminations en ce qui concerne leur effet sur les inégalités sociales et de santé?,La question évalue la compréhension de la définition et des mécanismes des discriminations en termes de leur effet sur les inégalités sociales et de santé.,"Les discriminations sont des différences de traitement entre des personnes en fonction de leurs origines, de leur religion, de leur statut socioéconomique, de leur genre, de leur état de santé mentale, de leur orientation sexuelle, etc., qui ont un effet négatif sur l’insertion socio-économique, l’état de santé psychique et physique.",Cette proposition est correcte car elle décrit la définition et les mécanismes des discriminations en termes de leur effet sur les inégalités sociales et de santé.,"Les discriminations sont des différences de traitement entre des personnes en fonction de leurs origines, de leur religion, de leur statut socioéconomique, de leur genre, de leur état de santé mentale, de leur orientation sexuelle, etc., qui ont un effet négatif sur l’insertion socio-économique, mais pas sur l’état de santé physique.",Cette proposition est incorrecte car elle ne décrit pas la définition et les mécanismes des discriminations en termes de leur effet sur les inégalités sociales et de santé.,"Les discriminations sont des différences de traitement entre des personnes en fonction de leurs origines, de leur religion, de leur statut socioéconomique, de leur genre, de leur état de santé mentale, de leur orientation sexuelle, etc., qui ont un effet négatif sur l’état de santé psychique, mais pas sur l’insertion socio-économique.",Cette proposition est incorrecte car elle ne décrit pas la définition et les mécanismes des discriminations en termes de leur effet sur les inégalités sociales et de santé.,"Les discriminations sont des différences de traitement entre des personnes en fonction de leurs origines, de leur religion, de leur statut socioéconomique, de leur genre, de leur état de santé mentale, de leur orientation sexuelle, etc., qui ont un effet négatif sur l’insertion socio-économique, l’état de santé psychique et physique, mais uniquement pour les personnes issues de populations vulnérables et/ou en situation de précarité économique.",Cette proposition est incorrecte car elle ne décrit pas la définition et les mécanismes des discriminations en termes de leur effet sur les inégalités sociales et de santé.,a
17,OIC-009-02-A,Qu'est-ce que la bioéthique?,La question évalue la définition de la bioéthique.,Une éthique globale pour la survie de l’être humain et de la planète.,"Cette réponse est incorrecte car elle est une définition proposée par V.R. Potter, mais la bioéthique a été restreinte au domaine médical.","Un domaine de recherches philosophiques, de débats publics et de règles juridiques concernant l'éthique de la recherche, le développement et l’usage des techniques dans les sciences de la vie et le champ de la santé, les pratiques biomédicales.",Cette réponse est correcte car elle est la définition de la bioéthique.,"Une alliance entre sciences biologiques et éthique, entre sciences et humanités, et un contrôle social des savoirs et des progrès scientifiques.","Cette réponse est incorrecte car elle est une vision proposée par V.R. Potter, mais la bioéthique a été restreinte au domaine médical.",Un sous-ensemble de l'éthique en santé ; elle concerne les questions soulevées par l'émergence des nouvelles biotechnologies et les questions que posent l'application à l'homme de ces avancées scientifiques.,"Cette réponse est incorrecte car elle est une description de la bioéthique, mais elle n'est pas une définition.",b
18,OIC-009-05-A,Quel est le principe central de l'autonomie du patient dans le domaine du soin?,La question évalue la définition de l'autonomie du patient dans le domaine du soin.,"Le soignant agit pour l'autre, parfois à sa place, au nom d'une logique de bienfaisance.","Cette proposition est incorrecte car elle décrit plutôt le principe de bienfaisance, pas l'autonomie du patient.",Le patient doit être éclairé sur les choix d'examens ou de soins qui le concernent.,Cette proposition est correcte car elle décrit le principe de respect de l'autonomie du patient en lui fournissant des informations.,"Le patient doit être traité conformément à ce que l'on estimait être le bien d'autrui en subordonnant rarement à ce bien les préférences éventuelles, exprimées ou non, par cet autrui.","Cette proposition est incorrecte car elle décrit le principe du paternalisme, pas l'autonomie du patient.","Le soignant doit agir pour l'autre, parfois à sa place, au nom d'une logique de bienfaisance, en subordonnant rarement à ce bien les préférences éventuelles, exprimées ou non, par cet autrui.","Cette proposition est incorrecte car elle combine le principe de bienfaisance et le principe du paternalisme, pas l'autonomie du patient.",b
19,OIC-009-11-A,Quelles sont les trois principales mesures de protection des personnes?,La question évalue la connaissance des trois principales mesures de protection des personnes.,"La sauvegarde de justice, la curatelle et la tutelle","La sauvegarde de justice est une mesure de protection temporaire et aux effets limités, qui permet de traiter une situation en urgence lorsqu’une personne majeure risque des actes contraires à ses intérêts. La curatelle et la tutelle sont des mesures plus protectrices.","La sauvegarde de justice, la curatelle et la protection des mineurs","La sauvegarde de justice est une mesure de protection temporaire et aux effets limités, qui permet de traiter une situation en urgence lorsqu’une personne majeure risque des actes contraires à ses intérêts. La protection des mineurs est une mesure de protection juridique pour les mineurs lorsque les titulaires de l’autorité parentale ne peuvent plus l’exercer.","La sauvegarde de justice, la curatelle et la tutelle des mineurs","La sauvegarde de justice est une mesure de protection temporaire et aux effets limités, qui permet de traiter une situation en urgence lorsqu’une personne majeure risque des actes contraires à ses intérêts. La tutelle des mineurs est une mesure de protection juridique pour les mineurs lorsque les titulaires de l’autorité parentale ne peuvent plus l’exercer.","La sauvegarde de justice, la curatelle et la protection des adultes","La sauvegarde de justice est une mesure de protection temporaire et aux effets limités, qui permet de traiter une situation en urgence lorsqu’une personne majeure risque des actes contraires à ses intérêts. La protection des adultes n’est pas une mesure de protection juridique.",a
20,OIC-009-14-B,Quel est le délai maximum pour l'interruption médicale de grossesse (IMG) en France?,La question évalue la durée maximale de l'IMG en France.,Il n'y a pas de délai maximum pour l'IMG en France.,La loi précise que l'interruption volontaire d'une grossesse pour motif médical peut avoir lieu à tout moment d'une grossesse.,Le délai maximum pour l'IMG en France est de 12 semaines.,Cette réponse est incorrecte car la loi ne limite pas le délai pour l'IMG.,Le délai maximum pour l'IMG en France est de 24 semaines.,Cette réponse est incorrecte car la loi ne limite pas le délai pour l'IMG.,Le délai maximum pour l'IMG en France est de 16 semaines.,Cette réponse est incorrecte car la loi ne limite pas le délai pour l'IMG.,a
21,OIC-009-20-B,Quel est le rôle de la personne de confiance en fin de vie?,La question évalue la compréhension du rôle de la personne de confiance en fin de vie.,Elle est un accompagnant du soin au quotidien et des démarches de choix et de décision que fait le patient.,"La personne de confiance a pour rôle d'assister le patient dans ses démarches de soins, d'accompagner physiquement et/ou psychologiquement et de faire le lien avec les équipes médicales.","Elle est un interlocuteur des situations de crises majeures, comme par exemple, les arrêts ou limitations de soins en fin de vie ou la question du prélèvement d’organes post-mortem.","La personne de confiance peut témoigner des désirs du patient dans les situations de crises majeures, comme les arrêts ou limitations de soins en fin de vie ou la question du prélèvement d’organes post-mortem.",Elle est un accompagnant du soin uniquement lorsque le patient est inconscient ou avec une capacité d'expression et de compréhension réduite.,"La personne de confiance peut être un accompagnant du soin au quotidien et des démarches de choix et de décision que fait le patient, même lorsque le patient est conscient et capable de participer à une délibération.",Elle est un interlocuteur des situations de crises majeures uniquement lorsque le patient est inconscient ou avec une capacité d'expression et de compréhension réduite.,"La personne de confiance peut témoigner des désirs du patient dans les situations de crises majeures, même lorsque le patient est conscient et capable de participer à une délibération.",a
22,OIC-009-21-A,Quels sont les principes éthiques de la recherche impliquant la personne humaine?,La question évalue la connaissance des principes éthiques de la recherche impliquant la personne humaine.,"Le principe de bienfaisance, le principe de non-malfaisance, le principe d'autonomie et le principe de justice.",Ces principes sont les principaux énoncés dans la question.,"Le principe de bienfaisance, le principe de non-malfaisance et le principe d'autonomie.",Le principe de justice n'est pas mentionné dans la question.,"Le principe de bienfaisance, le principe de non-malfaisance, le principe d'autonomie et le principe de non-discrimination.",Le principe de non-discrimination n'est pas mentionné dans la question.,"Le principe de bienfaisance, le principe de non-malfaisance, le principe d'autonomie et le principe de justice, mais aussi le principe de non-discrimination.",Le principe de non-discrimination n'est pas mentionné dans la question.,a
23,OIC-009-22-B,Quel type de recherche impliquant la personne humaine est exclue de la loi Jardé de 2012?,La question évalue la compréhension de la loi Jardé de 2012 et sa classification des types de recherches impliquant la personne humaine.,Les recherches non interventionnelles,Ces recherches sont incluses dans la loi Jardé.,Les recherches interventionnelles avec risque,Ces recherches sont incluses dans la loi Jardé.,Les recherches portant sur des données rétrospectives,Ces recherches sont exclues de la loi Jardé.,Les recherches interventionnelles à risque négligeable,Ces recherches sont incluses dans la loi Jardé.,c
24,OIC-009-26-B,Quels sont les trois grands principes qui gouvernent les produits et éléments du corps humain?,La question évalue la connaissance des principes qui encadrent l'utilisation et la conservation des produits et éléments du corps humain.,"La non-patrimonialité, le consentement éclairé de la personne, l'anonymat.",La non-patrimonialité signifie que les produits et éléments du corps humain ne peuvent être commercialisés. Le consentement éclairé de la personne est requis pour le prélèvement de ces éléments. L'anonymat signifie que aucune information permettant d'identifier le donneur et le receveur ne peut être divulguée.,"Le consentement éclairé de la personne, le respect de la vie, l'anonymat.",Le consentement éclairé de la personne est requis pour le prélèvement de ces éléments. Le respect de la vie est un principe général qui ne s'applique pas spécifiquement aux produits et éléments du corps humain. L'anonymat signifie que aucune information permettant d'identifier le donneur et le receveur ne peut être divulguée.,"La non-patrimonialité, le respect de la vie, l'anonymat.",La non-patrimonialité signifie que les produits et éléments du corps humain ne peuvent être commercialisés. Le respect de la vie est un principe général qui ne s'applique pas spécifiquement aux produits et éléments du corps humain. L'anonymat signifie que aucune information permettant d'identifier le donneur et le receveur ne peut être divulguée.,"Le consentement éclairé de la personne, le respect de la vie, le consentement présumé.",Le consentement éclairé de la personne est requis pour le prélèvement de ces éléments. Le respect de la vie est un principe général qui ne s'applique pas spécifiquement aux produits et éléments du corps humain. Le consentement présumé est un consentement qui est supposé lorsque la personne n'a pas exprimé son refus.,a
25,OIC-009-27-B,Quel est le cadre légal dans lequel l'identification par empreintes génétiques peut être réalisée à des fins médicales ou de recherche scientifique?,La question évalue la définition de l'identification par empreintes génétiques dans un cadre médical ou de recherche scientifique.,Dans le cadre de mesures d'enquête ou d'instruction diligentées lors d'une procédure judiciaire,Cette option est incorrecte car elle décrit un cadre judiciaire et non médical ou de recherche scientifique.,Au cours d'une procédure judiciaire visant à établir ou contester un lien de filiation et/ou à obtenir ou supprimer des subsides,Cette option est incorrecte car elle décrit un cadre judiciaire et non médical ou de recherche scientifique.,"Dans le cadre de tests dits de paternité, diligentés lors d'une procédure judiciaire",Cette option est incorrecte car elle décrit un cadre judiciaire et non médical ou de recherche scientifique.,Dans le cadre de tests médicaux ou de recherche scientifique,Cette option est correcte car elle décrit le cadre légal dans lequel l'identification par empreintes génétiques peut être réalisée à des fins médicales ou de recherche scientifique.,d
26,OIC-010-01-A,Quel est l'objet d'étude multidimensionnel qui revêt une abondance d'entrées possibles pour son étude selon les sciences humaines et sociales?,La question évalue la connaissance des principales dimensions humaines du corps.,Le cerveau,Le cerveau n'est pas l'objet d'étude multidimensionnel qui revêt une abondance d'entrées possibles pour son étude selon les sciences humaines et sociales.,Le corps humain,Correcte. Le corps humain est l'objet d'étude multidimensionnel qui revêt une abondance d'entrées possibles pour son étude selon les sciences humaines et sociales.,Le cœur,Le cœur n'est pas l'objet d'étude multidimensionnel qui revêt une abondance d'entrées possibles pour son étude selon les sciences humaines et sociales.,Le système nerveux,Le système nerveux n'est pas l'objet d'étude multidimensionnel qui revêt une abondance d'entrées possibles pour son étude selon les sciences humaines et sociales.,b
