,id,question,question_comment,option_a,option_a_comment,option_b,option_b_comment,option_c,option_c_comment,option_d,option_d_comment,correct_option
10,OIC-005-15-B,Quel est le but d'une démarche de culture positive de l'erreur dans un établissement de santé?,Cette question évalue la compréhension des idées principales sur la culture positive de l'erreur dans les établissements de santé.,Favoriser la culpabilisation des professionnels de santé,Cette option est incorrecte car la culture positive de l'erreur vise à éviter la culpabilisation.,Favoriser le signalement et l'analyse des erreurs pour améliorer la sécurité des patients,Cette option est correcte car la culture positive de l'erreur vise à favoriser le signalement et l'analyse des erreurs pour améliorer la sécurité des patients.,Cacher les erreurs pour éviter les sanctions,"Cette option est incorrecte car la culture positive de l'erreur vise à favoriser le signalement et l'analyse des erreurs, pas à les cacher.",Favoriser la punition des patients pour les erreurs médicales,"Cette option est incorrecte car la culture positive de l'erreur vise à favoriser la sécurité des patients, pas à les punir.",b
11,OIC-006-01-A,Quel est l'un des principaux avantages du travail en équipe pluriprofessionnelle?,Cette question évalue la compréhension des objectifs du travail en équipe pluriprofessionnelle.,Une barrière de sécurité contre les événements indésirables,Cette option est correcte car le travail en équipe pluriprofessionnelle est considéré comme une barrière de sécurité contre les événements indésirables.,Un facteur de qualité de la prise en charge du patient,Cette option est correcte car le travail en équipe pluriprofessionnelle est considéré comme un facteur de qualité de la prise en charge du patient.,Un moyen de réduire les coûts de santé,Cette option est incorrecte car le texte ne mentionne pas la réduction des coûts de santé comme un avantage du travail en équipe pluriprofessionnelle.,Un moyen de répondre de manière collaborative aux besoins du patient,Cette option est correcte car le travail en équipe pluriprofessionnelle est considéré comme un moyen de répondre de manière collaborative aux besoins du patient.,d
12,OIC-006-03-A,Quel est le but principal du parcours de soins?,Cette question évalue la compréhension de la définition du parcours de soins.,Coordonner les compétences professionnelles pour améliorer la qualité des soins,C'est la bonne réponse car le parcours de soins vise à organiser et à coordonner les compétences professionnelles pour assurer une prise en charge efficace du patient.,Réduire les coûts des soins pour les patients,C'est incorrect car le parcours de soins n'est pas principalement axé sur la réduction des coûts.,Améliorer la communication entre les professionnels de santé,C'est partiellement vrai mais pas le but principal du parcours de soins.,Déterminer les besoins des patients,"C'est incorrect car le parcours de soins vise à organiser les soins, pas à déterminer les besoins des patients.",a
13,OIC-006-05-A,Quels sont les principes des réunions de concertation pluridisciplinaire (RCP)?,Cette question évalue la compréhension des idées principales sur les RCP. Attention aux options plausibles mais incorrectes!,Des réunions unilatérales entre un médecin et un patient,Cette option est incorrecte car les RCP sont des réunions collégiales entre plusieurs médecins.,Des réunions collégiales entre au moins trois médecins de spécialités différentes,Cette option est correcte car les RCP regroupent plusieurs médecins pour prendre une décision commune.,Des réunions organisées uniquement dans le domaine de la gériatrie,Cette option est incorrecte car les RCP peuvent être organisées dans d'autres domaines que la cancérologie.,Des réunions qui ne nécessitent pas l'avis concerté et collégial,Cette option est incorrecte car les RCP visent à garantir la meilleure stratégie pour le patient en prenant en compte les avis de plusieurs médecins.,b
14,OIC-006-06-A,Quel est l'objectif principal d'une check-list de sécurité du patient au bloc opératoire?,Cette question évalue la compréhension des principes et des objectifs des listes de vérification.,Favoriser le partage des informations entre professionnels,Cette option est correcte car la check-list favorise le partage des informations par la vérification croisée.,Simplifier les procédures médicales,"Cette option est incorrecte car la check-list vise à sécuriser le parcours du patient, pas à simplifier les procédures.",Réduire les coûts médicaux,Cette option est incorrecte car la check-list n'est pas principalement destinée à réduire les coûts médicaux.,Améliorer la communication entre les patients et les professionnels de santé,"Cette option est incorrecte car la check-list vise à améliorer la communication entre les professionnels de santé, pas entre les patients et les professionnels.",a
15,OIC-006-07-A,Quels sont les principes et les objectifs d'une réunion de morbi-mortalité (RMM)?,Cette question évalue la compréhension des idées principales sur les RMM. Attention aux options plausibles mais incorrectes!,Analyse prospective et individuelle de situations cliniques,"Incorrect. Les RMM sont des réunions d'analyse collective, rétrospective et systémique.","Réunion d'analyse collective, rétrospective et systémique de situations cliniques marquées par la survenue d'un événement indésirable associé aux soins","Correct. Les RMM visent à mettre en œuvre des actions de prévention, de récupération ou d'atténuation.",Réunion de planification de soins pour les patients à risque,Incorrect. Les RMM ne sont pas destinées à la planification de soins.,Réunion de formation continue pour les professionnels de santé,Incorrect. Les RMM sont liées à la culture du retour d'expérience et à l'apprentissage collectif.,b
16,OIC-006-08-A,Quel est le rôle du Samu-Centre 15 dans la gestion d'un appel d'urgence?,Cette question évalue la compréhension des idées principales sur l'organisation des urgences et la gestion d'un appel d'urgence.,Le Samu-Centre 15 est responsable de la prise en charge des patients dans les établissements de santé.,"Cette option est incorrecte car le Samu-Centre 15 est responsable de la gestion des appels d'urgence, pas de la prise en charge des patients dans les établissements de santé.",Le Samu-Centre 15 assure une écoute médicale permanente et détermine la réponse la plus adaptée à l'appel.,Cette option est correcte car le Samu-Centre 15 a pour mission de répondre aux situations d'urgence en assurant une écoute médicale permanente et en déterminant la réponse la plus adaptée à l'appel.,Le Samu-Centre 15 est responsable de la formation des acteurs en santé.,"Cette option est incorrecte car le Samu-Centre 15 participe à la formation initiale et continue des acteurs en santé, mais ce n'est pas son rôle principal.",Le Samu-Centre 15 ne joue aucun rôle dans la gestion d'un appel d'urgence.,Cette option est incorrecte car le Samu-Centre 15 a un rôle crucial dans la gestion d'un appel d'urgence.,b
17,OIC-008-01-A,Quel est le critère principal pour déterminer si une différence de traitement est discriminatoire?,Cette question évalue la compréhension des idées principales sur les discriminations et leur définition.,La différence de traitement est discriminatoire si elle est basée sur un critère prohibé.,"C'est la bonne réponse, car les Conventions internationales listent des critères sur lesquels il est interdit de s'appuyer pour traiter différemment des personnes.",La différence de traitement est discriminatoire si elle est basée sur un critère avantageux.,"C'est incorrect, car les critères avantageux ne sont pas prohibés.",La différence de traitement est discriminatoire si elle est basée sur un critère médical.,"C'est incorrect, car les critères médicaux ne sont pas prohibés.",La différence de traitement est discriminatoire si elle est basée sur un critère administratif.,"C'est incorrect, car les critères administratifs ne sont pas prohibés.",a
18,OIC-008-02-B,Quels sont les principaux effets des discriminations sur les inégalités sociales et inégalités de santé?,Cette question évalue la compréhension des idées principales sur les effets des discriminations.,Les discriminations améliorent les conditions de vie des personnes vulnérables.,Cette option est incorrecte car les discriminations ont un impact négatif sur la santé et l'insertion socio-économique.,Les discriminations accentuent les déterminants sociaux de la santé et contribuent au stress.,Cette option est correcte car les discriminations ont un impact négatif sur la santé et l'insertion socio-économique.,Les discriminations n'ont aucun impact sur la santé et l'insertion socio-économique.,Cette option est incorrecte car les discriminations ont un impact négatif sur la santé et l'insertion socio-économique.,Les discriminations améliorent l'accès aux soins pour les personnes vulnérables.,Cette option est incorrecte car les discriminations ont un impact négatif sur l'accès aux soins pour les personnes vulnérables.,b
19,OIC-008-03-B,Quels sont les facteurs structurels et organisationnels qui contribuent aux discriminations dans le système de santé?,Cette question évalue la compréhension des idées principales sur les causes des discriminations en santé.,Seulement les représentations sociales et le défaut de vigilance des soignants,"Cette option est incorrecte car les discriminations sont dues à des dysfonctionnements dans le système de santé, un défaut de prise en charge ou un abaissement de la qualité des soins.","Les rapports de pouvoir asymétriques, l'hétérogénéité de pratiques, les inégalités territoriales de l'offre de soin, le manque de coordination, le recours insuffisant à l'interprétariat professionnel et les logiques économiques en tension avec les objectifs de soins",Cette option est correcte car elle liste les facteurs structurels et organisationnels identifiés dans la publication de Migration Santé Alsace.,Le défaut de prise en charge et l'abaissement de la qualité des soins,"Cette option est incorrecte car elle ne liste que deux facteurs, alors que plusieurs facteurs sont mentionnés dans la publication de Migration Santé Alsace.",Les représentations sociales et le défaut de vigilance des soignants sont les seules causes des discriminations,"Cette option est incorrecte car les discriminations sont dues à des dysfonctionnements dans le système de santé, un défaut de prise en charge ou un abaissement de la qualité des soins.",b
20,OIC-009-01-A,Quelle est la principale différence entre l'éthique et la morale?,"L'éthique et la morale sont souvent confondues, mais elles ont des objectifs et des approches distincts.","L'éthique est une science qui étudie les faits et les comportements, tandis que la morale est une norme qui prescrit ou interdit.",Cette option est incorrecte car l'éthique n'est pas une science qui étudie les faits et les comportements.,"L'éthique est une réflexion pluridisciplinaire qui permet de questionner les valeurs et les règles, tandis que la morale est une norme qui reflète l'état de pensée d'une société.",Cette option est correcte car l'éthique est bien une réflexion pluridisciplinaire qui permet de questionner les valeurs et les règles.,"L'éthique est une démarche qui vise à organiser les décisions en fonction de principes, valeurs et règles, tandis que la morale est une norme qui prescrit ou interdit.","Cette option est incorrecte car l'éthique est bien une démarche qui vise à organiser les décisions, mais elle ne se limite pas à prescrire ou interdire.","L'éthique est une science qui étudie les valeurs et les règles, tandis que la morale est une norme qui reflète l'état de pensée d'une société.",Cette option est incorrecte car l'éthique n'est pas une science qui étudie les valeurs et les règles.,b
21,OIC-009-02-A,Quel est le domaine de recherche de la bioéthique?,La question évalue la compréhension des idées principales sur la bioéthique.,La bioéthique est un domaine de recherche qui se concentre uniquement sur les questions médicales.,Cette option est incorrecte car la bioéthique concerne également les questions sociétales et morales.,La bioéthique est un domaine de recherche qui explore les questions soulevées par l'émergence des nouvelles biotechnologies et les questions que posent l'application à l'homme de ces avancées scientifiques.,Cette option est correcte car elle reflète l'objet de la bioéthique tel que décrit dans le texte.,La bioéthique est un domaine de recherche qui se concentre uniquement sur les questions juridiques.,Cette option est incorrecte car la bioéthique concerne également les questions philosophiques et sociétales.,La bioéthique est un domaine de recherche qui se concentre uniquement sur les questions environnementales.,Cette option est incorrecte car la bioéthique concerne principalement les questions liées à la santé et aux biotechnologies.,b
22,OIC-009-04-A,Quels sont les quatre grands principes de l'éthique médicale selon l'approche par principes?,Cette question évalue la compréhension des idées principales de l'approche par principes en éthique médicale.,"La bienfaisance, la non-malfaisance, le respect de l'autonomie et la justice",Ces principes sont directement issus de la tradition médicale et sont considérés comme les fondements de l'éthique médicale.,"La bienfaisance, la non-malfaisance, la justice et la liberté",Cette option est incorrecte car la liberté n'est pas l'un des quatre principes de l'éthique médicale.,"La bienfaisance, la non-malfaisance, le respect de l'autonomie et la solidarité",Cette option est incorrecte car la solidarité n'est pas l'un des quatre principes de l'éthique médicale.,"La justice, la non-malfaisance, le respect de l'autonomie et la bienfaisance",Cette option est incorrecte car l'ordre des principes est incorrect.,a
23,OIC-009-05-A,Quel est le principe éthique qui guide la pratique médicale dans le respect de l'autonomie du patient?,Cette question évalue la compréhension des idées principales sur le respect de l'autonomie du patient dans la pratique médicale.,Le paternalisme,"Le paternalisme consiste à traiter autrui conformément à ce que l'on estimait être le bien d'autrui, ce qui est contraire au principe d'autonomie.",Le processus de co-décision,Le processus de co-décision est une approche qui reconnaît l'autonomie du patient et implique la participation du patient aux décisions qui le concernent.,La loi du 4 mars 2002,"La loi du 4 mars 2002 a reconnu le droit à l'information et au consentement dans toutes les pratiques de soins, mais elle n'est pas le principe éthique qui guide la pratique médicale.",Le principe de bienfaisance,"Le principe de bienfaisance est un principe éthique qui guide la pratique médicale, mais il n'est pas directement lié au respect de l'autonomie du patient.",b
24,OIC-009-06-A,Quel est le critère selon lequel un médecin doit informer un patient des risques graves ou exceptionnels associés à un traitement?,Cette question évalue la compréhension des idées principales sur le devoir d'information du médecin.,"Le risque doit être fréquent ou grave, normalement prévisible.",Cette option est correcte car elle correspond à la définition des risques que les médecins doivent informer les patients.,Le risque doit être rare ou exceptionnel.,Cette option est incorrecte car elle contredit la définition des risques que les médecins doivent informer les patients.,Le patient doit être capable de comprendre les risques.,Cette option est incorrecte car elle ne constitue pas un critère pour déterminer si un médecin doit informer un patient des risques.,Le médecin doit informer le patient uniquement si celui-ci le demande explicitement.,Cette option est incorrecte car elle contredit la définition du devoir d'information du médecin.,a
25,OIC-009-07-A,Quel est le principe éthique qui impose de respecter la volonté du patient dans le refus de soins?,Cette question évalue la compréhension des principes éthiques en matière de refus de soins.,Le principe de bienfaisance,"Le principe de bienfaisance impose de ne pas nuire au patient et de déboucher sur un bénéfice pour lui, mais il ne s'agit pas du principe qui impose de respecter la volonté du patient.",Le principe d'autonomie,Le principe d'autonomie impose de respecter la volonté du patient et de prendre en compte ses décisions concernant ses soins.,Le principe de non-malfaisance,"Le principe de non-malfaisance impose de ne pas nuire au patient, mais il ne s'agit pas du principe qui impose de respecter la volonté du patient.",Le principe de justice,"Le principe de justice impose de traiter les patients de manière équitable, mais il ne s'agit pas du principe qui impose de respecter la volonté du patient.",b
26,OIC-009-08-A,Quel est le rôle principal de la personne de confiance dans l'information et le recueil du consentement?,Cette question évalue la compréhension des idées principales concernant le rôle de la personne de confiance.,Accompagner le patient dans ses démarches de soins et de décision,Cette option est correcte car la personne de confiance a pour rôle principal d'accompagner le patient dans ses démarches de soins et de décision.,Témoigner des désirs du patient uniquement en cas de situations de crises majeures,Cette option est incorrecte car la personne de confiance a un rôle plus large qui va au-delà des situations de crises majeures.,Proposer des solutions de soins au patient,"Cette option est incorrecte car le rôle de la personne de confiance n'est pas de proposer des solutions de soins, mais plutôt d'accompagner le patient dans ses démarches de soins et de décision.",Prendre des décisions médicales pour le patient,Cette option est incorrecte car la personne de confiance n'a pas le pouvoir de prendre des décisions médicales pour le patient.,a
27,OIC-009-09-B,Quelle est la principale différence entre la vulnérabilité fondamentale et la vulnérabilité sociale?,"Cette question évalue la compréhension des idées principales sur la vulnérabilité. Les options doivent être courtes et plausibles, mais incorrectes.","La vulnérabilité fondamentale est universelle, tandis que la vulnérabilité sociale est dépendante de contextes historiques et sociaux.",Cette option est correcte car elle reflète la distinction entre la vulnérabilité fondamentale et la vulnérabilité sociale.,"La vulnérabilité fondamentale est liée à la maladie, tandis que la vulnérabilité sociale est liée à la pauvreté.",Cette option est incorrecte car elle confond deux types de vulnérabilité.,"La vulnérabilité fondamentale est une condition négative, tandis que la vulnérabilité sociale est une condition positive.",Cette option est incorrecte car elle contredit la vision positive de la vulnérabilité sociale.,La vulnérabilité fondamentale est la même chose que la vulnérabilité sociale.,Cette option est incorrecte car elle ignore la distinction entre les deux types de vulnérabilité.,a
28,OIC-009-10-B,Quel est l'objectif principal des mesures de protection juridique?,Cette question évalue la compréhension des idées principales du contenu éducatif. Les options doivent être plausibles mais incorrectes.,Protéger les intérêts des personnes protégées en leur donnant plus de pouvoir,"Cette option est incorrecte car les mesures de protection juridique sont instaurées pour protéger les intérêts des personnes protégées, pas pour leur donner plus de pouvoir.","Respecter les libertés individuelles, les droits et la dignité de la personne","Cette option est correcte car les mesures de protection juridique doivent être instaurées et assurées dans le respect des libertés individuelles, des droits et de la dignité de la personne.",Favoriser l'autonomie des personnes protégées,"Cette option est incorrecte car bien que l'autonomie soit importante, ce n'est pas l'objectif principal des mesures de protection juridique.",Protéger les intérêts des personnes protégées en les privant de leurs droits,"Cette option est incorrecte car les mesures de protection juridique doivent protéger les intérêts des personnes protégées en les respectant, pas en les privant de leurs droits.",b
29,OIC-009-11-A,Quelle est la mesure de protection qui est prise dans l'attente soit d'un rétablissement de la personne soit du prononcé d'une mesure de curatelle ou de tutelle?,Cette question évalue la compréhension des idées principales sur les mesures de protection juridique.,La tutelle,Cette option est incorrecte car la tutelle est une mesure de protection plus protectrice et définitive.,La sauvegarde de justice,Cette option est correcte car la sauvegarde de justice est une mesure de protection temporaire et aux effets limités.,La curatelle,Cette option est incorrecte car la curatelle est une mesure de protection qui impose un degré de contrainte intermédiaire entre la sauvegarde de justice et la tutelle.,La protection des mineurs,Cette option est incorrecte car la protection des mineurs est une mesure de protection spécifique pour les mineurs et non une mesure de protection générale.,b
30,OIC-009-12-B,Qui peut déposer une demande d'ouverture d'une mesure de protection?,Cette question évalue la compréhension des procédures de mise en œuvre de mesures de protection ou de mandat de protection.,Seul le majeur concerné,Cette option est incorrecte car le majeur concerné n'est pas le seul à pouvoir déposer une demande d'ouverture d'une mesure de protection.,"Le conjoint, un parent ou une personne entretenant des liens étroits et stables avec le majeur","Cette option est correcte car le conjoint, un parent ou une personne entretenant des liens étroits et stables avec le majeur peuvent déposer une demande d'ouverture d'une mesure de protection.",Le procureur de la République seul,"Cette option est incorrecte car le procureur de la République peut déposer une demande d'ouverture d'une mesure de protection, mais pas seul.",Le médecin traitant du majeur,Cette option est incorrecte car le médecin traitant du majeur ne peut pas déposer une demande d'ouverture d'une mesure de protection.,b
31,OIC-009-13-A,Quel est le principal objectif de la loi Veil de 1975 concernant l'interruption volontaire de grossesse (IVG) en France?,Cette question évalue la compréhension des idées principales concernant l'IVG et son encadrement juridique en France.,Encadrer médicalement une pratique qui était à la fois fréquente et risquée,Cette option est correcte car la loi Veil a permis de garantir un accès égal et sécurisé à l'IVG.,Permettre l'eugénisme,Cette option est incorrecte car l'eugénisme n'est pas un objectif de la loi Veil.,Favoriser la procréation,Cette option est incorrecte car l'IVG est un droit qui permet à une femme de décider de ne pas poursuivre une grossesse.,Encadrer les conceptions morales concernant la procréation,"Cette option est incorrecte car bien que la loi Veil ait abordé les conceptions morales concernant la procréation, son principal objectif était d'encadrer médicalement l'IVG.",a
32,OIC-009-14-B,Quelle est la différence principale entre l'interruption de grossesse pour motif médical (IMG) et l'interruption volontaire de grossesse (IVG)?,"Cette question évalue la compréhension des différences entre IMG et IVG, deux concepts clés en éthique médicale.","L'IMG peut être pratiquée par plusieurs médecins, tandis que l'IVG est réservée à un seul médecin.",Cette option est incorrecte car l'IMG ne peut être pratiquée que par un médecin.,"L'IMG a une limitation de délai, tandis que l'IVG peut avoir lieu à tout moment.",Cette option est incorrecte car l'IMG ne comporte pas de limitation de délai.,"L'IMG ne nécessite pas de procédure collégiale pluridisciplinaire, tandis que l'IVG nécessite une procédure similaire.",Cette option est incorrecte car l'IMG nécessite une procédure collégiale pluridisciplinaire.,"L'IMG ne peut être pratiquée que par un médecin, et il n'y a pas de limitation de délai pour l'IMG.",Cette option est correcte car elle décrit avec précision les différences entre IMG et IVG.,d
33,OIC-009-15-B,Quel est le principal objectif du diagnostic prénatal (DPN) selon la loi de bioéthique du 29 juillet 1994?,Cette question évalue la compréhension des idées principales du contenu éducatif.,"Prévenir ou traiter une affection d'une particulière gravité, dans l'intérêt de la mère","Cette option est incorrecte car l'objectif principal du DPN est dans l'intérêt de l'enfant à naître, non de la mère.","Prévenir ou traiter une affection d'une particulière gravité, dans l'intérêt de l'enfant à naître",Cette option est correcte car elle correspond à l'objectif principal du DPN selon la loi de bioéthique.,"Prévenir ou traiter une affection d'une particulière gravité, dans l'intérêt des parents","Cette option est incorrecte car l'objectif principal du DPN est dans l'intérêt de l'enfant à naître, non des parents.","Prévenir ou traiter une affection d'une particulière gravité, dans l'intérêt de la société","Cette option est incorrecte car l'objectif principal du DPN est dans l'intérêt de l'enfant à naître, non de la société.",b
34,OIC-009-16-B,Quel est l'objectif principal du diagnostic préimplantatoire (DPI)?,Cette question évalue la compréhension des idées principales du DPI.,Éviter la transmission d'une maladie génétique présente chez les futurs parents,"C'est la bonne réponse, car le DPI permet d'analyser le patrimoine génétique d'un embryon pour éviter la transmission d'une maladie génétique.",Choisir le sexe de l'enfant à naître,"C'est une application controversée du DPI, mais pas son objectif principal.",Déterminer la compatibilité immunologique avec un frère ou une sœur malade,"C'est une application du DPI, mais pas son objectif principal.",Équilibrer les sexes dans une famille,"C'est une argumentation des partisans du'social sexing', mais pas l'objectif principal du DPI.",a
35,OIC-009-17-A,Quel est l'enjeu éthique principal concernant l'information du patient en fin de vie?,Cette question évalue la compréhension des idées principales concernant l'éthique en fin de vie.,Donner une information honnête et claire pour respecter l'autonomie de la personne,Cette option est correcte car elle correspond à l'enjeu éthique mentionné dans le texte.,Respecter la dignité de la personne en tant qu'elle est humaine,Cette option est incorrecte car elle est importante mais ne concerne pas directement l'information du patient.,Soulager les douleurs et souffrances de la personne,Cette option est incorrecte car elle est importante mais ne concerne pas directement l'information du patient.,Maintenir le statut de sujet de la personne,Cette option est incorrecte car elle est importante mais ne concerne pas directement l'information du patient.,a
