,id,question,question_comment,option_a,option_a_comment,option_b,option_b_comment,option_c,option_c_comment,option_d,option_d_comment,correct_option
10,OIC-005-13-A,"Quels facteurs, individuels et collectifs, peuvent favoriser les erreurs humaines dans le domaine médical?",Cette question évalue la compréhension des facteurs humains individuels et collectifs qui peuvent conduire à des erreurs médicales.,"Le manque de connaissances, de compétences et d'expérience des professionnels de santé.","Correct. Le manque de connaissances, de compétences et d'expérience peuvent effectivement conduire à des erreurs.",La surcharge d'informations et la multiplicité des choix thérapeutiques.,"Incorrect. Bien que cela puisse représenter un défi, cela ne favorise pas nécessairement les erreurs. Les professionnels de santé sont formés pour gérer ces situations.","Une mauvaise organisation de l'équipe soignante, un manque de communication ou des conflits.",Correct. Ces facteurs collectifs peuvent nuire à la bonne coopération des acteurs et accroître le risque d'erreurs.,La résistance aux changements et l'absence de leadership identifié dans l'équipe soignante.,Correct. Ces facteurs peuvent également influencer négativement la performance de l'équipe et favoriser les erreurs.,a
11,OIC-005-14-B,"Selon le contenu éducatif, quel type de barrière de sécurité est une détrompeur physique qui empêche toute connexion inappropriée de couleur différente?",Cette question évalue la compréhension des différents types de barrières de sécurité et leur nature immatérielle ou matérielle.,Barrière de prévention matérielle,Correct. Les détrompeurs physiques sont des exemples de barrières de prévention matérielles.,Barrière de récupération immatérielle,"Incorrect. Les barrières de récupération sont des défenses qui permettent de récupérer une erreur avant qu'elle ait des conséquences, et ne sont pas nécessairement immatérielles.",Barrière d'atténuation matérielle,"Incorrect. Les barrières d'atténuation sont des défenses qui limitent les conséquences d'une erreur, et ne sont pas nécessairement matérielles.",Barrière de prévention immatérielle,"Incorrect. Bien que les barrières de prévention puissent être immatérielles, les détrompeurs physiques sont des exemples de barrières de prévention matérielles.",a
12,OIC-006-01-A,Quels sont les bénéfices du travail en équipe pluriprofessionnelle?,Cette question évalue la compréhension des avantages du travail en équipe pluriprofessionnelle.,Les professionnels peuvent travailler de manière isolée.,"Incorrect, car le travail en équipe pluriprofessionnelle implique une collaboration entre professionnels.",C'est une barrière de sécurité contre les événements indésirables.,"Correct, car le travail en équipe pluriprofessionnelle permet de prévenir les erreurs médicales.",C'est un facteur de stress pour les professionnels.,"Incorrect, car le travail en équipe pluriprofessionnelle favorise la santé et le bien-être au travail.",C'est un moyen de répondre de manière individualiste aux besoins du patient.,"Incorrect, car le travail en équipe pluriprofessionnelle vise à répondre de manière collaborative aux besoins du patient.",b
13,OIC-006-02-A,Quelles sont les principales méthodes de travail en équipe pluriprofessionnelle en ambulatoire et en milieu hospitalier?,Cette question évalue la compréhension des différentes méthodes de travail en équipe pluriprofessionnelle dans les contextes ambulatoire et hospitalier.,"Un protocole pluriprofessionnel, les réunions de concertation pluridisciplinaire (RCP), et la réunion de morbi-mortalité (RMM)",Cette option est correcte car elle inclut trois des principales méthodes de travail en équipe pluriprofessionnelle.,"Les réunions de concertation pluridisciplinaire (RCP), la réunion de morbi-mortalité (RMM), et la liste de vérification préopératoire",Cette option est partiellement correcte car elle omet le protocole pluriprofessionnel et inclut une erreur de terminologie (« liste de vérification préopératoire » au lieu de « check-list »).,"Les réunions de concertation pluridisciplinaire (RCP), la check-list au bloc opératoire, et la réunion de morbi-mortalité (RMM)","Cette option est correcte car elle inclut les trois principales méthodes de travail en équipe pluriprofessionnelle, mais elle utilise le terme « check-list » au lieu de « liste de vérification préopératoire ».","Les réunions de concertation pluridisciplinaire (RCP), la liste de vérification préopératoire, et les protocoles de soins infirmiers",Cette option est incorrecte car elle utilise une mauvaise terminologie (« liste de vérification préopératoire » au lieu de « check-list ») et omet le protocole pluriprofessionnel.,a
14,OIC-006-03-A,Qu'est-ce que le 'parcours de soins' en milieu clinique?,Cette question évalue la compréhension de la définition du 'parcours de soins'.,L'organisation et la coordination des compétences professionnelles pour un patient.,Correct. Cette option décrit précisément le 'parcours de soins'.,La prise en charge individuelle d'un patient par un professionnel de santé.,"Incorrect. Cette option décrit une relation un-à-un entre un patient et un professionnel, pas le 'parcours de soins'.",Le processus de diagnostic et de traitement d'une maladie.,"Incorrect. Cette option décrit une partie du processus de soins, mais pas le 'parcours de soins' dans son ensemble.",La gestion des dossiers médicaux des patients.,"Incorrect. Cette option décrit une tâche administrative, pas le 'parcours de soins'.",a
15,OIC-006-04-B,Quels éléments composent généralement un protocole pluriprofessionnel?,Cette question évalue la compréhension des différents éléments constitutifs d'un protocole pluriprofessionnel.,"Aide-mémoires, checklists, aides à la prescription, travail en solo","Incorrecte. Les aide-mémoires, checklists et aides à la prescription sont correctes, mais le travail en solo ne favorise pas le travail en équipe.","Aide-mémoires, checklists, aides à la prescription, travail en équipe",Correcte. Ces éléments facilitent le travail en équipe et la coordination entre professionnels.,"Aide-mémoires, checklists, aides à la prescription, développement professionnel personnel","Incorrecte. Le développement professionnel personnel ne fait pas partie des éléments constitutifs d'un protocole pluriprofessionnel, contrairement au développement professionnel continu (DPC).","Aide-mémoires, checklists, aides à la prescription, obligation de DPC","Incorrecte. L'obligation de DPC est une conséquence de l'utilisation d'un protocole pluriprofessionnel, mais ne fait pas partie de ses éléments constitutifs.",b
16,OIC-006-05-A,Quand et dans quels domaines sont organisées les Réunions de Concertation Pluridisciplinaire (RCP)?,"Cette question évalue la compréhension des principes et objectifs des RCP, ainsi que les domaines et situations où elles sont mises en œuvre.",Les RCP sont des réunions informelles entre deux médecins de la même spécialité pour discuter de la prise en charge d'un patient.,"Incorrect, car les RCP sont des réunions collégiales qui regroupent au moins trois médecins de spécialités différentes.","Les RCP sont systématiquement organisées en cancérologie pour définir la stratégie diagnostique, thérapeutique et de suivi des patients atteints de cancer, et peuvent être organisées dans d'autres domaines lorsque la prise en charge du patient est complexe.","Correct, car cela correspond aux principes et objectifs des RCP, ainsi que les domaines et situations où elles sont mises en œuvre.",Les RCP sont des réunions où seuls des médecins généralistes sont présents pour discuter de la prise en charge des patients.,"Incorrect, car les RCP regroupent au moins trois médecins de spécialités différentes.","Les RCP sont des réunions où les décisions sont prises en fonction des croyances personnelles des médecins, plutôt que de l'état de la science du moment.","Incorrect, car les RCP visent à prendre une décision sur la meilleure prise en charge d'un patient en fonction de l'état de la science du moment.",b
17,OIC-006-06-A,"Quel est l'objectif principal des check-lists dans le domaine médical, notamment au bloc opératoire?",Cette question évalue la compréhension de l'utilité et des objectifs des check-lists dans le contexte médical.,Fournir une liste de tâches à accomplir pour les professionnels de santé.,"Ceci est un piège courant, car les check-lists ne sont pas simplement des listes de tâches, mais plutôt des outils de vérification croisée.",Sécuriser la réalisation d'une intervention chirurgicale grâce à un point de vérification aux moments clés.,"Ceci est correct. Les check-lists permettent de vérifier les informations cruciales à différents moments clés de l'intervention, contribuant ainsi à sa sécurité.",Identifier les responsables de chaque tâche pendant une intervention médicale.,"Ceci est partiellement correct, mais incomplet. Les check-lists ne se concentrent pas uniquement sur l'identification des responsables, mais plutôt sur la vérification croisée des informations.",Réduire le temps d'intervention en accélérant le travail des professionnels de santé.,"Ceci est incorrect. Les check-lists visent à améliorer la sécurité, pas à accélérer le travail.",b
18,OIC-006-07-A,Quel est le but principal d'une réunion de morbi-mortalité (RMM)?,Cette question évalue la compréhension des objectifs d'une RMM.,Analyser rétrospectivement des situations cliniques sans lien avec des événements indésirables.,Incorrect. Les RMM analysent des situations cliniques marquées par la survenue d'un événement indésirable associé aux soins.,"Mettre en œuvre des actions de prévention, de récupération ou d'atténuation.",Correct. Les RMM visent à mettre en œuvre des actions pour prévenir ou atténuer les effets d'événements indésirables.,Évaluer la qualité des soins sans considération pour la sécurité du patient.,"Incorrect. Les RMM sont liées à la qualité et à la sécurité des soins, et à la gestion des risques.",Valider la formation continue des professionnels de santé sans appliquer les leçons apprises.,Incorrect. Les RMM permettent de valider le développement professionnel continu (DPC) en appliquant les leçons apprises.,b
19,OIC-006-08-A,"Quelles sont les missions du Samu-Centre 15, des Services Mobiles d'Urgence et de Réanimation (SMUR) et des Structures des Urgences (SU) en médecine d'urgence?","Cette question évalue la compréhension de l'organisation des services d'urgence, y compris le Samu-Centre 15, les SMUR et les SU.","Le Samu-Centre 15 assure une écoute médicale permanente, détermine la réponse la plus adaptée à l'appel et organise le transport du patient.","Correct. Le Samu-Centre 15 assure une écoute médicale permanente, détermine et déclenche la réponse la plus adaptée à l'appel dans le délai le plus rapide, s'assure de la disponibilité des moyens d'hospitalisation adaptés et organise le transport du patient.","Les SMUR prennent en charge, sur place, en dehors de l'hôpital, les détresses médicales et réalisent des soins d'urgence avant et pendant le transport du patient.","Correct. Les SMUR sont déclenchés par le Samu-Centre 15 pour prendre en charge, sur place, en dehors de l'hôpital, les détresses médicales et réaliser des soins d'urgence avant et pendant le transport du patient.",Les SU sont une porte d'entrée essentielle dans le parcours de soins et sont organisées en filières de prise en charge spécifiques.,"Correct. Les SU sont une porte d'entrée essentielle dans le parcours de soins et sont généralement organisées en filières de prise en charge spécifiques, telles que la salle d'accueil des urgences vitales, une filière de prise en charge pédiatrique, une filière de prise en charge rapide et une filière de prise en charge longue.","Le Samu-Centre 15, les SMUR et les SU forment les professionnels de santé dans les centres d'enseignement des soins d'urgence.","Incorrect. Bien que le Samu-Centre 15 contribue à la formation initiale et continue des acteurs en santé, ce n'est pas sa seule mission. Les SMUR et les SU ne forment pas les professionnels de santé dans les centres d'enseignement des soins d'urgence.",a
20,OIC-008-02-B,Quel est l'impact des discriminations sur les inégalités sociales et de santé?,Cette question évalue la compréhension de l'influence des discriminations sur les déterminants sociaux de la santé et le stress.,Les discriminations réduisent les déterminants sociaux de la santé.,"Faux. Les discriminations augmentent les déterminants sociaux de la santé, ce qui aggrave les inégalités sociales et de santé.",Les discriminations n'ont aucun effet sur le stress.,"Faux. Les discriminations contribuent au stress, ce qui peut entraîner une moins bonne santé cardiovasculaire et des problèmes de santé mentale.",Les discriminations augmentent les déterminants sociaux de la santé et le stress.,Vrai. Les discriminations ont un effet néfaste sur les déterminants sociaux de la santé et contribuent au stress.,Les discriminations réduisent le stress.,"Faux. Les discriminations augmentent le stress, ce qui peut entraîner une moins bonne santé cardiovasculaire et des problèmes de santé mentale.",c
21,OIC-009-01-A,"Qu'est-ce qui distingue l'éthique des autres concepts tels que la morale, la déontologie et le droit?",Cette question évalue la compréhension de la définition et des caractéristiques uniques de l'éthique par rapport à d'autres concepts connexes.,"L'éthique est une réflexion pluridisciplinaire, tandis que la morale, la déontologie et le droit sont des domaines unidisciplinaires.","Partiellement correct. Bien que l'éthique soit pluridisciplinaire, cela ne signifie pas que les autres domaines ne le sont pas. La particularité de l'éthique est sa nature réflexive et son objectif de questionner les principes et les règles.","L'éthique est une démarche de réflexion et d’analyse, tandis que la morale prescrit ou interdit, la déontologie balise la relation soignant-soigné et le droit gère les conflits et décide des sanctions.","Correct. Cette option met en évidence la distinction entre l'éthique, qui est une démarche réflexive, et la morale, la déontologie et le droit, qui sont des ensembles de règles et de principes.","L'éthique est une science, tandis que la morale, la déontologie et le droit sont des systèmes de croyances.","Incorrect. L'éthique n'est pas une science, mais plutôt une réflexion pluridisciplinaire sur les valeurs et les principes. Les autres domaines ne sont pas non plus des systèmes de croyances, mais plutôt des ensembles de règles et de principes.","L'éthique est une forme de morale qui évolue en fonction des contextes sociaux, tandis que la déontologie et le droit sont statiques et unidirectionnels.","Incorrect. Bien que l'éthique puisse évoluer en fonction des contextes sociaux, cela ne signifie pas qu'elle est une forme de morale. De plus, la déontologie et le droit peuvent également évoluer en fonction des contextes sociaux et juridiques.",b
22,OIC-009-02-A,Qu'est-ce que la bioéthique selon la vision de V.R. Potter?,"Cette question évalue la compréhension de la définition de la bioéthique selon son 'inventeur', V.R. Potter.",Un domaine restreint à la réflexion sur les questions médicales,INCORRECT. Potter avait une vision plus globale de la bioéthique.,Une éthique globale pour la survie de l'être humain et de la planète,CORRECT. Potter a inventé le terme bioéthique pour désigner une telle éthique globale.,Une réflexion rationnelle et argumentative sur les problèmes médicaux,"INCORRECT. Bien que les juristes et philosophes aient contribué à cela dans les années 70, ce n'était pas la vision initiale de Potter.",Une imposition d'une pensée dominante dans des contextes socio-culturels variés,INCORRECT. Cette préoccupation est plus liée à la mondialisation de la biomédecine et de la bioéthique.,b
23,OIC-009-03-A,Quel est le rôle du Code de déontologie médicale?,Cette question évalue la compréhension du rôle et de la fonction du Code de déontologie médicale.,Il s'agit d'un guide pour les médecins dans leur pratique quotidienne.,"Correct, le Code de déontologie médicale sert de guide aux médecins dans leur pratique quotidienne.",Il est uniquement établi par la profession médicale.,"Incorrect, bien que l'Ordre national des médecins soit chargé de l'élaborer, le texte est soumis à l'administration, au Conseil d'Etat et au gouvernement pour vérification de sa conformité avec les lois et règlements.",Il a force de loi et prime sur toutes les autres règles.,"Incorrect, le Code de déontologie médicale est subordonné à d'autres textes plus importants, notamment la Constitution et les lois.",Il régit uniquement les relations entre les médecins et l'Ordre des médecins.,"Incorrect, le Code de déontologie médicale précise des dispositions concernant l'exercice professionnel et favorise le bon fonctionnement du corps professionnel.",a
24,OIC-009-04-A,"Selon l'approche par principes en éthique médicale, quel principe peut être mis en défaut mais compensé par la force des trois autres?",Cette question évalue la compréhension des principes de l'éthique médicale et de leur application flexible dans des situations concrètes.,La bienfaisance,"Incorrect. Bienfaisance est un principe fondamental qui ne devrait pas être transgressé délibérément, sauf dans des circonstances exceptionnelles.",La non-malfaisance,Incorrect. Non-malfaisance est un principe crucial pour éviter de nuire aux patients et ne devrait pas être compromise.,Le respect de l'autonomie,"Correct. Le respect de l'autonomie peut être mis en défaut dans certaines situations, par exemple lorsqu'un patient est en perte d'autonomie, mais il doit être compensé par la force des trois autres principes.",La justice,"Incorrect. La justice est un principe qui devrait être respecté dans la mesure du possible, sauf dans des circonstances exceptionnelles.",c
25,OIC-009-05-A,Quel est l'impact du principe d'autonomie du patient sur la pratique médicale?,"Cette question évalue la compréhension de l'influence du principe d'autonomie du patient sur la pratique médicale, y compris son rôle dans la relation soignant-patient et dans la prise de décision médicale.","Le principe d'autonomie du patient permet aux médecins de prendre des décisions médicales à la place des patients, en fonction de ce qu'ils estiment être le bien du patient.",Incorrect. Le principe d'autonomie du patient signifie que les patients ont le droit de participer aux décisions qui les concernent et que leur consentement éclairé est requis.,"Le principe d'autonomie du patient a conduit à une légitime demande de la part des patients de participer aux choix qui les concernent, aboutissant à une approche de co-décision en pratique clinique.","Correct. Le principe d'autonomie du patient a conduit à une reconnaissance de la participation des patients aux décisions qui les concernent, aboutissant à une approche de co-décision en pratique clinique.","Le principe d'autonomie du patient signifie que les médecins doivent fournir aux patients une information de qualité, mais n'ont pas besoin de prendre en compte les interrogations, les désirs ou les valeurs du patient.","Incorrect. Le principe d'autonomie du patient signifie que les patients ont le droit de participer aux décisions qui les concernent et que leur consentement éclairé est requis, ce qui implique que les médecins doivent informer, écouter et prendre en compte les interrogations, les désirs et les valeurs du patient.","Le principe d'autonomie du patient n'a aucun impact sur la pratique médicale, car les médecins peuvent toujours prendre des décisions médicales sans le consentement du patient.","Incorrect. Le principe d'autonomie du patient a un impact significatif sur la pratique médicale, car il exige que les médecins obtiennent le consentement éclairé des patients avant de prendre des décisions médicales.",b
26,OIC-009-06-A,"Quand un acte médical comporte un risque de mort ou d'invalidité, le patient doit en être informé :",Cette question évalue la compréhension de l'obligation d'informer le patient sur les risques graves ou exceptionnels associés à un acte médical.,Seulement si la réalisation du risque est fréquente.,"Incorrect, car même les risques exceptionnels doivent être communiqués.",Sauf si le patient ne le souhaite pas.,"Incorrect, car le patient a le droit de savoir.",Même si sa réalisation est exceptionnelle.,"Correct, car le patient doit être informé de tous les risques, même exceptionnels.",Uniquement si le médecin juge que le patient peut le supporter émotionnellement.,"Incorrect, car l'évaluation de la capacité émotionnelle du patient ne peut justifier de ne pas l'informer.",c
27,OIC-009-09-B,"Selon les éthiques du care, quel est le rôle de la vulnérabilité dans la relation de soin?","Cette question évalue la compréhension de la place de la vulnérabilité dans les éthiques du care, en particulier dans la relation de soin.","La vulnérabilité est uniquement une caractéristique du patient, qui doit être pris en charge par le soignant.",Incorrect. Cette option ignore la vulnérabilité du soignant et la réciprocité dans la relation de soin.,"La vulnérabilité est une capacité relationnelle, essentielle dans la relation de soin, qui permet au soignant de solliciter les ressources, les désirs et la volonté du patient.",Correct. Cette option décrit l'approche positive des éthiques du care envers la vulnérabilité.,"La vulnérabilité est une condition négative qui empêche ou entrave l'autonomie du patient, nécessitant une intervention du soignant pour préserver son statut de sujet autonome.","Incorrect. Cette option perpétue une mauvaise compréhension de la vulnérabilité, la considérant comme un défaut ou un manque d'autonomie.","La vulnérabilité est une caractéristique des institutions de soin, qui doivent être repensées pour prendre en compte la réciprocité et l'intersubjectivité dans la relation de soin.","Partiellement correct. Bien que les institutions de soin soient importantes, cette option ne met pas suffisamment l'accent sur la vulnérabilité du soignant et du patient dans la relation de soin.",b
28,OIC-009-10-B,Quelle est la procédure pour la communication du dossier médical d'une personne majeure sous tutelle?,Cette question évalue la compréhension de la procédure de communication du dossier médical pour une personne majeure sous tutelle.,Le dossier médical est directement communiqué à la personne majeure sous tutelle.,"Incorrect, car le dossier médical est communiqué au tuteur en tant que représentant légal de la personne protégée.","Le dossier médical est communiqué au tuteur, qui doit ensuite le transmettre à la personne majeure sous tutelle.","Correct, car le tuteur est le représentant légal de la personne protégée et a accès aux informations sur sa santé. Toutefois, il incombe au tuteur de porter à la connaissance du majeur protégé le contenu du dossier médical, dans toute la mesure du possible.","Le dossier médical est directement communiqué à la personne majeure sous tutelle, avec une copie au tuteur.","Incorrect, car le dossier médical est communiqué au tuteur en tant que représentant légal de la personne protégée.","Le dossier médical ne peut pas être communiqué à la personne majeure sous tutelle, mais uniquement au tuteur.","Correct, car le dossier médical est communiqué au tuteur en tant que représentant légal de la personne protégée. Toutefois, il incombe au tuteur de porter à la connaissance du majeur protégé le contenu du dossier médical, dans toute la mesure du possible.",b
