,id,question,question_comment,option_a,option_a_comment,option_b,option_b_comment,option_c,option_c_comment,option_d,option_d_comment,correct_option
10,OIC-005-14-B,Quel est le rôle des barrières de prévention dans la prévention des erreurs médicales?,Cette question évalue la compréhension du rôle des barrières de prévention dans la prévention des erreurs médicales.,Empêcher la survenue de l’erreur et de l’accident,C’est correct. Les barrières de prévention sont destinées à empêcher la survenue de l’erreur et de l’accident.,Récupérer l’erreur avant qu’elle n’ait des conséquences,C’est incorrect. Les barrières de récupération sont destinées à récupérer l’erreur avant qu’elle n’ait des conséquences.,Atténuer les conséquences de l’erreur une fois qu’elle a été commise,C’est incorrect. Les barrières d’atténuation sont destinées à atténuer les conséquences de l’erreur une fois qu’elle a été commise.,Détecter l’erreur après qu’elle a été commise,"C’est incorrect. Les barrières de prévention sont destinées à détecter l’erreur avant qu’elle ne soit commise, mais ce n’est pas leur rôle principal.",a
11,OIC-005-15-B,Quelle est la principale caractéristique d'une démarche de culture positive de l'erreur dans le contexte de la gestion des risques associés aux soins?,"Cette question évalue la compréhension des principes fondamentaux de la culture positive de l'erreur, qui est un élément clé de la gestion des risques associés aux soins. Elle permet de vérifier si l'apprenant comprend que la non-culpabilisation est essentielle pour favoriser le signalement des erreurs et leur analyse en profondeur.",La non-culpabilisation des personnes qui commettent des erreurs,"Cette option est correcte car la non-culpabilisation est un principe fondamental de la culture positive de l'erreur. Elle permet de créer un environnement où les erreurs sont signalées et analysées sans crainte de sanctions, ce qui favorise l'amélioration continue des processus de soins.",La mise en place de sanctions pour les erreurs commises,Cette option est incorrecte car la mise en place de sanctions peut décourager le signalement des erreurs et entraver l'analyse en profondeur des causes sous-jacentes. Elle ne favorise pas une culture de sécurité du patient.,La centralisation des données sur les erreurs dans une base de données unique,"Cette option est incorrecte car la centralisation des données sur les erreurs est une mesure technique qui peut être utile, mais elle ne constitue pas la principale caractéristique d'une démarche de culture positive de l'erreur. La non-culpabilisation et la création d'un environnement de confiance sont essentielles.",La formation régulière des professionnels de santé aux procédures de gestion des risques,"Cette option est incorrecte car bien que la formation soit importante, elle ne constitue pas la principale caractéristique d'une démarche de culture positive de l'erreur. La non-culpabilisation et la création d'un environnement de confiance sont essentielles pour favoriser le signalement des erreurs et leur analyse en profondeur.",a
12,OIC-006-03-A,Quelle est la définition du parcours de soins?,"Cette question évalue la compréhension de la définition du parcours de soins, un concept clé dans l'organisation de l'exercice clinique.",Le parcours de soins est une série d'interventions médicales réalisées par différents professionnels de santé.,Cette option est incorrecte car elle se concentre sur les interventions médicales plutôt que sur l'organisation et la coordination des compétences professionnelles.,Le parcours de soins est une approche qui vise à améliorer la continuité des soins en coordonnant les actions des différents professionnels de santé.,"Cette option est correcte car elle reflète la définition du parcours de soins, qui consiste à organiser et à coordonner le juste enchaînement et au bon moment des compétences professionnelles tout au long de la prise en charge d’un patient.",Le parcours de soins est une méthode qui permet de suivre l'évolution d'un patient au fil du temps.,Cette option est incorrecte car elle se concentre sur le suivi de l'évolution du patient plutôt que sur l'organisation et la coordination des compétences professionnelles.,Le parcours de soins est une série d'événements qui se produisent dans un hôpital.,Cette option est incorrecte car elle se concentre sur un contexte hospitalier plutôt que sur l'organisation et la coordination des compétences professionnelles dans un contexte plus large.,b
13,OIC-006-04-B,Qu'est-ce qu'un protocole pluriprofessionnel?,Cette question évalue la compréhension de la définition d'un protocole pluriprofessionnel.,Un document qui liste les tâches à accomplir pour chaque professionnel.,Cette option est incorrecte car elle ne reflète pas la nature consensuelle et pluriprofessionnelle du protocole.,Un ensemble de règles et de procédures établies par une seule profession.,Cette option est incorrecte car elle ne prend pas en compte la nature pluriprofessionnelle du protocole.,"Un consensus entre plusieurs professionnels concernant la prise en charge d'une maladie, avec des outils pour faciliter le travail en équipe.",Cette option est correcte car elle reflète la définition d'un protocole pluriprofessionnel.,Un document qui liste les objectifs et les résultats attendus d'un traitement.,Cette option est incorrecte car elle ne reflète pas la nature consensuelle et pluriprofessionnelle du protocole.,c
14,OIC-006-05-A,Quelles sont les caractéristiques essentielles des réunions de concertation pluridisciplinaire (RCP)?,"Cette question évalue la compréhension des principes fondamentaux des RCP, qui sont essentielles pour la prise en charge des patients complexes.",Les RCP sont des réunions collégiales qui regroupent au moins trois médecins de spécialités différentes.,"C'est correct. Les RCP sont définies comme des réunions collégiales qui regroupent au moins trois médecins de spécialités différentes, ce qui garantit une prise de décision multidisciplinaire.",Les RCP sont des réunions qui regroupent uniquement des médecins.,C'est incorrect. Les RCP ne sont pas limitées aux médecins et peuvent inclure d'autres professionnels de santé.,Les RCP sont des réunions qui se tiennent uniquement dans le domaine de la cancérologie.,"C'est incorrect. Bien que les RCP soient systématiquement organisées dans le domaine de la cancérologie, elles peuvent être organisées dans d'autres domaines lorsque la prise en charge du patient est complexe.",Les RCP sont des réunions qui se tiennent uniquement pour définir la stratégie diagnostique et thérapeutique des patients.,C'est incorrect. Les RCP permettent également de valider l'obligation de développement professionnel continu (DPC) et de prendre des décisions sur la meilleure prise en charge du patient en fonction de l'état de la science du moment.,a
15,OIC-006-06-A,Quelle est la fonction principale d'une check-list de sécurité du patient au bloc opératoire?,Cette question évalue la compréhension des principes et objectifs des listes de vérification en médecine.,Fournir des informations sur les risques chirurgicaux,"Cette option est incorrecte car la check-list fournit des informations sur les risques, mais sa fonction principale est de sécuriser le parcours du patient par la vérification croisée des informations.",Faciliter la communication entre professionnels,"Cette option est correcte car la check-list favorise le partage des informations par la vérification croisée, notamment de l'identité du patient, du type d'intervention et du site opératoire.",Documenter les procédures chirurgicales,"Cette option est incorrecte car la check-list n'est pas un document de procédure, mais un outil de vérification.",Assurer la conformité aux normes de sécurité,"Cette option est incorrecte car la check-list n'est pas un outil de conformité, mais un outil de vérification pour sécuriser le parcours du patient.",b
16,OIC-006-07-A,Qu'est-ce qui caractérise une réunion de morbi-mortalité (RMM)?,"Cette question évalue la compréhension des principes fondamentaux des RMM, qui sont essentielles pour la sécurité des patients et la qualité des soins.","Une réunion d'analyse rétrospective et systémique des situations cliniques marquées par des événements indésirables associés aux soins, visant à mettre en œuvre des actions de prévention, de récupération ou d'atténuation.","C'est la définition correcte d'une RMM. Elle met en évidence son caractère rétrospectif, systémique et son objectif d'amélioration continue.","Une réunion d'analyse prospective des situations cliniques marquées par des événements indésirables associés aux soins, visant à prédire et prévenir ces événements.","Cette option est incorrecte car elle décrit une réunion d'analyse prospective, qui est une approche différente de la gestion des risques.","Une réunion d'analyse des situations cliniques marquées par des événements indésirables associés aux soins, visant à identifier les responsables et à les punir.",Cette option est incorrecte car elle met l'accent sur la punition plutôt que sur l'amélioration continue et l'apprentissage.,"Une réunion d'analyse des situations cliniques marquées par des événements indésirables associés aux soins, visant à améliorer la communication entre les professionnels de santé.","Cette option est incorrecte car, bien que l'amélioration de la communication soit un aspect important des RMM, elle n'est pas leur objectif principal.",a
17,OIC-008-01-A,Quelle est la raison pour laquelle le refus de soins à Mme B. était discriminatoire et illicite?,"Cette question évalue la compréhension des mécanismes de discrimination dans l'accès aux soins. Elle met en évidence la nécessité de respecter les principes de non-discrimination, même dans des situations où des critères spécifiques peuvent être pertinents pour des raisons de santé publique.",La patiente était bénéficiaire de l'Aide Médicale d'État (AME).,"Cette option est incorrecte car le refus de soins ne peut se faire au motif d'une couverture santé particulière, même si cela complique le paiement. Le refus de soins doit être justifié par des raisons médicales ou professionnelles, et non par des considérations administratives.",La patiente ne parlait ni ne comprenait bien le français.,Cette option est incorrecte car la difficulté à communiquer ne justifie pas non plus un refus d’accueil en première intention. Des ressources d'interprétariat peuvent être mobilisées pour faciliter la communication.,La médecin a invoqué deux motifs pour justifier le refus de soins.,"Cette option est incorrecte car le refus de soins ne peut se faire au motif de plusieurs raisons, même si elles sont plausibles. Le refus de soins doit être justifié par une seule raison médicale ou professionnelle.",Le refus de soins était contraire au Code de la Santé Publique et au Serment d'Hippocrate.,"Cette option est correcte car le refus de soins à Mme B. était discriminatoire et illicite, en violation des principes de non-discrimination et de respect des droits des patients. Le Code de la Santé Publique et le Serment d'Hippocrate proscrivent toute discrimination dans l'exercice de la médecine.",d
18,OIC-008-02-B,Quels sont les principaux effets des discriminations sur les inégalités sociales et les inégalités de santé?,Cette question évalue la compréhension des effets des discriminations sur les inégalités sociales et de santé. Elle vise à vérifier si l'apprenant peut identifier les principaux impacts des discriminations sur la santé et les inégalités sociales.,Les discriminations réduisent les inégalités sociales et améliorent la santé.,Cette option est incorrecte car elle ne reflète pas les effets réels des discriminations. Les discriminations accentuent les inégalités sociales et ont un impact négatif sur la santé.,Les discriminations n'ont pas d'effet sur les inégalités sociales et la santé.,Cette option est incorrecte car elle nie l'impact des discriminations. Les discriminations ont des effets négatifs sur les inégalités sociales et la santé.,Les discriminations accentuent les inégalités sociales et le stress.,"Cette option est correcte car elle reflète les effets des discriminations. Les discriminations accentuent les inégalités sociales et le stress, ce qui peut avoir un impact négatif sur la santé.",Les discriminations n'ont pas d'impact sur les inégalités sociales mais améliorent la santé.,Cette option est incorrecte car elle ne reflète pas les effets réels des discriminations. Les discriminations ont un impact négatif sur les inégalités sociales et la santé.,c
19,OIC-009-02-A,Quelle est la définition de la bioéthique telle qu'elle est généralement acceptée aujourd'hui?,"Cette question évalue la compréhension de la définition de la bioéthique telle qu'elle est généralement acceptée aujourd'hui, en distinguant la définition plus large proposée par V.R. Potter de la définition plus restreinte qui s'est imposée dans les dernières décennies.","Domaine de recherches philosophiques, de débats publics et de règles juridiques concernant l'éthique de la recherche, le développement et l’usage des techniques dans les sciences de la vie et le champ de la santé, les pratiques biomédicales","Cette option est correcte car elle reflète la définition de la bioéthique telle qu'elle est généralement acceptée aujourd'hui, en se concentrant sur les questions éthiques liées à la recherche, au développement et à l'usage des techniques biomédicales.","Alliance entre sciences biologiques et éthique, entre sciences et humanités, et un contrôle social des savoirs et des progrès scientifiques","Cette option est incorrecte car elle reflète la vision plus large de V.R. Potter, qui voyait la bioéthique comme un domaine plus vaste englobant les sciences biologiques, l'éthique, les humanités et le contrôle social des savoirs et des progrès scientifiques.","Réflexion sur les problèmes éthiques liés à l'expérimentation médicale, à la réanimation et aux transplantations d'organes","Cette option est incorrecte car elle reflète une étape historique du développement de la bioéthique, mais ne correspond pas à la définition généralement acceptée aujourd'hui.","Questions soulevées par l'avancement et l'application des technosciences biomédicales, et l'analyse du passage entre ce qui est possible et ce qui doit être","Cette option est correcte car elle reflète la définition de la bioéthique telle qu'elle est généralement acceptée aujourd'hui, en se concentrant sur les questions éthiques liées à l'avancement et à l'application des technosciences biomédicales.",a
20,OIC-009-03-A,Quelle est la principale fonction du code de déontologie médicale?,Cette question évalue la compréhension de la fonction principale du code de déontologie médicale.,Il sert de référence aux instances juridictionnelles de l'Ordre des médecins.,"C'est vrai, le code de déontologie médicale sert de référence aux instances juridictionnelles de l'Ordre des médecins, mais ce n'est pas sa fonction principale.",Il est établi par la profession et soumis à l'administration.,"C'est partiellement vrai, le code de déontologie médicale est établi par la profession, mais il est soumis à l'administration, au Conseil d'Etat et au gouvernement pour vérification de sa conformité avec les lois et autres règlements.",Il est publié au Journal Officiel sous la signature du Premier ministre.,"C'est vrai, le code de déontologie médicale est publié au Journal Officiel sous la signature du Premier ministre, mais ce n'est pas sa fonction principale.","Il guide les médecins dans leur pratique quotidienne, au service des patients.","C'est la fonction principale du code de déontologie médicale. Il sert de guide aux médecins dans leur pratique quotidienne, au service des patients.",d
21,OIC-009-04-A,Quels sont les quatre grands principes de l'éthique médicale selon l'approche par principes?,Cette question évalue la compréhension des principes fondamentaux de l'éthique médicale. Les distracteurs sont plausibles mais incorrects.,"Bienfaisance, non-malfaisance, respect de l'autonomie, justice",C'est la bonne réponse. Ces quatre principes sont directement issus de l'approche par principes de Beauchamp et Childress.,"Bienfaisance, non-malfaisance, respect de la vie privée, justice","Cette option est incorrecte car elle inclut le respect de la vie privée, qui n'est pas un des quatre grands principes de l'éthique médicale.","Bienfaisance, non-malfaisance, respect de l'autonomie, équité","Cette option est incorrecte car elle inclut l'équité, qui est un principe de justice, mais pas un des quatre grands principes de l'éthique médicale.","Bienfaisance, non-malfaisance, respect de l'autonomie, responsabilité","Cette option est incorrecte car elle inclut la responsabilité, qui est un principe éthique important mais pas un des quatre grands principes de l'éthique médicale.",a
22,OIC-009-06-A,"Quelle est la condition nécessaire pour que le patient puisse demander à être tenu dans l'ignorance d'un diagnostic ou d'un pronostic graves, même si cela constitue une exception au devoir d'information du patient?","Cette question évalue la compréhension des exceptions au devoir d'information du patient, notamment en cas de volonté de ne pas savoir.",Le patient doit exprimer son souhait par écrit.,"Faux. Le patient doit exprimer son souhait de manière claire et argumentée, mais cela ne nécessite pas un écrit.",Le patient doit exprimer son souhait en présence d'un tiers.,"Faux. Le patient peut exprimer son souhait en présence d'un tiers, mais cela ne constitue pas une condition nécessaire.","Le patient doit exprimer son souhait de manière claire et argumentée, sans condition particulière.","Vrai. Le patient doit exprimer son souhait de manière claire et argumentée, sans condition particulière.",Le patient doit exprimer son souhait en présence d'un représentant légal.,"Faux. Le patient peut exprimer son souhait en présence d'un représentant légal, mais cela ne constitue pas une condition nécessaire.",c
23,OIC-009-07-A,Quelle est la condition pour qu'un médecin puisse refuser de dispenser des soins à un patient?,Cette question évalue la compréhension des conditions strictes définies par la loi pour le refus de soin par un médecin.,Le médecin doit avoir une clause de conscience spécifique.,Cette option est correcte car la clause de conscience spécifique est une condition légale pour le refus de soin par un médecin.,Le médecin doit avoir une mésentente avec le patient.,Cette option est incorrecte car la mésentente avec le patient n'est pas une condition légale pour le refus de soin.,Le médecin doit avoir une incompétence pour la spécificité d'une maladie.,Cette option est incorrecte car l'incompétence n'est pas une condition légale pour le refus de soin.,Le médecin doit avoir une obligation légale ou déontologique.,Cette option est correcte car le médecin doit respecter les obligations légales et déontologiques pour refuser des soins.,d
24,OIC-009-10-B,Quelle est la procédure pour obtenir l’information médicale concernant un majeur sous tutelle?,Cette question évalue la compréhension des procédures de communication d’informations médicales pour les majeurs protégés.,L’information médicale est délivrée directement au majeur sous tutelle.,"Faux. L’information médicale est délivrée au tuteur en tant que représentant légal, sauf si le majeur sous tutelle a le droit de recevoir directement l’information et de participer à la prise de décision le concernant.",L’information médicale est délivrée au médecin traitant.,"Faux. L’information médicale est délivrée au tuteur en tant que représentant légal, sauf si le majeur sous tutelle a le droit de recevoir directement l’information et de participer à la prise de décision le concernant.",L’information médicale est délivrée au juge.,"Faux. L’information médicale est délivrée au tuteur en tant que représentant légal, sauf si le majeur sous tutelle a le droit de recevoir directement l’information et de participer à la prise de décision le concernant.",L’information médicale est délivrée au tuteur.,"Vrai. L’information médicale est délivrée au tuteur en tant que représentant légal, sauf si le majeur sous tutelle a le droit de recevoir directement l’information et de participer à la prise de décision le concernant.",d
25,OIC-009-11-A,Quelle est la mesure de protection temporaire et aux effets limités qui permet de traiter une situation en urgence lorsqu’une personne majeure risque des actes contraires à ses intérêts?,"Cette question évalue la compréhension des idées principales concernant les mesures de protection juridique. Elle vise à identifier la mesure de protection temporaire et aux effets limités, qui est la sauvegarde de justice.",La sauvegarde de justice,"La sauvegarde de justice est une mesure de protection temporaire et aux effets limités, qui permet de traiter une situation en urgence lorsqu’une personne majeure risque des actes contraires à ses intérêts.",La curatelle,"La curatelle est une mesure de protection qui permet à une personne de bénéficier d’une assistance pour certains actes importants, mais elle n’est pas une mesure temporaire et aux effets limités.",La tutelle,La tutelle est une mesure de protection plus protectrice qui permet à un tuteur de représenter une personne majeure dans tous les actes de la vie courante. Elle n’est pas une mesure temporaire et aux effets limités.,La mise sous curatelle renforcée,"La mise sous curatelle renforcée est une mesure de protection plus protectrice que la curatelle, mais elle n’est pas une mesure temporaire et aux effets limités.",a
26,OIC-009-12-B,Qui peut être demandeur d’un dossier d’ouverture d’une mesure de protection?,"Cette question évalue la compréhension des différents intervenants dans la mise en place d’une mesure de protection. Elle vise à vérifier si l’apprenant connaît les rôles des différents intervenants, tels que le majeur concerné, son conjoint, un parent ou une personne entretenant des liens étroits avec lui, la personne qui exerce déjà une mesure de protection juridique, ou le procureur de la République.",Le médecin traitant,"Faux. Le médecin traitant peut rédiger un certificat médical circonstancié, mais il ne peut pas être demandeur d’un dossier d’ouverture d’une mesure de protection.",Le majeur concerné lui-même,Vrai. Le majeur concerné peut être demandeur d’un dossier d’ouverture d’une mesure de protection.,Le procureur de la République,"Vrai. Le procureur de la République peut être demandeur d’un dossier d’ouverture d’une mesure de protection, de lui-même ou sur demande d’un tiers.",Le médecin rédigeant le certificat médical,"Faux. Le médecin rédigeant le certificat médical peut être consulté, mais il ne peut pas être demandeur d’un dossier d’ouverture d’une mesure de protection.",b
