,id,question,question_comment,option_a,option_a_comment,option_b,option_b_comment,option_c,option_c_comment,option_d,option_d_comment,correct_option
10,OIC-008-02-B,Les discriminations accentuent les déterminants sociaux de la santé,Cette question évalue la compréhension des effets des discriminations sur les inégalités sociales et de santé.,Vrai,"Les discriminations ont un impact négatif sur l'insertion socio-économique, l'état de santé psychique et physique des personnes qui en sont victimes.",Faux,Les discriminations n'ont pas d'impact sur les inégalités sociales et de santé.,Les discriminations ne sont pas un facteur de risque pour les inégalités sociales et de santé.,Les discriminations ne sont pas un facteur de risque pour les inégalités sociales et de santé.,Les discriminations ne sont pas un facteur de risque pour les inégalités sociales et de santé.,Les discriminations ne sont pas un facteur de risque pour les inégalités sociales et de santé.,a
11,OIC-008-03-B,Quelles sont les causes structurelles et organisationnelles des discriminations en santé?,Cette question évalue la compréhension des causes des discriminations en santé.,Les représentations sociales et le défaut de vigilance des soignants,Cette option est incorrecte car elle ne mentionne pas les causes structurelles et organisationnelles.,Le rapport de pouvoir asymétrique dans le soin,Cette option est correcte car elle mentionne une cause structurelle et organisationnelle.,L'hétérogénéité de pratiques,Cette option est correcte car elle mentionne une cause structurelle et organisationnelle.,Le manque de coordination,Cette option est correcte car elle mentionne une cause structurelle et organisationnelle.,b
12,OIC-009-01-A,"Quelle est la différence entre l'éthique, la morale et la déontologie en médecine?","Cette question évalue la compréhension des idées principales sur la distinction entre l'éthique, la morale et la déontologie en médecine.",L'éthique est une compétence des individus à réfléchir de façon critique sur la dimension morale de leurs actions et pratiques individuelles et collectives.,"Correct. L'éthique est définie comme une compétence réflexive qui permet de questionner la moralité des actes et d'interroger la pertinence des valeurs, normes et règles qui enjoignent d'agir d'une certaine manière.",La morale est un jugement de valeur qui prescrit ou interdit certaines actions.,"Incorrect. La morale est définie comme l'état de pensée d'une société ou traduit un dogme, elle découle d'un ensemble de principes qui déterminent le bien au sens d'Aristote.",La déontologie est un code de bonnes pratiques professionnelles qui balisent la relation soignant-soigné.,Correct. La déontologie est définie comme un ensemble de règles de bonnes pratiques professionnelles qui balisent la relation soignant-soigné.,L'éthique est une démarche de réflexion et d’analyse permettant une aide à la décision.,Correct. L'éthique est définie comme une démarche de réflexion et d’analyse permettant une aide à la décision.,a
13,OIC-009-02-A,Quelle est la définition de la bioéthique selon V.R. Potter?,Cette question évalue la compréhension de la définition de la bioéthique selon V.R. Potter.,Une éthique globale pour la survie de l'être humain et de la planète,Cette option est correcte car elle correspond à la définition de la bioéthique selon V.R. Potter.,Une éthique spécifique au domaine médical,Cette option est incorrecte car elle ne correspond pas à la définition de la bioéthique selon V.R. Potter.,Une éthique qui vise à contrôler les savoirs et les progrès scientifiques,Cette option est incorrecte car elle ne correspond pas à la définition de la bioéthique selon V.R. Potter.,Une éthique qui vise à imposer une pensée dominante,Cette option est incorrecte car elle ne correspond pas à la définition de la bioéthique selon V.R. Potter.,a
14,OIC-009-04-A,Quels sont les quatre grands principes de l'éthique médicale selon l'approche par principes de Beauchamp et Childress?,Cette question évalue la compréhension des idées principales de l'éthique médicale et la capacité à identifier les quatre grands principes de l'approche par principes de Beauchamp et Childress.,"Bienfaisance, Non-malfaisance, Respect de l'autonomie et Justice",Cette option est correcte car elle identifie les quatre grands principes de l'éthique médicale selon l'approche par principes de Beauchamp et Childress.,"Bienfaisance, Non-malfaisance, Respect de l'autonomie et Paternalisme","Cette option est incorrecte car elle inclut le paternalisme, qui n'est pas l'un des quatre grands principes de l'éthique médicale selon l'approche par principes de Beauchamp et Childress.","Bienfaisance, Non-malfaisance, Respect de l'autonomie et Solidarité","Cette option est incorrecte car elle inclut la solidarité, qui n'est pas l'un des quatre grands principes de l'éthique médicale selon l'approche par principes de Beauchamp et Childress.","Bienfaisance, Non-malfaisance, Respect de l'autonomie et Responsabilité","Cette option est incorrecte car elle inclut la responsabilité, qui n'est pas l'un des quatre grands principes de l'éthique médicale selon l'approche par principes de Beauchamp et Childress.",a
15,OIC-009-16-B,Quelle est la principale raison pour laquelle le diagnostic préimplantatoire (DPI) est autorisé en France?,"Le DPI est autorisé en France à titre exceptionnel, lorsqu'un couple a une forte probabilité de donner naissance à un enfant atteint d'une maladie génétique d'une particulière gravité reconnue comme incurable au moment du diagnostic.",Pour éviter la transmission d'une maladie génétique présente chez les futurs parents.,Correct. Le DPI permet de ne transférer que les embryons indemnes de la maladie génétique qui est présente dans la famille.,Pour éviter l'épreuve du diagnostic prénatal et d'une éventuelle interruption de grossesse.,"Incorrect. Le DPI permet d'éviter l'épreuve du diagnostic prénatal, mais pas nécessairement l'interruption de grossesse.",Pour permettre aux couples à risque élevé de transmettre une maladie génétique d'éviter l'épreuve du diagnostic prénatal et d'une éventuelle interruption de grossesse.,Correct. Le DPI permet à des couples à risque élevé de transmettre une maladie génétique d'éviter l'épreuve du diagnostic prénatal et d'une éventuelle interruption de grossesse.,"Pour permettre aux couples à risque élevé de transmettre une maladie génétique d'éviter l'épreuve du diagnostic prénatal et d'une éventuelle interruption de grossesse, mais uniquement si la maladie est incurable au moment du diagnostic.","Correct. Le DPI est autorisé en France à titre exceptionnel, lorsqu'un couple a une forte probabilité de donner naissance à un enfant atteint d'une maladie génétique d'une particulière gravité reconnue comme incurable au moment du diagnostic.",c
16,OIC-009-21-A,Quels sont les quatre principes éthiques fondamentaux de la recherche impliquant la personne humaine selon le document?,Ces principes sont énoncés dans le document et sont essentiels pour comprendre l'éthique de la recherche médicale.,"Le principe de bienfaisance, le principe de non-malfaisance, le principe d'autonomie et le principe de justice.",Cette option est correcte car elle reprend les quatre principes éthiques fondamentaux de la recherche impliquant la personne humaine selon le document.,"Le principe de bienfaisance, le principe de non-malfaisance, le principe d'autonomie et le principe de justice.",Cette option est incorrecte car elle ne reprend pas les quatre principes éthiques fondamentaux de la recherche impliquant la personne humaine selon le document.,"Le principe de bienfaisance, le principe de non-malfaisance, le principe d'autonomie et le principe de justice.",Cette option est incorrecte car elle ne reprend pas les quatre principes éthiques fondamentaux de la recherche impliquant la personne humaine selon le document.,"Le principe de bienfaisance, le principe de non-malfaisance, le principe d'autonomie et le principe de justice.",Cette option est incorrecte car elle ne reprend pas les quatre principes éthiques fondamentaux de la recherche impliquant la personne humaine selon le document.,a
17,OIC-009-24-B,Quelle est la définition de la mort encéphalique selon Mollaret et Goulon en 1959?,"Cette question évalue la compréhension de la définition de la mort encéphalique, qui est un concept clé dans le don d'organes.",L'arrêt cardio-circulatoire,"Cette option est incorrecte car la mort encéphalique est définie comme l'arrêt de toutes les fonctions cérébrales, pas seulement l'arrêt cardio-circulatoire.",L'arrêt de la respiration,"Cette option est partiellement correcte car l'arrêt de la respiration est un critère de la mort encéphalique, mais ce n'est pas la seule définition.",L'arrêt de toutes les fonctions cérébrales,Cette option est correcte car elle reprend la définition de la mort encéphalique donnée par Mollaret et Goulon en 1959.,L'arrêt de la circulation sanguine,"Cette option est incorrecte car l'arrêt de la circulation sanguine est un critère de la mort encéphalique, mais ce n'est pas la seule définition.",c
18,OIC-009-25-B,Qui peut être donneur vivant d'organes entre vivants?,Cette question évalue la compréhension des principes spécifiques encadrant le don d'organes entre vivants.,Seuls les parents du receveur peuvent être donneurs vivants.,Cette option est incorrecte car la loi a évolué pour permettre un plus large éventail de donneurs vivants.,"Les frères et sœurs, les fils et filles, les grands-parents, les oncles et tantes, les cousins germains et cousines germaines, ainsi que le conjoint de son père ou de sa mère peuvent être donneurs vivants.",Cette option est correcte car elle reflète les dispositions légales actuelles.,Les mineurs vivants peuvent être donneurs vivants.,Cette option est incorrecte car le don d'organes entre vivants est interdit pour les mineurs vivants.,"Les majeurs protégés (tutelle, curatelle) peuvent être donneurs vivants.",Cette option est incorrecte car le don d'organes entre vivants est interdit pour les majeurs protégés.,b
19,OIC-010-02-B,Quelle est la principale différence entre la perception du corps par les soignants et celle des patients?,"Cette question évalue la compréhension de la différence de perception du corps entre les soignants et les patients, en particulier en ce qui concerne l'expérience de la maladie.","Les soignants considèrent la maladie comme un phénomène physique nécessitant une intervention médicale, tandis que les patients la vivent comme une expérience de vie entière.","Cette option est correcte car elle reflète la différence de perception entre les soignants et les patients. Les soignants ont tendance à voir la maladie comme un problème médical, tandis que les patients la vivent comme une expérience de vie entière qui affecte leur identité, leur image et leur estime de soi.","Les soignants et les patients ont la même perception du corps, car ils sont tous deux bien-portants.","Cette option est incorrecte car elle ignore la différence de perception entre les soignants et les patients. Les soignants sont bien-portants, mais ils ont une perception différente de la maladie que les patients.","La maladie n'a pas d'impact sur la perception du corps, car elle est uniquement un phénomène physique.","Cette option est incorrecte car elle ignore l'impact de la maladie sur la perception du corps. La maladie peut modifier l'expérience du corps et affecter l'identité, l'image et l'estime de soi.","La perception du corps est la même pour tous, car la maladie est un phénomène universel.",Cette option est incorrecte car elle ignore la différence de perception entre les soignants et les patients. La maladie peut affecter la perception du corps de manière différente selon les individus.,a
20,OIC-019-01-A,Quelle est la définition de la protection sociale?,Cette question évalue la compréhension de la définition de la protection sociale.,Un ensemble de mécanismes de protection accordés par une société à ses membres pour leur permettre de faire face aux risques sociaux de l'existence et à leurs conséquences financières.,Cette option est correcte car elle correspond à la définition fournie dans le contenu éducatif.,Un mécanisme de transfert de type contribution/prestations qui vise à prémunir les assurés contre une perte de revenus liée aux risques sociaux.,Cette option est incorrecte car elle ne correspond pas à la définition complète de la protection sociale.,"Un ensemble de mécanismes de protection accordés par une société à ses membres pour leur permettre de faire face aux risques sociaux de l'existence et à leurs conséquences financières, mais sans condition de ressources.",Cette option est incorrecte car elle ne correspond pas à la définition complète de la protection sociale.,"Un mécanisme de transfert de type contribution/prestations qui vise à prémunir les assurés contre une perte de revenus liée aux risques sociaux, mais sans condition de ressources.",Cette option est incorrecte car elle ne correspond pas à la définition complète de la protection sociale.,a
21,OIC-019-06-B,Quelle est la principale fonction de la loi de financement de la Sécurité Sociale (LFSS)?,La LFSS détermine les conditions générales de l'équilibre financier de la Sécurité Sociale et fixe les objectifs de dépenses en fonction des prévisions de recettes.,Elle vote les lois de finances de l'État,Cette option est incorrecte car la LFSS n'est pas de la même nature que les lois de finances de l'État et n'a pas de portée budgétaire.,Elle fixe les recettes de la Sécurité Sociale,"Cette option est incorrecte car la LFSS ne fait que prévoir les recettes, elle ne les fixe pas.",Elle autorise la perception des recettes,"Cette option est incorrecte car la LFSS ne fait que prévoir les recettes, elle ne les autorise pas.",Elle détermine les conditions générales de l'équilibre financier de la Sécurité Sociale et fixe les objectifs de dépenses en fonction des prévisions de recettes,Cette option est correcte car elle résume la principale fonction de la LFSS.,d
22,OIC-019-07-B,Qu'est-ce que l'ONDAM?,Cette question évalue la compréhension de la définition de l'ONDAM.,"Le montant prévisionnel à ne pas dépasser en matière de soins de ville et d'hospitalisation, dispensés tant dans les établissements privés ou publics que dans les centres médico-sociaux.",Cette option est correcte car elle correspond à la définition donnée dans le contenu éducatif.,"Le montant prévisionnel à ne pas dépasser en matière de soins de ville et d'hospitalisation, dispensés uniquement dans les établissements privés ou publics.",Cette option est incorrecte car elle ne prend pas en compte les établissements médico-sociaux.,"Le montant prévisionnel à ne pas dépasser en matière de soins de ville et d'hospitalisation, dispensés uniquement dans les établissements publics ou privés tarifés à l'activité.",Cette option est incorrecte car elle ne prend pas en compte les établissements médico-sociaux et les autres prises en charge.,"Le montant prévisionnel à ne pas dépasser en matière de soins de ville et d'hospitalisation, dispensés uniquement dans les établissements médico-sociaux.","Cette option est incorrecte car elle ne prend pas en compte les établissements de santé publics et privés, les autres prises en charge et les activités de soins de suite et de réadaptation, de psychiatrie, et de soins de longue durée.",a
23,OIC-019-08-A,Quel pourcentage de la population française est couvert par le régime agricole?,Cette question évalue la compréhension de la répartition des régimes de sécurité sociale en France.,5 %,Cette option est correcte car le régime agricole couvre 5 % de la population française.,10 %,Cette option est incorrecte car le régime agricole ne couvre pas 10 % de la population française.,20 %,Cette option est incorrecte car le régime agricole ne couvre pas 20 % de la population française.,30 %,Cette option est incorrecte car le régime agricole ne couvre pas 30 % de la population française.,a
24,OIC-019-09-A,Quelles sont les missions principales de l'assurance maladie du régime général de la sécurité sociale?,Cette question évalue la compréhension des idées principales sur les missions de l'assurance maladie.,La prise en charge des soins dispensés aux assurés sociaux et l'amélioration de la santé de la population,Cette option est correcte car elle résume les deux premières missions principales de l'assurance maladie.,La définition du périmètre des actes remboursables et la tarification des actes et niveau de prise en charge,Cette option est correcte car elle résume les deux premiers leviers d'intervention de l'assurance maladie pour remplir ses missions.,La politique conventionnelle et la diffusion des recommandations de la HAS auprès des professionnels,Cette option est correcte car elle résume deux autres missions importantes de l'assurance maladie.,La maîtrise médicalisée des dépenses et la participation à la politique de prévention,Cette option est correcte car elle résume deux autres missions importantes de l'assurance maladie.,a
25,OIC-019-10-A,Qu'est-ce que le ticket modérateur?,Cette question évalue la compréhension de la définition du ticket modérateur.,La part des frais engagés pour les soins qui reste à la charge de l'assuré social après remboursement par l'assurance maladie.,Correct. Le ticket modérateur est la part des frais engagés pour les soins qui reste à la charge de l'assuré social après remboursement par l'assurance maladie.,Un dispositif qui dispense l'assuré de l'avance des frais pris en charge par l'assurance maladie.,"Incorrect. Le tiers payant est un dispositif qui dispense l'assuré de l'avance des frais pris en charge par l'assurance maladie, mais le ticket modérateur est la part des frais qui reste à la charge de l'assuré.","La participation forfaitaire de 1 euro pour chaque consultation, analyse biologique ou acte de radiologie.","Incorrect. La participation forfaitaire est de 1 euro pour chaque consultation, analyse biologique ou acte de radiologie, mais elle ne fait pas partie du ticket modérateur.",La franchise médicale de 50 euros par an.,"Incorrect. La franchise médicale est plafonnée à 50 euros par an, mais elle ne fait pas partie du ticket modérateur.",a
26,OIC-019-11-A,Quelle est la définition du parcours de soins coordonnés?,Cette question évalue la compréhension de la définition du parcours de soins coordonnés.,Un parcours de soins coordonnés est un système de soins où le patient doit obligatoirement consulter son médecin traitant avant de consulter un spécialiste.,Cette option est incorrecte car le parcours de soins coordonnés n'est pas obligatoire.,Un parcours de soins coordonnés est un système de soins où le patient doit obligatoirement consulter un médecin généraliste avant de consulter un spécialiste.,Cette option est incorrecte car le parcours de soins coordonnés ne concerne pas spécifiquement les médecins généralistes.,"Un parcours de soins coordonnés est un système de soins où le patient doit obligatoirement consulter son médecin traitant avant de consulter un spécialiste, sauf pour certains médecins accessibles directement.",Cette option est correcte car elle reflète la définition du parcours de soins coordonnés.,Un parcours de soins coordonnés est un système de soins où le patient peut consulter directement un spécialiste sans passer par son médecin traitant.,Cette option est incorrecte car le parcours de soins coordonnés prévoit une orientation par le médecin traitant pour consulter un spécialiste.,c
27,OIC-019-12-A,Quelles sont les conditions pour bénéficier d'une exonération du ticket modérateur pour des soins conformes au protocole ALD?,Cette question évalue la compréhension des conditions d'exonération du ticket modérateur pour les soins conformes au protocole ALD.,Une maladie inscrite sur la liste des 30 ALD,Cette option est correcte car les soins conformes au protocole ALD sont exonérés du ticket modérateur pour les 30 ALD.,"Une maladie non présente sur la liste des 30 ALD, avec un traitement prolongé et une thérapeutique particulièrement coûteuse",Cette option est incorrecte car elle décrit une situation pour laquelle l'exonération du ticket modérateur n'est pas automatique.,"Une maladie non présente sur la liste des 30 ALD, avec un traitement prolongé et une thérapeutique particulièrement coûteuse, et une polypathologie à l'origine d'un état invalidant",Cette option est incorrecte car elle décrit une situation pour laquelle l'exonération du ticket modérateur n'est pas automatique.,"Une maladie non présente sur la liste des 30 ALD, avec un traitement prolongé et une thérapeutique particulièrement coûteuse, et une polypathologie à l'origine d'un état invalidant, et une exonération de ticket modérateur pour soins conformes au protocole ALD hors liste",Cette option est incorrecte car elle décrit une situation pour laquelle l'exonération du ticket modérateur n'est pas automatique.,a
28,OIC-019-13-B,Quelles sont les prestations en nature de l'assurance maladie?,Cette question évalue la compréhension des prestations en nature de l'assurance maladie.,Prise en charge des frais engagés avec application d'un ticket modérateur,"Cette option est correcte car elle décrit une des prestations en nature de l'assurance maladie, qui est la prise en charge des frais engagés avec application d'un ticket modérateur.",Exonération pour les affections de longue durée (ALD),"Cette option est incorrecte car elle décrit une des limites des prestations en nature, et non une prestation en nature elle-même.",Prise en charge à 100 % des examens prénataux,"Cette option est correcte car elle décrit une des prestations en nature de l'assurance maladie, qui est la prise en charge à 100 % des examens prénataux.",Majoration pour les soins en dehors du parcours de soins coordonné (médecin traitant),"Cette option est incorrecte car elle décrit une des limites des prestations en nature, et non une prestation en nature elle-même.",a
29,OIC-020-01-A,Quelle est la définition de la recherche en santé en France?,Cette question évalue la compréhension de la définition de la recherche en santé en France.,"Toutes les études visant le développement des connaissances biologiques ou médicales, pour étendre la connaissance scientifique de l’humain et développer des actions susceptibles d’améliorer la santé.",Cette option est correcte car elle correspond à la définition fournie dans le contenu éducatif.,"Les études visant le développement des connaissances biologiques ou médicales, pour étendre la connaissance scientifique de l’humain et développer des actions susceptibles d’améliorer la santé, mais uniquement en France.",Cette option est incorrecte car elle ajoute une restriction géographique qui n’est pas présente dans la définition.,"Les études visant le développement des connaissances biologiques ou médicales, pour étendre la connaissance scientifique de l’humain et développer des actions susceptibles d’améliorer la santé, mais uniquement en Europe.",Cette option est incorrecte car elle ajoute une restriction géographique qui n’est pas présente dans la définition.,"Les études visant le développement des connaissances biologiques ou médicales, pour étendre la connaissance scientifique de l’humain et développer des actions susceptibles d’améliorer la santé, mais uniquement en Amérique du Nord.",Cette option est incorrecte car elle ajoute une restriction géographique qui n’est pas présente dans la définition.,a
30,OIC-020-02-A,Qu'est-ce que le protocole dans le domaine de la recherche clinique?,Cette question évalue la compréhension des idées principales sur la méthodologie de la recherche en santé.,Un document écrit en amont du démarrage d'une étude et décrivant très précisément les différentes étapes et éléments de la recherche.,Cette option est correcte car elle décrit précisément le protocole comme un document écrit en amont de l'étude qui décrit les différentes étapes et éléments de la recherche.,Un document qui peut être modifié en cours d'étude.,"Cette option est incorrecte car le protocole ne devrait pas être modifié en cours d'étude, comme indiqué dans le contenu éducatif.",Un objectif principal unique.,"Cette option est incorrecte car le protocole ne décrit pas un objectif principal unique, mais plutôt les différentes étapes et éléments de la recherche.",Un document qui décrit les critères de jugement principal et secondaire.,"Cette option est incorrecte car le protocole décrit les critères de jugement principal, mais pas nécessairement les critères de jugement secondaire.",a
