Unnamed: 0,id,question,option_a,option_b,option_c,option_d,correct_option,content_raw,distractor_quality
689,OIC-101-04-A,Quelle est la définition de l'insuffisance veineuse chronique (IVC)?,"Dysfonctionnement du système veineux profond et/ou superficiel, résultant d'une incontinence valvulaire, avec ou sans une oblitération veineuse associée.",Dilatation permanente d'une ou de plusieurs veines superficielles des membres inférieurs de plus de 3 mm de diamètre en orthostatisme associée le plus souvent à un reflux par incontinence valvulaire,Affects les membres inférieurs et est liée à une stase du sang veineux dans les pieds,Une insuffisance veineuse chronique est une condition héréditaire,a,"{{objectif de connaissance
|Identifiant=OIC-101-04-A
|Item_parent=Paralysie faciale
|Item_parent_short=Paralysie faciale
|Rang=A
|Intitulé=Photographie/vidéo d’une paralysie faciale centrale
|Description=None
|Rubrique=Contenu multimédia
|Contributeurs=
|Ordre=4}}
Se reporter au site du CEN : www.cen-neurologie.fr sur lequel des vidéos sont disponibles",False
690,OIC-101-05-A,Quelle est la catégorie CEAP qui correspond à une lésion située dans le réseau veineux superficiel?,A : pour la répartition anatomique suivant le secteur intéressé,P : pour le mécanisme physiopathologique,R : Reflux veineux,D : Profond ('deep'),a,"{{objectif de connaissance
|Identifiant=OIC-101-05-A
|Item_parent=Paralysie faciale
|Item_parent_short=Paralysie faciale
|Rang=A
|Intitulé=Connaître les principales causes de PFP
|Description=PF a frigore, traumatisme, diabète, SEP, infections, maladies systémiques, cancers
|Rubrique=Étiologies
|Contributeurs=
|Ordre=5}}
Les causes de PFP sont nombreuses ([[Paralysie faciale SDD-127|paralysie faciale]]).

1)   Paralysie faciale a frigore :

* De loin, la cause la plus fréquente de l’ensemble des paralysies faciales ([[Paralysie faciale SDD-127|paralysie faciale]]) 

* Probablement consécutive à une compression du nerf dans sa portion intrapétreuse, en lien avec un processus inflammatoire ou viral.

* Les arguments en faveur du diagnostic sont détaillés dans l’objectif suivant.


2)   Autres causes (certaines sont évidentes en raison des signes associés ou du contexte de survenue) :

·        Traumatisme crânien : paralysie faciale immédiate (compression ou embrochage du nerf) ou différée (œdème post-traumatique) ([[Traumatisme crânien SD-172|traumatisme crânien]]).

* Diabète : la PFP peut le révéler, plus rarement néanmoins que l’atteinte de l’un des nerfs oculomoteurs (VI, III).

* Causes infectieuses :

-       zona du ganglion géniculé : éruption vésiculeuse dans la zone de Ramsay-Hunt. PFP sévère et douloureuse avec atteinte auditive.

-       pathologie ORL (mastoïdite, parotidite, tumeur parotidienne) : écoulement auriculaire ou hypertrophie douloureuse de la parotide évocateurs ([[Douleur cervico-faciale SDD-144|douleur cervico-faciale]]).

-       méningo-radiculite de Lyme : morsure de tique dans les jours ou semaines précédents ou de placard érythémateux. La PFP peut révéler l’infection. 

-       méningoradiculite bactérienne autre ou virale (coxsackie, herpès, oreillons).

-       infection par le VIH, en particulier lors de la séroconversion.

* AVC du tronc cérébral : PFP associée à une hémiplégie controlatérale respectant la face (syndrome alterne).

* Sclérose en plaques : importance d’antécédents de poussées antérieures.

* Syndrome de Guillain-Barré : PFP au second plan d’un tableau dominé par l’atteinte des membres. Une diplégie faciale est possible.

* Maladies inflammatoires générales :

-    Sarcoïdose : la PFP peut inaugurer la maladie (atteinte crânienne la plus fréquente).

-    Syndrome de Melkerson-Rosenthal : tableau de PFP récidivantes, avec infiltration cutanéomuqueuse de la face, langue plicaturée et antécédents familiaux.

* Tumeurs : installation progressive, atteinte généralement d’autres nerfs crâniens (tumeur de l’angle ponto-cérébelleux, gliome du tronc, métastase de la base du crâne, méningoradiculite carcinomateuse). En cas de tuméfaction parotidienne, la survenue d’une paralysie faciale fait craindre une tumeur maligne.",False
691,OIC-101-05-A,Quelle est la définition du syndrome post-thrombotique (SPT)?,Un état temporaire de congestion veineuse,Une infection bactérienne causée par une thrombose veineuse profonde,Une insuffisance veineuse chronique due à une thrombose veineuse profonde,Une réaction immunitaire liée à une plaie ouverte,c,"{{objectif de connaissance
|Identifiant=OIC-101-05-A
|Item_parent=Paralysie faciale
|Item_parent_short=Paralysie faciale
|Rang=A
|Intitulé=Connaître les principales causes de PFP
|Description=PF a frigore, traumatisme, diabète, SEP, infections, maladies systémiques, cancers
|Rubrique=Étiologies
|Contributeurs=
|Ordre=5}}
Les causes de PFP sont nombreuses ([[Paralysie faciale SDD-127|paralysie faciale]]).

1)   Paralysie faciale a frigore :

* De loin, la cause la plus fréquente de l’ensemble des paralysies faciales ([[Paralysie faciale SDD-127|paralysie faciale]]) 

* Probablement consécutive à une compression du nerf dans sa portion intrapétreuse, en lien avec un processus inflammatoire ou viral.

* Les arguments en faveur du diagnostic sont détaillés dans l’objectif suivant.


2)   Autres causes (certaines sont évidentes en raison des signes associés ou du contexte de survenue) :

·        Traumatisme crânien : paralysie faciale immédiate (compression ou embrochage du nerf) ou différée (œdème post-traumatique) ([[Traumatisme crânien SD-172|traumatisme crânien]]).

* Diabète : la PFP peut le révéler, plus rarement néanmoins que l’atteinte de l’un des nerfs oculomoteurs (VI, III).

* Causes infectieuses :

-       zona du ganglion géniculé : éruption vésiculeuse dans la zone de Ramsay-Hunt. PFP sévère et douloureuse avec atteinte auditive.

-       pathologie ORL (mastoïdite, parotidite, tumeur parotidienne) : écoulement auriculaire ou hypertrophie douloureuse de la parotide évocateurs ([[Douleur cervico-faciale SDD-144|douleur cervico-faciale]]).

-       méningo-radiculite de Lyme : morsure de tique dans les jours ou semaines précédents ou de placard érythémateux. La PFP peut révéler l’infection. 

-       méningoradiculite bactérienne autre ou virale (coxsackie, herpès, oreillons).

-       infection par le VIH, en particulier lors de la séroconversion.

* AVC du tronc cérébral : PFP associée à une hémiplégie controlatérale respectant la face (syndrome alterne).

* Sclérose en plaques : importance d’antécédents de poussées antérieures.

* Syndrome de Guillain-Barré : PFP au second plan d’un tableau dominé par l’atteinte des membres. Une diplégie faciale est possible.

* Maladies inflammatoires générales :

-    Sarcoïdose : la PFP peut inaugurer la maladie (atteinte crânienne la plus fréquente).

-    Syndrome de Melkerson-Rosenthal : tableau de PFP récidivantes, avec infiltration cutanéomuqueuse de la face, langue plicaturée et antécédents familiaux.

* Tumeurs : installation progressive, atteinte généralement d’autres nerfs crâniens (tumeur de l’angle ponto-cérébelleux, gliome du tronc, métastase de la base du crâne, méningoradiculite carcinomateuse). En cas de tuméfaction parotidienne, la survenue d’une paralysie faciale fait craindre une tumeur maligne.",False
692,OIC-101-06-A,Quelle est la classification CEAP qui correspond à l'etiologie des varices?,C - Congénital,P - Primitif,S - Secondaire,E - Étiologie,d,"{{objectif de connaissance
|Identifiant=OIC-101-06-A
|Item_parent=Paralysie faciale
|Item_parent_short=Paralysie faciale
|Rang=A
|Intitulé=Rechercher les arguments en faveur d’une paralysie faciale a frigore devant un déficit facial
|Description=None
|Rubrique=Étiologies
|Contributeurs=
|Ordre=6}}
Ces arguments rendent généralement aisé le diagnostic de paralysie faciale a frigore ([[Paralysie faciale SDD-127|paralysie faciale]]) :

·     Mode d’installation, le matin au réveil ou après une exposition au froid (voyage), d’emblée maximale ou progressant sur quelques heures.

·     Caractère sévère et isolé de l’atteinte faciale (autres nerfs crâniens indemnes).

·     Symptômes associés en règle absents en cas de PFP d’autre origine : douleurs rétro-auriculaires dans les heures précédentes avec parfois sensation d’engourdissement de l’hémi-face, hyperacousie ([[Déficit moteur et/ou sensitif des membres|déficit sensitif et/ou moteur]] ; [[Douleur cervico-faciale SDD-144|douleur cervico-faciale]]).",False
693,OIC-101-06-A,Quels sont les facteurs favorisants de l'IVC et des varices?,l'hérédité,le mode de vie sédentaire,l'âge,le sexe féminin,a,"{{objectif de connaissance
|Identifiant=OIC-101-06-A
|Item_parent=Paralysie faciale
|Item_parent_short=Paralysie faciale
|Rang=A
|Intitulé=Rechercher les arguments en faveur d’une paralysie faciale a frigore devant un déficit facial
|Description=None
|Rubrique=Étiologies
|Contributeurs=
|Ordre=6}}
Ces arguments rendent généralement aisé le diagnostic de paralysie faciale a frigore ([[Paralysie faciale SDD-127|paralysie faciale]]) :

·     Mode d’installation, le matin au réveil ou après une exposition au froid (voyage), d’emblée maximale ou progressant sur quelques heures.

·     Caractère sévère et isolé de l’atteinte faciale (autres nerfs crâniens indemnes).

·     Symptômes associés en règle absents en cas de PFP d’autre origine : douleurs rétro-auriculaires dans les heures précédentes avec parfois sensation d’engourdissement de l’hémi-face, hyperacousie ([[Déficit moteur et/ou sensitif des membres|déficit sensitif et/ou moteur]] ; [[Douleur cervico-faciale SDD-144|douleur cervico-faciale]]).",True
694,OIC-101-07-A,Quel est le taux de prévalence de l'insuffisance veineuse chronique (IVC) dans les pays industrialisés?,30-60 %,10-20 %,50-70 %,70-80 %,a,"{{objectif de connaissance
|Identifiant=OIC-101-07-A
|Item_parent=Paralysie faciale
|Item_parent_short=Paralysie faciale
|Rang=A
|Intitulé=Connaître les principes de prise en charge d’une paralysie faciale a frigore, y compris les complications
|Description=corticothérapie précoce, protection oculaire
|Rubrique=Prise en charge
|Contributeurs=
|Ordre=7}}
Le traitement d’une paralysie faciale a frigore ([[Paralysie faciale SDD-127|paralysie faciale]]) doit être entrepris en urgence :

* Prescription d’une corticothérapie orale (1 mg/kg/j), pour une durée de 7 à 10 jours. Une instauration précoce (< 72h) augmente les chances de récupération ([[Prescrire des corticoïdes par voie générale ou locale SDD-251|prescrire des corticoïdes par voie générale ou locale]]).

* Prévention systématique des complications oculaires (kératite, révélée par des douleurs oculaires) ([[Sensation de brûlure oculaire SDD-141|sensation de brûlure oculaire]]) :

-        Prescription de larmes artificielles

-        Pansement occlusif la nuit si occlusion palpébrale insuffisante

-        Dans les formes les plus sévères, tarsorraphie provisoire.",False
695,OIC-101-07-A,Quel est le symptôme le plus fréquent associé à l'insuffisance veineuse chronique (IVC)?,La claudication intermittente veineuse,Les varicosités ou télangiectasies,La pesanteur ou la lourdeur des membres inférieurs,Les brûlures du pied,c,"{{objectif de connaissance
|Identifiant=OIC-101-07-A
|Item_parent=Paralysie faciale
|Item_parent_short=Paralysie faciale
|Rang=A
|Intitulé=Connaître les principes de prise en charge d’une paralysie faciale a frigore, y compris les complications
|Description=corticothérapie précoce, protection oculaire
|Rubrique=Prise en charge
|Contributeurs=
|Ordre=7}}
Le traitement d’une paralysie faciale a frigore ([[Paralysie faciale SDD-127|paralysie faciale]]) doit être entrepris en urgence :

* Prescription d’une corticothérapie orale (1 mg/kg/j), pour une durée de 7 à 10 jours. Une instauration précoce (< 72h) augmente les chances de récupération ([[Prescrire des corticoïdes par voie générale ou locale SDD-251|prescrire des corticoïdes par voie générale ou locale]]).

* Prévention systématique des complications oculaires (kératite, révélée par des douleurs oculaires) ([[Sensation de brûlure oculaire SDD-141|sensation de brûlure oculaire]]) :

-        Prescription de larmes artificielles

-        Pansement occlusif la nuit si occlusion palpébrale insuffisante

-        Dans les formes les plus sévères, tarsorraphie provisoire.",False
696,OIC-101-08-B,Quel est le siège principal des ulcères variqueux?,L'abdomen,Le pied,Le dos,Le visage,b,"{{objectif de connaissance
|Identifiant=OIC-101-08-B
|Item_parent=Paralysie faciale
|Item_parent_short=Paralysie faciale
|Rang=B
|Intitulé=Connaître les évolutions possibles d’une paralysie faciale a frigore
|Description=récupération, signes de réinnervation aberrante, hémispasme
|Rubrique=Suivi et/ou pronostic
|Contributeurs=
|Ordre=8}}
 

1)   Evolution favorable : de loin la plus fréquente, en particulier lorsque la paralysie est initialement incomplète. La récupération débute 8 à 15 jours après le début, la guérison survient généralement en moins de 2 mois.

2)   Evolution défavorable :

* 5 à 10 % des cas. Les séquelles possibles sont :

-       Mouvements syncinétiques résiduels

-       Hémi-spasme facial post-paralytique, entrainant une brève contracture  (souvent à répétition) des paupières et de la joue de l’hémi-face (traitement par injections de toxine botulique) ([[Contracture musculaire localisée ou généralisée SD-029|contracture musculaire localisée ou généralisée]] ; [[Mouvements anormaux SDD-126|mouvements anormaux]] ; [[Anomalies palpébrales SD-139|anomalies palpébrales]]).

-       Syndrome des « larmes de crocodile » (larmoiements lors des repas), rare et secondaire à une réinnervation aberrante.

* Déficit sévère persistant, avec déformation invalidante du visage et absence de réinnervation à l’ENMG (discussion intervention de chirurgie esthétique) ([[Faiblesse musculaire SDD-074|faiblesse musculaire]] ; [[Déficit moteur et/ou sensitif des membres|déficit sensitif et/ou moteur]]).",False
697,OIC-101-08-B,Quel est le principal outil diagnostique utilisé pour confirmer le diagnostic de l'IVC?,Examen clinique,Imagerie par résonance magnétique,Écho-doppler veineux,Imagerie par tomographie,c,"{{objectif de connaissance
|Identifiant=OIC-101-08-B
|Item_parent=Paralysie faciale
|Item_parent_short=Paralysie faciale
|Rang=B
|Intitulé=Connaître les évolutions possibles d’une paralysie faciale a frigore
|Description=récupération, signes de réinnervation aberrante, hémispasme
|Rubrique=Suivi et/ou pronostic
|Contributeurs=
|Ordre=8}}
 

1)   Evolution favorable : de loin la plus fréquente, en particulier lorsque la paralysie est initialement incomplète. La récupération débute 8 à 15 jours après le début, la guérison survient généralement en moins de 2 mois.

2)   Evolution défavorable :

* 5 à 10 % des cas. Les séquelles possibles sont :

-       Mouvements syncinétiques résiduels

-       Hémi-spasme facial post-paralytique, entrainant une brève contracture  (souvent à répétition) des paupières et de la joue de l’hémi-face (traitement par injections de toxine botulique) ([[Contracture musculaire localisée ou généralisée SD-029|contracture musculaire localisée ou généralisée]] ; [[Mouvements anormaux SDD-126|mouvements anormaux]] ; [[Anomalies palpébrales SD-139|anomalies palpébrales]]).

-       Syndrome des « larmes de crocodile » (larmoiements lors des repas), rare et secondaire à une réinnervation aberrante.

* Déficit sévère persistant, avec déformation invalidante du visage et absence de réinnervation à l’ENMG (discussion intervention de chirurgie esthétique) ([[Faiblesse musculaire SDD-074|faiblesse musculaire]] ; [[Déficit moteur et/ou sensitif des membres|déficit sensitif et/ou moteur]]).",False
698,OIC-101-09-B,Quelle indication est associée à une compression élastique de classe I?,IVC,Class III,Class IV,Class II,a,"{{objectif de connaissance
|Identifiant=OIC-101-09-B
|Item_parent=Paralysie faciale
|Item_parent_short=Paralysie faciale
|Rang=B
|Intitulé=Photographie/vidéo d’un hémispasme facial post-paralytique
|Description=None
|Rubrique=Contenu multimédia
|Contributeurs=
|Ordre=9}}
Se reporter au site du CEN : www.cen-neurologie.fr sur lequel des vidéos sont disponibles",False
699,OIC-101-09-B,Quel type de voie d'abord veineux est utilisé pour une thérapie à long terme?,Peripherique,Central (implantable),Central (tunneled),Peripherique (tunneled),c,"{{objectif de connaissance
|Identifiant=OIC-101-09-B
|Item_parent=Paralysie faciale
|Item_parent_short=Paralysie faciale
|Rang=B
|Intitulé=Photographie/vidéo d’un hémispasme facial post-paralytique
|Description=None
|Rubrique=Contenu multimédia
|Contributeurs=
|Ordre=9}}
Se reporter au site du CEN : www.cen-neurologie.fr sur lequel des vidéos sont disponibles",False
700,OIC-101-10-A,Quelle complication des voies d'abords veineux est mentionnée dans le contenu éducatif?,Infection,Thrombosis,Mechanical issues,Adverse drug effect,a,"{{objectif de connaissance
|Identifiant=OIC-101-10-A
|Item_parent=Paralysie faciale
|Item_parent_short=Paralysie faciale
|Rang=A
|Intitulé=Connaître les indications des examens d’imagerie devant une paralysie faciale
|Description=None
|Rubrique=Examens complémentaires
|Contributeurs=
|Ordre=10}}
1)   En cas de paralysie faciale centrale ([[Paralysie faciale SDD-127|paralysie faciale]]), l’imagerie cérébrale s’impose et l’IRM est l’examen de choix, réalisée sans et avec injection de gadolinium hors contexte neurovasculaire aigu ou contre-indication. 

2)   En cas de PFP :

·        L’indication d’une imagerie cérébrale dépend directement de la cause suspectée :

o  IRM cérébrale : selon le contexte, diagnostic de sclérose en plaques, d’AVC du tronc cérébral, ou de tumeur en cas d’atteinte d’autres nerfs crâniens (gliome du tronc, tumeur de l’angle ponto-cérébelleux, métastase de la base du crâne).

o  Scanner cérébral : en contexte traumatique (fracture du rocher) ([[Traumatisme crânien SD-172|traumatisme crânien]]), en cas d’écoulement auriculaire purulent (mastoïdite), ou encore pour préciser un envahissement osseux tumoral de la base du crâne

·        Autres : scanner/IRM cervicaux avec injection si tuméfaction homolatérale à la PFP (parotidite, tumeur parotidienne) ([[Douleur cervico-faciale SDD-144|douleur cervico-faciale]]). 

([[Demande/prescription raisonnée et choix d'un examen diagnostique SD-178|Demande/prescription raisonnée et choix d’un examen diagnostique]] ; [[Découverte d'une anomalie cervico-faciale à l'examen d'imagerie médicale SDD-225|découverte d’une anomalie cervico-faciale à l’examen d’imagerie médicale]] ; [[Découverte d'une anomalie du cerveau à l'examen d'imagerie médicale SD-226|découverte d’une anomalie du cerveau à l’examen d’imagerie cérébrale]])",False
701,OIC-101-10-A,Quelle étape est essentielle lors de l'insertion d'une voie veineuse périphérique (VVP)?,Utiliser un tourniquet avant l'insertion,Utiliser un fil de soie pour la mise en place,S'assurer de la présence d'un anticoagulant dans le cathéter,Utiliser un bouchon de sécurité avant l'insertion,a,"{{objectif de connaissance
|Identifiant=OIC-101-10-A
|Item_parent=Paralysie faciale
|Item_parent_short=Paralysie faciale
|Rang=A
|Intitulé=Connaître les indications des examens d’imagerie devant une paralysie faciale
|Description=None
|Rubrique=Examens complémentaires
|Contributeurs=
|Ordre=10}}
1)   En cas de paralysie faciale centrale ([[Paralysie faciale SDD-127|paralysie faciale]]), l’imagerie cérébrale s’impose et l’IRM est l’examen de choix, réalisée sans et avec injection de gadolinium hors contexte neurovasculaire aigu ou contre-indication. 

2)   En cas de PFP :

·        L’indication d’une imagerie cérébrale dépend directement de la cause suspectée :

o  IRM cérébrale : selon le contexte, diagnostic de sclérose en plaques, d’AVC du tronc cérébral, ou de tumeur en cas d’atteinte d’autres nerfs crâniens (gliome du tronc, tumeur de l’angle ponto-cérébelleux, métastase de la base du crâne).

o  Scanner cérébral : en contexte traumatique (fracture du rocher) ([[Traumatisme crânien SD-172|traumatisme crânien]]), en cas d’écoulement auriculaire purulent (mastoïdite), ou encore pour préciser un envahissement osseux tumoral de la base du crâne

·        Autres : scanner/IRM cervicaux avec injection si tuméfaction homolatérale à la PFP (parotidite, tumeur parotidienne) ([[Douleur cervico-faciale SDD-144|douleur cervico-faciale]]). 

([[Demande/prescription raisonnée et choix d'un examen diagnostique SD-178|Demande/prescription raisonnée et choix d’un examen diagnostique]] ; [[Découverte d'une anomalie cervico-faciale à l'examen d'imagerie médicale SDD-225|découverte d’une anomalie cervico-faciale à l’examen d’imagerie médicale]] ; [[Découverte d'une anomalie du cerveau à l'examen d'imagerie médicale SD-226|découverte d’une anomalie du cerveau à l’examen d’imagerie cérébrale]])",False
702,OIC-101-11-A,Quelle complication est la plus fréquente lors du suivi d'une voie veineuse périphérique?,Infection,Mécanique,Thrombose,Hématome,a,"{{objectif de connaissance
|Identifiant=OIC-101-11-A
|Item_parent=Paralysie faciale
|Item_parent_short=Paralysie faciale
|Rang=A
|Intitulé=Iconographie clinique d’un exemple typique d’une PFP unilatérale
|Description=Visualiser l'assymétrie faciale à la mimique avec l'immobilité du territoire supérieur et inférieur
|Rubrique=Contenu multimédia
|Contributeurs=
|Ordre=11}}
Se reporter au site du CEN : www.cen-neurologie.fr sur lequel des vidéos sont disponibles",True
703,OIC-101-11-A,Quelle mesure est essentielle lors du retrait d'une voie veineuse pour limiter l'hématome?,Aucune compression,Compression du point d'insertion,Utilisation d'un dispositif de compression,Aucune des réponses ci-dessus,b,"{{objectif de connaissance
|Identifiant=OIC-101-11-A
|Item_parent=Paralysie faciale
|Item_parent_short=Paralysie faciale
|Rang=A
|Intitulé=Iconographie clinique d’un exemple typique d’une PFP unilatérale
|Description=Visualiser l'assymétrie faciale à la mimique avec l'immobilité du territoire supérieur et inférieur
|Rubrique=Contenu multimédia
|Contributeurs=
|Ordre=11}}
Se reporter au site du CEN : www.cen-neurologie.fr sur lequel des vidéos sont disponibles",False
704,OIC-101-13-B,Quelle est la définition d'une douleur thoracique aiguë?,Douleur (ou gêne) dans la région de la cage thoracique (entre le cou et l’ombilic) survenant de manière brutale.,Douleur dans le ventre ou le dos survenant de manière lente.,Gêne dans la région du cou ou de l’ombilic survenant de manière progressive.,Douleur dans la région du cœur survenant de manière brusque sans localisation précise.,a,"{{objectif de connaissance
|Identifiant=OIC-101-13-B
|Item_parent=Paralysie faciale
|Item_parent_short=Paralysie faciale
|Rang=B
|Intitulé=Iconographie clinique d’un exemple typique d’une tumeur parotidienne compliquée d’une PFP
|Description=Visualiser l'envahissement parotidien par une tumeur orientant vers une PFP tumorale
|Rubrique=Contenu multimédia
|Contributeurs=
|Ordre=13}}
Se reporter au site du CEN : www.cen-neurologie.fr sur lequel des vidéos sont disponibles",False
705,OIC-102-01-B,Quel est le signe clinique fonctionnel le plus caractéristique de la dissection aortique aiguë?,Douleur thoracique brutale et intense (type de déchirement),Perte de connaissance ou troubles neurologiques,Souffle d’insuffisance aortique,Asymétrie tensionnelle >20 mmHg,a,"{{objectif de connaissance
|Identifiant=OIC-102-01-B
|Item_parent=Diplopie
|Item_parent_short=Diplopie
|Rang=B
|Intitulé=Connaître la systématisation des nerfs crâniens III, IV, VI et du faisceau longitudinal médial
|Description=None
|Rubrique=Physiopathologie
|Contributeurs=
|Ordre=1}}
Les nerfs oculomoteurs naissent du tronc cérébral, cheminent dans les citernes sous arachnoïdiennes, puis dans le [[Anatomie:Sinus caverneux|sinus caverneux]], et se terminent dans l'orbite sur les muscles oculomoteurs. Le faisceau longitudinal médial (''ancienne bandelette longitudinale médiale'') connecte les noyaux du IV et du VI.

==Origine réelle des nerfs oculomoteurs==
<br />
{|
|-
|[[Fichier:Faisceau longitudinal medial.jpg|alt=Vue dorsale du tronc cérébral|gauche|vignette|600x600px|'''Figure 1 : vue dorsale du tronc cérébral''']]||
1 : noyau du nerf oculomoteur (III)

2 : noyau du nerf trochléaire (IV)

3 : faisceau longitudinal médial (FLM)

4 : noyau du nerf abducens (VI)

5 : plancher du 4<sup>ème</sup> ventricule
|}
Les motoneurones des nerfs oculomoteurs naissent de noyaux situés (Figure 1)
* dans le mésencéphale, à hauteur des colliculus supérieur (noyau oculomoteur, à l'origine des fibres somatomotrices du III) et inférieur (noyau du nerf trochléaire),
* du plancher du 4ème ventricule à hauteur du pont (noyau du nerf abducens)
<br />

==Trajet cisternal des nerfs oculomoteurs==
<br />
{|
|-
|[[Fichier:100-Diplopie 2 trajet cisternal-01.jpg|gauche|vignette|600x600px|'''Figure 2 : trajet cisternal des nerfs oculomoteurs ; vue supérieure de la base du crâne, dure-mère en place.''']]||
II : nerf optique

1 : artère cérébrale antérieure

2 : artère carotide interne

3 : artère cérébrale moyenne

4 : artère communicante postérieure

5 : terminaison de l’artère basilaire

6 : pli pétro-clinoïdien antérieur (incisure de la tente du cervelet)

7 : artère communicante antérieure

8 : tige de l’hypophyse traversant le diaphragme sellaire

9 : artère cérébrale postérieure

10 : artère cérébelleuse supérieure

|}
Les nerfs III, IV et VI émergent à la surface du tronc cérébral (origine apparente) et cheminent dans les citernes sous-arachnoïdiennes (Figure 2):
*''Le nerf oculomoteur'' (III) nait de la fosse inter pédonculaire, chemine entre les artères cérébrale postérieure et cérébelleuse supérieure, puis à proximité de l’artère communicante postérieure pour gagner le toit du sinus caverneux.
*''Le nerf trochléaire'' (IV) nait à la face dorsale du tronc cérébral, suit l’artère cérébelleuse supérieure et l’incisure tentorielle pour gagner la partie postérieure du toit du sinus caverneux.
*''Le nerf abducens'' (VI) nait dans le sulcus ponto-médullaire et se dirige vers la face dorsale du clivus dont il perfore la dure-mère. Il chemine alors dans un dédoublement dural pour gagner la partie postérieure du sinus caverneux.
<br />

==Trajet intra caverneux des nerfs crâniens et dans la fissure orbitaire supérieure==
<br />
{|
|-
|[[Fichier:Coupe coronale du sinus caverneux - vue ventrale de l'apex orbitaire.jpg|gauche|vignette|608x608px|'''Figure 3 : trajet des nerfs oculomoteurs dans le sinus caverneux et la fissure orbitaire supérieure ; coupe coronale (A) et vue antérieure (B).''']]||
1 : diaphragme sellaire

2 : toit du sinus caverneux

3 : paroi latérale du sinus caverneux

4 : ilots adipeux et espaces veineux

5 : artère carotide interne intracaverneuse

6 : hypophyse

7 : grande aide de l’os sphénoïde (plan orbitaire)

8 : fissure orbitaire supérieure

9 : petite aile de l’os sphénoïde

10 : canal optique

11 : fissure orbitaire inférieure
|}

Les nerfs oculomoteur (III) et trochléaire (IV) cheminent dans la paroi latérale du sinus caverneux (Figure 3A), accompagnés du nerf ophtalmique (V1). La limite inférieure du sinus caverneux (ligne pointillée rouge) passe par le bord supérieur du nerf maxillaire (V2).

Le nerf abducens (VI) chemine dans le sinus caverneux, au contact du bord latéral de l’artère carotide interne.
Tous gagnent l'orbite par la fissure orbitaire supérieure (Figure 3B)
<br />

==Muscles oculomoteurs==
<br />
{|
|-
|[[Fichier:Muscles Oculomoteurs.jpg|gauche|vignette|600x600px|'''Figure 4 : Mulscles oculomoteurs; vue supérieure (A) et de face (B) de l’orbite droite.''']]||
1 : muscle oblique inférieur

2 : muscle oblique supérieur et sa trochlée

3 : bulbe oculaire

4 : muscle droit médial

5 : muscle droit inférieur

6 : muscle droit supérieur

7 : muscle droit latéral

8 : cellule ethmoïdale

9 : insertion commune des muscles droits sur la gaine durale du nerf optique (« anneau tendineux »)
|}

Les 4 muscles droits s’insèrent sur la sclère en avant de l’équateur, forment un cône et convergent en arrière sur une densification de la gaine du nerf optique (anneau tendineux). Les muscles obliques s’insèrent en arrière du plan équatorial et ont un trajet oblique (Figure 4).

L’action isolée de ces muscles est représentée en B, de même que leur innervation par les nerfs oculomoteur (III), trochléaire (IV) et abducens (VI).
<br />

==Faisceau longitudinal medial (FLM) ''ancienne Bandelette longitudinale postérieure''==
<br />

Le FLM, situé en paramédian sur le plancher du 4<sup>ème</sup> ventricule (Figure 1) relie le noyau du VI au noyau du III controlatéral : l’abduction d’un œil induit automatiquement l’adduction de l’œil controlatéral. La lésion unilatérale du FLM induit une diplopie horizontale par défaut de ces mouvements conjugués (ophtalmoplégie internucléaire).",True
706,OIC-102-06-A,Quelle est la définition de l'insuffisance mitrale (IM)?,Dysfonctionnement de la valve mitrale avec défaut de fermeture systolique ayant pour conséquence une régurgitation de sang du ventricule gauche (VG) vers l’oreillette gauche (OG) en systole,Dysfonctionnement de la valve mitrale avec limitation d’ouverture en diastole ayant pour conséquence un obstacle à l’écoulement du sang de l’OG vers le VG au moment du remplissage cardiaque,Dysfonctionnement de la valve mitrale avec défaut de fermeture en diastole ayant pour conséquence une régurgitation de sang de l’aorte vers le VG en diastole,Dysfonctionnement de la valve mitrale avec limitation d’ouverture systolique ayant pour conséquence une régurgitation de sang du VG vers l’OG en diastole,a,"{{objectif de connaissance
|Identifiant=OIC-102-06-A
|Item_parent=Diplopie
|Item_parent_short=Diplopie
|Rang=A
|Intitulé=Connaître la symptomatologie et la position vicieuse de la tête dans une paralysie complète du III, du IV, du VI
|Description=AVC, SEP
|Rubrique=Contenu multimédia
|Contributeurs=
|Ordre=6}}
'''Paralysie du III'''

La paralysie totale du Ill provoque du côté pathologique :

- un ptosis total (pouvant d'ailleurs masquer la diplopie)

- une divergence marquée (droit latéral fonctionnel)

- une paralysie de l'élévation et de l'abaissement de l'œil 

- une perte de l'accommodation

- une mydriase aréflective


'''Paralysie du IV''' 

- Diplopie verticale et oblique, accentuée en bas et en dedans (champ du muscle oblique supérieur) invalidante dans les activités comme la lecture ou la descente des escaliers.

- Position compensatrice de la tête : inclinée du côté sain, menton abaissé. 


'''Paralysie du VI'''

- Diplopie horizontale

- Convergence de l'œil atteint

- Déficit de l'abduction 

- Position compensatrice de la tête: tournée du côté de la paralysie oculomotrice",False
