Unnamed: 0,id,question,option_a,option_b,option_c,option_d,correct_option,content_raw,originality,readability,starts_with_negation,is_question,relevance,ambiguity,disclosure,difficulty,distractor_quality
11,OIC-005-08-A,Quelle est la définition d'une erreur d'exécution?,Une action qui n'a pas été faite,Une action qui a été faite mais qui n'était pas utile,Une action mal réalisée,Un non-respect d'une recommandation ou d'une règle professionnelle,c,"{{objectif de connaissance
|Identifiant=OIC-005-08-A
|Item_parent=Responsabilités médicale pénale, civile, administrative et disciplinaire. La gestion des erreurs et des plaintes ; l’aléa thérapeutique
|Item_parent_short=Responsabilités médicale pénale, civile, administrative et disciplinaire. La gestion des erreurs et des plaintes ; l’aléa thérapeutique
|Rang=A
|Intitulé=Connaître la définition de l’erreur médicale
|Description=None
|Rubrique=Définition
|Contributeurs=Bastien Boussat
|Ordre=8}}

<br />L’être humain est faillible et il est dans sa nature de faire des erreurs. Reconnaitre qu’on peut faire des erreurs est un préalable à l’adoption de comportement de prévention des erreurs. Reconnaître qu’on a fait une erreur est une occasion d’apprendre et de progresser. C’est vrai au niveau des individus mais c’est vrai aussi au niveau des organisations. Quand une organisation met en place des dispositifs d’identification, d’analyse et de prévention des erreurs on parle « d’organisation apprenante ».

On parle d’erreur par omission quand une action nécessaire n’a pas été faite. L’erreur par commission désigne une action qui a été faite mais qui n’était pas utile. L’erreur d’exécution désigne une action mal réalisée.

On parle de violation (ou de non-conformité) en cas de non-respect d’une recommandation ou d’une règle professionnelle. Ce non-respect peut être routinier (mauvaise habitude), issu d’une priorisation personnelle (pour gagner du temps par exemple) ou induite par le contexte (suractivité, urgence, etc.).

Les erreurs dans le domaine des soins peuvent concerner les actions de prévention, de diagnostic ou de traitement. Elles peuvent ou non avoir entraîné un dommage pour le patient. Elles sont involontaires et évitables. On parle d’événement indésirable grave (EIG) lorsque le dommage est un décès, ou une complication grave ou, au minimum, une prolongation d’hospitalisation d’un jour.

L’être humain est faillible et il est dans sa nature de faire des erreurs. Reconnaitre qu’on peut faire des erreurs est un préalable à l’adoption de comportement de prévention des erreurs. Reconnaître qu’on a fait une erreur est une occasion d’apprendre et de progresser. C’est vrai au niveau des individus mais c’est vrai aussi au niveau des organisations. Quand une organisation met en place des dispositifs d’identification, d’analyse et de prévention des erreurs on parle « d’organisation apprenante ».

'''Les types d’erreur : omission, commission, exécution, violation''' 

On parle d’erreur par omission quand une action nécessaire n’a pas été faite. L’erreur par commission désigne une action qui a été faite mais qui n’était pas utile. L’erreur d’exécution désigne une action mal réalisée.

On parle de violation (ou de non-conformité) en cas de non-respect d’une recommandation ou d’une règle professionnelle. Ce non-respect peut être routinier (mauvaise habitude), issu d’une priorisation personnelle (pour gagner du temps par exemple) ou induite par le contexte (suractivité, urgence, etc.).",1.0,10.740000000000002,False,True,0.7201064229011536,0.8196438948313395,False,3,False
12,OIC-005-09-A,Quelle est la définition de l'accident médical?,"Un événement indésirable survenu au cours d'un acte de soin, de prévention ou de diagnostic qui entraîne un dommage anormal au regard de l'évolution prévisible de l'état de santé.",Un effet secondaire attendu d'un traitement médical.,Une maladie contractée dans un établissement de santé.,Une erreur de diagnostic par un professionnel de santé.,a,"{{objectif de connaissance
|Identifiant=OIC-005-09-A
|Item_parent=Responsabilités médicale pénale, civile, administrative et disciplinaire. La gestion des erreurs et des plaintes ; l’aléa thérapeutique
|Item_parent_short=Responsabilités médicale pénale, civile, administrative et disciplinaire. La gestion des erreurs et des plaintes ; l’aléa thérapeutique
|Rang=A
|Intitulé=Connaître la définition de l’accident médical et de l’affection iatrogène
|Description=None
|Rubrique=Définition
|Contributeurs=Patrice François
|Ordre=9}}

L’accident médical désigne un événement indésirable survenu au cours d’un acte de soin, de prévention ou de diagnostic. Cet accident entraîne un dommage anormal au regard de l’évolution prévisible de l'état de santé. Il peut s’être produit dans n’importe quel lieu de soins : un établissement de santé, public ou privé, un cabinet d’un professionnel de santé exerçant en libéral, un laboratoire d’analyses médicales, de radiologie, une pharmacie, etc. Un accident médical peut être causé par une erreur d’un professionnel de santé ou découler de soins conformes aux bonnes pratiques et s'appelle alors « l’aléa thérapeutique ».

Les affections iatrogènes désignent l’ensemble des effets néfastes qui peuvent être provoqués par un traitement ou un acte médical. On parle d’effets iatrogènes lorsque le traitement déclenche de nouveaux symptômes, distincts de ceux qu’il est censé soigner. L’effet iatrogène peut intervenir avec ou sans mauvais usage du médicament, que ce mauvais usage soit le fait d’un professionnel de santé ou du malade lui-même. Il ne faut donc pas confondre affection iatrogène et erreur médicale. L’affection iatrogène est une conséquence de la prise d’un médicament même si l’indication était correcte et la posologie bonne. Il est donc possible d’être victime d’une affection iatrogène en dehors de toute erreur ou faute du professionnel de santé.",0.5,9.054285714285715,False,True,0.8062411546707153,0.8305680950482687,False,2,False
13,OIC-005-09-A,Quelle est la différence entre un accident médical et une affection iatrogène?,"Un accident médical est causé par une erreur d'un professionnel de santé, tandis qu'une affection iatrogène peut survenir même si le traitement est conforme aux bonnes pratiques.","Un accident médical est toujours causé par un professionnel de santé, tandis qu'une affection iatrogène peut survenir par mauvais usage du médicament par le patient.","Un accident médical est un effet secondaire attendu d'un traitement médical, tandis qu'une affection iatrogène est un événement indésirable survenu au cours d'un acte de soin.",Un accident médical est une conséquence de la prise d'un médicament même si l'indication était correcte et la posologie bonne.,a,"{{objectif de connaissance
|Identifiant=OIC-005-09-A
|Item_parent=Responsabilités médicale pénale, civile, administrative et disciplinaire. La gestion des erreurs et des plaintes ; l’aléa thérapeutique
|Item_parent_short=Responsabilités médicale pénale, civile, administrative et disciplinaire. La gestion des erreurs et des plaintes ; l’aléa thérapeutique
|Rang=A
|Intitulé=Connaître la définition de l’accident médical et de l’affection iatrogène
|Description=None
|Rubrique=Définition
|Contributeurs=Patrice François
|Ordre=9}}

L’accident médical désigne un événement indésirable survenu au cours d’un acte de soin, de prévention ou de diagnostic. Cet accident entraîne un dommage anormal au regard de l’évolution prévisible de l'état de santé. Il peut s’être produit dans n’importe quel lieu de soins : un établissement de santé, public ou privé, un cabinet d’un professionnel de santé exerçant en libéral, un laboratoire d’analyses médicales, de radiologie, une pharmacie, etc. Un accident médical peut être causé par une erreur d’un professionnel de santé ou découler de soins conformes aux bonnes pratiques et s'appelle alors « l’aléa thérapeutique ».

Les affections iatrogènes désignent l’ensemble des effets néfastes qui peuvent être provoqués par un traitement ou un acte médical. On parle d’effets iatrogènes lorsque le traitement déclenche de nouveaux symptômes, distincts de ceux qu’il est censé soigner. L’effet iatrogène peut intervenir avec ou sans mauvais usage du médicament, que ce mauvais usage soit le fait d’un professionnel de santé ou du malade lui-même. Il ne faut donc pas confondre affection iatrogène et erreur médicale. L’affection iatrogène est une conséquence de la prise d’un médicament même si l’indication était correcte et la posologie bonne. Il est donc possible d’être victime d’une affection iatrogène en dehors de toute erreur ou faute du professionnel de santé.",0.6,12.690000000000001,False,True,0.8173984885215759,0.9478566845258077,False,2,False
14,OIC-005-10-A,Quelle est la définition d'une infection nosocomiale?,Infection contractée à l'extérieur de l'hôpital,Infection contractée au cours d'un séjour dans un établissement de santé,Infection contractée par un patient avant son admission à l'hôpital,Infection contractée par un patient après son départ de l'hôpital,b,"{{objectif de connaissance
|Identifiant=OIC-005-10-A
|Item_parent=Responsabilités médicale pénale, civile, administrative et disciplinaire. La gestion des erreurs et des plaintes ; l’aléa thérapeutique
|Item_parent_short=Responsabilités médicale pénale, civile, administrative et disciplinaire. La gestion des erreurs et des plaintes ; l’aléa thérapeutique
|Rang=A
|Intitulé=Connaître la définition de l’infection nosocomiale
|Description=None
|Rubrique=Définition
|Contributeurs=Bastien Boussat
|Ordre=10}}

Les infections nosocomiales sont les infections contractées au cours d’un séjour dans un établissement de santé (hôpital, clinique…). Elle est aussi appelée infection associée aux soins. Ceci veut dire que ces infections sont absentes au moment de l’admission du patient dans l’établissement. Cependant, si l’état infectieux du patient à l’admission est inconnu, l’infection est généralement considérée comme nosocomiale si elle apparaît après 48 heures d’hospitalisation. Si elle apparaît avant un tel délai, on considère en général qu’elle était en incubation lors de l’entrée dans l’établissement.",0.5,15.797142857142859,False,True,0.7747979760169983,0.9317180514335632,False,5,False
15,OIC-005-10-A,Quel est le délai après l'admission pour considérer une infection comme nosocomiale?,24 heures,48 heures,72 heures,1 semaine,b,"{{objectif de connaissance
|Identifiant=OIC-005-10-A
|Item_parent=Responsabilités médicale pénale, civile, administrative et disciplinaire. La gestion des erreurs et des plaintes ; l’aléa thérapeutique
|Item_parent_short=Responsabilités médicale pénale, civile, administrative et disciplinaire. La gestion des erreurs et des plaintes ; l’aléa thérapeutique
|Rang=A
|Intitulé=Connaître la définition de l’infection nosocomiale
|Description=None
|Rubrique=Définition
|Contributeurs=Bastien Boussat
|Ordre=10}}

Les infections nosocomiales sont les infections contractées au cours d’un séjour dans un établissement de santé (hôpital, clinique…). Elle est aussi appelée infection associée aux soins. Ceci veut dire que ces infections sont absentes au moment de l’admission du patient dans l’établissement. Cependant, si l’état infectieux du patient à l’admission est inconnu, l’infection est généralement considérée comme nosocomiale si elle apparaît après 48 heures d’hospitalisation. Si elle apparaît avant un tel délai, on considère en général qu’elle était en incubation lors de l’entrée dans l’établissement.",1.0,12.690000000000001,False,True,0.770039439201355,0.7447782556215922,False,3,False
16,OIC-005-11-A,Quelle est la définition de l'aléa thérapeutique?,Un événement indésirable causé par une action de soins non conforme,Un accident médical survenu sans faute des professionnels de santé,Un effet secondaire d'un médicament prescrit et administré correctement,Une infection nosocomiale due à une faute des professionnels de santé,b,"{{objectif de connaissance
|Identifiant=OIC-005-11-A
|Item_parent=Responsabilités médicale pénale, civile, administrative et disciplinaire. La gestion des erreurs et des plaintes ; l’aléa thérapeutique
|Item_parent_short=Responsabilités médicale pénale, civile, administrative et disciplinaire. La gestion des erreurs et des plaintes ; l’aléa thérapeutique
|Rang=A
|Intitulé=Connaître la définition de l’aléa thérapeutique
|Description=None
|Rubrique=Définition
|Contributeurs=Bastien Boussat
|Ordre=11}}

L’aléa thérapeutique se distingue des erreurs par son inévitabilité. C’est un événement indésirable dont la cause est une action de soins conforme et ne comportant pas d’erreur. Il est lié à la réalisation d’un risque inhérent à l’action de soins. On peut citer comme exemple la survenue d’un effet secondaire d’un médicament correctement prescrit et administré.  L’aléa thérapeutique est défini comme étant un accident médical (événement imprévu causant un dommage ayant un lien de causalité certain avec l’acte médical), une affection iatrogène (les soins délivrés au patient ont causé le dommage) ou une infection nosocomiale (l’infection apparaît après une hospitalisation et était absente le jour de l’admission) qui est survenue sans responsabilité des professionnels de santé ou de l’établissement de santé. D’après la jurisprudence, l’aléa thérapeutique consiste dans « la survenance, en dehors de toute faute du praticien, d’un risque accidentel inhérent à l’acte médical et qui ne pouvait être maîtrisé ».  Tout risque inhérent à l’acte de soin, de diagnostic ou de prévention peut constituer un aléa thérapeutique.",0.5,10.740000000000002,False,True,0.7397467494010925,0.7667458057403564,False,2,False
17,OIC-005-11-A,Quel est un exemple d'aléa thérapeutique?,Une erreur de prescription médicale,La survenue d'un effet secondaire d'un médicament correctement prescrit et administré,Une infection nosocomiale due à une faute des professionnels de santé,Un accident médical causé par une action de soins non conforme,b,"{{objectif de connaissance
|Identifiant=OIC-005-11-A
|Item_parent=Responsabilités médicale pénale, civile, administrative et disciplinaire. La gestion des erreurs et des plaintes ; l’aléa thérapeutique
|Item_parent_short=Responsabilités médicale pénale, civile, administrative et disciplinaire. La gestion des erreurs et des plaintes ; l’aléa thérapeutique
|Rang=A
|Intitulé=Connaître la définition de l’aléa thérapeutique
|Description=None
|Rubrique=Définition
|Contributeurs=Bastien Boussat
|Ordre=11}}

L’aléa thérapeutique se distingue des erreurs par son inévitabilité. C’est un événement indésirable dont la cause est une action de soins conforme et ne comportant pas d’erreur. Il est lié à la réalisation d’un risque inhérent à l’action de soins. On peut citer comme exemple la survenue d’un effet secondaire d’un médicament correctement prescrit et administré.  L’aléa thérapeutique est défini comme étant un accident médical (événement imprévu causant un dommage ayant un lien de causalité certain avec l’acte médical), une affection iatrogène (les soins délivrés au patient ont causé le dommage) ou une infection nosocomiale (l’infection apparaît après une hospitalisation et était absente le jour de l’admission) qui est survenue sans responsabilité des professionnels de santé ou de l’établissement de santé. D’après la jurisprudence, l’aléa thérapeutique consiste dans « la survenance, en dehors de toute faute du praticien, d’un risque accidentel inhérent à l’acte médical et qui ne pouvait être maîtrisé ».  Tout risque inhérent à l’acte de soin, de diagnostic ou de prévention peut constituer un aléa thérapeutique.",1.0,10.350000000000001,False,True,0.7264676094055176,0.7925635973612467,True,2,False
18,OIC-005-12-B,Quel est le principal facteur lié au patient qui peut conduire à l'ouverture d'un contentieux à la suite d'un accident médical?,État de santé du patient,Gravité des maladies associées,Difficultés de communication,Vulnérabilité de certaines populations de patients,c,"{{objectif de connaissance
|Identifiant=OIC-005-12-B
|Item_parent=Responsabilités médicale pénale, civile, administrative et disciplinaire. La gestion des erreurs et des plaintes ; l’aléa thérapeutique
|Item_parent_short=Responsabilités médicale pénale, civile, administrative et disciplinaire. La gestion des erreurs et des plaintes ; l’aléa thérapeutique
|Rang=B
|Intitulé=Identifier les principaux facteurs conduisant à l’ouverture d’un contentieux à la suite d’un accident médical
|Description=None
|Rubrique=Epidémiologie
|Contributeurs=Bastien Boussat
|Ordre=12}}

Les facteurs peuvent être liés :

- au patient : état de santé, gravité des maladies associées, difficultés de communication (langue, conflit avec les soignants, etc.), vulnérabilité de certaines populations de patients (personnes âgées, patients atteints de maladies chroniques, enfants, adolescents, personnes atteintes d’un handicap, démunies, etc.) ;

- aux tâches à accomplir ;

- à l’équipe : communication au sein de l’équipe et avec le patient dans la relation thérapeutique, traçabilité de l’information dans le dossier du patient, encadrement des juniors en cours d’apprentissage ;

- à l’environnement de travail : physique (locaux, matériels, fournitures, etc.) ou organisationnel (disponibilité de ressources humaines qualifiées, organisation du travail, horaires, etc.) ;

- à l’organisation et au management : politiques de remplacement du personnel absent (pas de remplacement, intérim, déplacement), de formation continue, de gestion des équipements ;

- au contexte institutionnel : politiques de santé publique nationale et régionale, systèmes de signalement des événements indésirables",0.7,12.828571428571426,False,True,0.7230392694473267,0.6580390930175781,False,2,False
19,OIC-005-13-A,Quel est un facteur humain individuel qui peut conduire à des erreurs?,La bonne organisation de l'équipe,Le manque de connaissances et de compétences,La communication efficace,Le leadership identifié,b,"{{objectif de connaissance
|Identifiant=OIC-005-13-A
|Item_parent=Responsabilités médicale pénale, civile, administrative et disciplinaire. La gestion des erreurs et des plaintes ; l’aléa thérapeutique
|Item_parent_short=Responsabilités médicale pénale, civile, administrative et disciplinaire. La gestion des erreurs et des plaintes ; l’aléa thérapeutique
|Rang=A
|Intitulé=Facteurs humains : connaître la notion d’erreur humaine (typologie et facteurs favorisants)
|Description=None
|Rubrique=Définition
|Contributeurs=Bastien Boussat
|Ordre=13}}

L’être humain est faillible et il est dans sa nature de faire des erreurs. Reconnaitre qu’on peut faire des erreurs est un préalable à l’adoption de comportement de prévention des erreurs. Reconnaître qu’on a fait une erreur est une occasion d’apprendre et de progresser. C’est vrai au niveau des individus mais c’est vrai aussi au niveau des organisations. Quand une organisation met en place des dispositifs d’identification, d’analyse et de prévention des erreurs on parle « d’organisation apprenante ».

'''Les facteurs humains individuels''' 

Le manque de connaissances, de compétences, d’expérience peut conduire à des erreurs. Il faut savoir qu’on ne peut pas tout savoir. La capacité de mémorisation est limitée et il faut savoir vérifier ou demander de l’aide.

Le stress, le manque de temps, la fatigue, la maladie sont aussi des circonstances qui réduisent la performance de l’individu.

Certains facteurs linguistiques ou culturels qui peuvent perturber la bonne compréhension d’une situation. Enfin, il faut aussi signaler les facteurs liés au patient dont l’attitude ou le comportement influencent le risque d’erreur.

'''Les facteurs humains collectifs'''

La production de soins, surtout à l’hôpital, est un travail d’équipe. Une mauvaise organisation de l’équipe, un manque de communication voire des conflits nuisent à la bonne coopération des acteurs et accroissent le risque d’erreurs.

Une équipe efficace a d’abord la conscience d’être une équipe avec un leadership identifié. Le rôle de chacun est clairement défini. La communication est organisée avec des briefings avant l’action et des débriefings après.",0.8,8.756666666666668,False,True,0.7205256819725037,0.7224264542261759,True,2,False
20,OIC-005-13-A,Quel est un facteur humain collectif qui peut accroître le risque d'erreurs?,La bonne mémorisation,Le manque de communication et de conflits,La fatigue,La bonne compréhension d'une situation,b,"{{objectif de connaissance
|Identifiant=OIC-005-13-A
|Item_parent=Responsabilités médicale pénale, civile, administrative et disciplinaire. La gestion des erreurs et des plaintes ; l’aléa thérapeutique
|Item_parent_short=Responsabilités médicale pénale, civile, administrative et disciplinaire. La gestion des erreurs et des plaintes ; l’aléa thérapeutique
|Rang=A
|Intitulé=Facteurs humains : connaître la notion d’erreur humaine (typologie et facteurs favorisants)
|Description=None
|Rubrique=Définition
|Contributeurs=Bastien Boussat
|Ordre=13}}

L’être humain est faillible et il est dans sa nature de faire des erreurs. Reconnaitre qu’on peut faire des erreurs est un préalable à l’adoption de comportement de prévention des erreurs. Reconnaître qu’on a fait une erreur est une occasion d’apprendre et de progresser. C’est vrai au niveau des individus mais c’est vrai aussi au niveau des organisations. Quand une organisation met en place des dispositifs d’identification, d’analyse et de prévention des erreurs on parle « d’organisation apprenante ».

'''Les facteurs humains individuels''' 

Le manque de connaissances, de compétences, d’expérience peut conduire à des erreurs. Il faut savoir qu’on ne peut pas tout savoir. La capacité de mémorisation est limitée et il faut savoir vérifier ou demander de l’aide.

Le stress, le manque de temps, la fatigue, la maladie sont aussi des circonstances qui réduisent la performance de l’individu.

Certains facteurs linguistiques ou culturels qui peuvent perturber la bonne compréhension d’une situation. Enfin, il faut aussi signaler les facteurs liés au patient dont l’attitude ou le comportement influencent le risque d’erreur.

'''Les facteurs humains collectifs'''

La production de soins, surtout à l’hôpital, est un travail d’équipe. Une mauvaise organisation de l’équipe, un manque de communication voire des conflits nuisent à la bonne coopération des acteurs et accroissent le risque d’erreurs.

Une équipe efficace a d’abord la conscience d’être une équipe avec un leadership identifié. Le rôle de chacun est clairement défini. La communication est organisée avec des briefings avant l’action et des débriefings après.",1.0,8.756666666666668,False,True,0.7146063446998596,0.6408063769340515,True,2,False
21,OIC-005-14-B,Quel est le principal objectif de l'analyse approfondie des causes d'erreur en santé?,Identifier les erreurs humaines,Comprendre les causes latentes des accidents,Augmenter le nombre de barrières de sécurité,Diminuer le temps de traitement des patients,b,"{{objectif de connaissance
|Identifiant=OIC-005-14-B
|Item_parent=Responsabilités médicale pénale, civile, administrative et disciplinaire. La gestion des erreurs et des plaintes ; l’aléa thérapeutique
|Item_parent_short=Responsabilités médicale pénale, civile, administrative et disciplinaire. La gestion des erreurs et des plaintes ; l’aléa thérapeutique
|Rang=B
|Intitulé=Prévention : connaître la prévention des erreurs, des EIAS, la notion de barrière de sécurité
|Description=None
|Rubrique=Suivi et/ou pronostic
|Contributeurs=Bastien Boussat
|Ordre=14}}

La gestion des erreurs et des plaintes est un élément essentiel de la prévention des risques associés aux soins. Il s’agit d’une approche des risques a posteriori. Un risque s’est réalisé débouchant sur un dommage touchant un patient. Ce préjudice peut être réel ou perçu par le patient.

L’analyse en profondeur des erreurs et des motifs de plaintes va permettre d’objectiver des pistes pour la prévention de nouvelles erreurs, par la mise en place d’actions d’amélioration.

'''Bases de l’analyse approfondie des causes d’erreur'''

'''Modèle de Reason'''

Le modèle de Reason (ou modèle du fromage Suisse) est le modèle le plus souvent présenté. Il a l’avantage d’attirer l’attention sur les causes latentes d’un accident distinguant des erreurs actives et des erreurs latentes.

Ceci permet de comprendre que l’erreur humaine n’est le plus souvent qu’une conséquence de défauts organisationnels plus profonds. Ce modèle propose une analyse des événements indésirables par séquences se succédant où les différents niveaux de défense existant à chaque étape ont été franchis. Cette conception de barrières se succédant est maintenant remplacée par un modèle systémique, trop complexe pour être détaillé ici.

'''Les barrières de sécurité'''

Les barrières sont des défenses (protections) en profondeur contre le risque d’erreur. On distingue trois types de barrières de sécurité :

- les barrières de prévention ;

- les barrières de récupération ;

- les barrières d’atténuation.

Un système de sécurité efficace doit posséder les trois. Il ne faut négliger ni les barrières de récupération, ni les barrières d’atténuation.

Ces trois types de barrières peuvent être de nature :

- immatérielle : lois et réglementation, consignes, bonnes pratiques de sécurité, recommandations, procédures et protocoles, programmes de formation, organisation du travail, etc. ;

- matérielle : détrompeur physique (exemple : dessin particulier des bagues des prises de gaz médicaux et de vide interdisant toute connexion inappropriée de couleur différente).

'''Les barrières de prévention'''

Elles sont destinées à empêcher la survenue de l’erreur et de l’accident : par exemple, la check-list chirurgicale, barrière immatérielle qui se décompose en trois temps (encadré 5.4), ou la prescription informatisée dans un système prévoyant des alertes en fonction de doses dangereuses, de l’état clinique et biologique du patient, d’interactions médicamenteuses…
{| class=""wikitable""
|'''Encadré  : Check-list du bloc  opératoire adaptée de la grille de check-list de la HAS, version 2011'''
|-
|'''''Avant  induction anesthésique'''''

'''''Temps  de pause avant induction'''''

- Vérification  de :

. identité  du patient

. intervention  et site opératoire (patient, dossier)

. disponibilité  de la documentation clinique et paraclinique

. connaissance  du mode d’installation, cohérent avec le site/intervention, non dangereux  pour le patient

. préparation  cutanée de l’opéré documentée dans la fiche de liaison service/bloc  opératoire

. équipement/matériel  nécessaire pour l’intervention, sans dysfonctionnements

- Vérification  croisée par l’équipe des risques :

. allergique

. d’inhalation

. de  difficulté d’intubation

. de  ventilation

. de  saignement

'''Avant intervention chirurgicale'''

'''Temps de pause avant incision'''

- Vérification  « ultime » croisée au sein de l’équipe, en présence des chirurgien(s),  anesthésiste(s)/IADE, IBODE/IDE :

. identité  du patient

. intervention  prévue

. site  opératoire

. installation  correcte

. disponibilité  des documents nécessaires

- Partage  des informations oralement au sein de l’équipe sur les éléments à  risque/étapes critiques de l’intervention (time out) sur le plan :

. chirurgical

. anesthésique

- Selon  les protocoles en vigueur :

. administration  de l’antibioprophylaxie

. préparation  du champ opératoire

'''Après intervention chirurgicale'''

'''Pause avant sortie de salle d’opération'''

- Confirmation  orale par le personnel auprès de l’équipe :

. de  l’intervention enregistrée

. du  compte final correct des compresses, aiguilles, instruments, etc.

. de  l’étiquetage des prélèvements, pièces opératoires, etc.

. si  des événements indésirables ou porteurs de risques médicaux sont survenus :  signalement/déclaration

- Les  prescriptions pour les suites opératoires immédiates sont faites de manière  conjointe entre les équipes chirurgicale et anesthésique


N.B :  IADE : infirmier anesthésiste diplômé d’État ; IBODE infirmier de bloc  opératoire diplômé d’État ; IDE : infirmier diplômé d’État
|}
'''Les barrières de récupération'''

L’erreur a été commise mais récupérée avant d’avoir des conséquences. Par exemple, le patient est allergique à la pénicilline qui est l’antibioprophylaxie prescrite avant l’intervention chirurgicale, mais l’infirmière en prend connaissance dans le dossier médical et alerte le prescripteur qui modifie la prescription.

'''Les barrières d’atténuation'''

L’erreur a été commise, n’a pas été récupérée. Il s’agit là de limiter ses conséquences pour le patient. Par exemple, un patient fait un arrêt cardiaque à la suite d’une erreur de voie d’administration commise par une infirmière. Elle prévient le médecin senior dès qu’elle constate son erreur. L’équipe médicale est sur place et commence le massage cardiaque pendant que l’équipe SOS arrêt cardiaque appelée immédiatement arrive. Le choc électrique rétablit la fonction cardiaque, le patient est transféré en réanimation pour stabilisation et surveillance. Il en sort le lendemain.

'''Analyse des causes racines'''

Les causes racines d’une erreur médicale sont à rechercher dans l’ensemble du contexte qui entoure l’événement indésirable.

Les méthodes d’analyse sont structurées pour éviter les oublis. Les plus employées sont la méthode ALARM et la méthode Orion®. Les méthodes d’analyses des causes racines comprennent généralement les six étapes suivantes pour une bonne application :

1/ la collecte des données : entretiens semi-directifs de toutes les personnes présentes au moment de l’événement, dossiers, toute autre pièce permettant de comprendre le déroulement des faits ;

2/ la reconstitution de la chronologie de l’événement ;

3/ l’identification des écarts par rapport aux pratiques recommandées, sans jugement par rapport à un référentiel existant ;

4/ l’identification des facteurs contributifs : immédiats et profonds ou causes racines (encadrés 5.5)
{| class=""wikitable""
|'''Encadré  : Typologie des  facteurs favorisant ou causes racines (selon la méthode ALARM)''' 
|-
|'''''Les  facteurs peuvent être liés :'''''

-  au patient : état de santé, gravité des maladies associées, difficultés de  communication (langue, conflit avec les soignants, etc.), vulnérabilité de  certaines populations de patients (personnes âgées, patients atteints de  maladies chroniques, enfants, adolescents, personnes atteintes d’un handicap,  démunies, etc.) ;

-  aux tâches à accomplir ;

-  à l’équipe : communication au sein de l’équipe et avec le patient dans la  relation thérapeutique, traçabilité de l’information dans le dossier du  patient, encadrement des juniors en cours d’apprentissage ;

-  à l’environnement de travail : physique (locaux, matériels, fournitures,  etc.) ou organisationnel (disponibilité de ressources humaines qualifiées,  organisation du travail, horaires, etc.) ;

-  à l’organisation et au management : politiques de remplacement du personnel  absent (pas de remplacement, intérim, déplacement), de formation continue, de  gestion des équipements ;

-  au contexte institutionnel : politiques de santé publique nationale et  régionale, systèmes de signalement des événements indésirables
|}
5/ la proposition d’actions à mettre en œuvre (accompagné par un plan d’actions) ;

6/ la rédaction du rapport d’analyse.",0.6666666666666666,12.172307692307694,False,True,0.792941689491272,0.6831492185592651,False,2,False
