id,chosen,rejected,chosen_source,rejected_source
OIC-208-09-B,"Question: Quelle est une contre-indication absolue à la prescription d'anxiolytiques mentionnée dans le texte?
a) Insuffisance rénale.
b) Grossesse et allaitement.
c) Insuffisance respiratoire sévère.
d) Antécédent de troubles addictifs.","Question: Quel est le comportement à adopter lors de la prescription de benzodiazépines anxiolytiques chez les sujets âgés ?
a) Augmenter la posologie et réévaluer moins fréquemment
b) Maintenir une faible posologie et réévaluer régulièrement la nécessité du traitement
c) Réduire les règles de prescription
d) Prescrire sans contrôle médical",medGemma_27b,llama3_1_8b
OIC-208-09-B,"Question: Quelle est une contre-indication absolue à la prescription d'anxiolytiques mentionnée dans le texte?
a) Insuffisance rénale.
b) Grossesse et allaitement.
c) Insuffisance respiratoire sévère.
d) Antécédent de troubles addictifs.","Question: Quel est le comportement à adopter lors de la prescription de benzodiazépines anxiolytiques chez les sujets âgés ?
a) Augmenter la posologie et réévaluer moins fréquemment
b) Maintenir une faible posologie et réévaluer régulièrement la nécessité du traitement
c) Réduire les règles de prescription
d) Prescrire sans contrôle médical",medGemma_27b,llama3_1_8b
OIC-208-09-B,"Question: Quelle est la contre-indication absolue chez les patients âgés pour la prescription de benzodiazépines anxiolytiques?
a) Insuffisance respiratoire sévère
b) Insuffisance hépatique
c) Syndrome d’apnées obstructives du sommeil non traité par PPC
d) Myasthénie","Question: Quel est le comportement à adopter lors de la prescription de benzodiazépines anxiolytiques chez les sujets âgés ?
a) Augmenter la posologie et réévaluer moins fréquemment
b) Maintenir une faible posologie et réévaluer régulièrement la nécessité du traitement
c) Réduire les règles de prescription
d) Prescrire sans contrôle médical",apertus_8B,llama3_1_8b
OIC-208-09-B,"Question: Quelle est la contre-indication absolue chez les patients âgés pour la prescription de benzodiazépines anxiolytiques?
a) Insuffisance respiratoire sévère
b) Insuffisance hépatique
c) Syndrome d’apnées obstructives du sommeil non traité par PPC
d) Myasthénie","Question: Quel est le comportement à adopter lors de la prescription de benzodiazépines anxiolytiques chez les sujets âgés ?
a) Augmenter la posologie et réévaluer moins fréquemment
b) Maintenir une faible posologie et réévaluer régulièrement la nécessité du traitement
c) Réduire les règles de prescription
d) Prescrire sans contrôle médical",apertus_8B,llama3_1_8b
OIC-019-10-A,"Question: Quels sont les deux objectifs de l'examen clinique en cas de fièvre au cours de la grossesse?
a) Rechercher des signes d'appel évocateurs et évaluer le retentissement obstétrical
b) Diagnostiquer une infection urinaire haute et une chorioamniotite
c) Évaluer la température et les constantes du patient
d) Rechercher des signes de rupture prématurée des membranes","Question: Quelle option correspond à un signe d'appel évocateur spécifique en cas de fièvre au cours de la grossesse?
a) a
b) b
c) c
d) d",llama3_1_8b,qwen3_6b
OIC-019-10-A,"Question: Quels sont les deux objectifs de l'examen clinique en cas de fièvre au cours de la grossesse?
a) Rechercher des signes d'appel évocateurs et évaluer le retentissement obstétrical
b) Diagnostiquer une infection urinaire haute et une chorioamniotite
c) Évaluer la température et les constantes du patient
d) Rechercher des signes de rupture prématurée des membranes","Question: Quelle option correspond à un signe d'appel évocateur spécifique en cas de fièvre au cours de la grossesse?
a) a
b) b
c) c
d) d",llama3_1_8b,qwen3_6b
OIC-019-10-A,"Question: Quel est l'objectif principal de l'examen clinique en cas de fièvre chez une femme enceinte ?
a) Déterminer la cause exacte de la fièvre.
b) Évaluer l'impact de la fièvre sur le fœtus.
c) Identifier les signes d'appel évocateurs d'une infection.
d) Prescrire un traitement antibiotique approprié.","Question: Quelle option correspond à un signe d'appel évocateur spécifique en cas de fièvre au cours de la grossesse?
a) a
b) b
c) c
d) d",gemma2_9b,qwen3_6b
OIC-019-10-A,"Question: Quels sont les signes d'appel évocateurs d'une étiologie spécifique à rechercher lors d'une fièvre pendant la grossesse?
a) Douleurs lombaires et brûlures mictionnelles
b) Frissons et syndrome grippal
c) Rupture prématurée des membranes et leucorrhées
d) CU et écoulement de LA","Question: Quelle option correspond à un signe d'appel évocateur spécifique en cas de fièvre au cours de la grossesse?
a) a
b) b
c) c
d) d",medGemma_4b,qwen3_6b
OIC-019-10-A,"Question: Quels sont les signes d'appel évocateurs d'une étiologie spécifique à rechercher lors d'une fièvre pendant la grossesse?
a) Douleurs lombaires et brûlures mictionnelles
b) Frissons et syndrome grippal
c) Rupture prématurée des membranes et leucorrhées
d) CU et écoulement de LA","Question: Quelle option correspond à un signe d'appel évocateur spécifique en cas de fièvre au cours de la grossesse?
a) a
b) b
c) c
d) d",medGemma_4b,qwen3_6b
OIC-019-10-A,"Question: Quel est l'un des principaux objectifs de l'examen clinique lors d'une fièvre pendant la grossesse, selon le texte?
a) Évaluer le retentissement obstétrical.
b) Rechercher des antécédents prédisposants.
c) Effectuer des sérologies.
d) Mesurer la hauteur utérine.","Question: Quelle option correspond à un signe d'appel évocateur spécifique en cas de fièvre au cours de la grossesse?
a) a
b) b
c) c
d) d",medGemma_27b,qwen3_6b
OIC-019-10-A,"Question: Quel est l'un des principaux objectifs de l'examen clinique lors d'une fièvre pendant la grossesse, selon le texte?
a) Évaluer le retentissement obstétrical.
b) Rechercher des antécédents prédisposants.
c) Effectuer des sérologies.
d) Mesurer la hauteur utérine.","Question: Quelle option correspond à un signe d'appel évocateur spécifique en cas de fièvre au cours de la grossesse?
a) a
b) b
c) c
d) d",medGemma_27b,qwen3_6b
OIC-019-10-A,"Question: Quel est l'objectif principal de l'examen clinique lorsqu'une femme enceinte présente une fièvre?
a) Rechercher des signes d'appel évocateurs d'une étiologie spécifique
b) Évaluer le retentissement obstétrical
c) Examiner les antécédents prédisposants
d) Évaluer les mouvements actifs fœtaux","Question: Quelle option correspond à un signe d'appel évocateur spécifique en cas de fièvre au cours de la grossesse?
a) a
b) b
c) c
d) d",mistral_7b,qwen3_6b
OIC-019-10-A,"Question: Quel est l'objectif principal de l'examen clinique lorsqu'une femme enceinte présente une fièvre?
a) Rechercher des signes d'appel évocateurs d'une étiologie spécifique
b) Évaluer le retentissement obstétrical
c) Examiner les antécédents prédisposants
d) Évaluer les mouvements actifs fœtaux","Question: Quelle option correspond à un signe d'appel évocateur spécifique en cas de fièvre au cours de la grossesse?
a) a
b) b
c) c
d) d",mistral_7b,qwen3_6b
OIC-019-10-A,"Question: Quels sont les signes d'appel évocateurs d'une étiologie spécifique lors de l'examen clinique en cas de fièvre au cours de la grossesse?
a) Douleurs lombaires et brûlures mictionnelles
b) Frissons et syndrome grippal
c) Angine et infection ORL
d) Écoulement de LA et leucorrhées","Question: Quelle option correspond à un signe d'appel évocateur spécifique en cas de fièvre au cours de la grossesse?
a) a
b) b
c) c
d) d",apertus_8B,qwen3_6b
OIC-019-10-A,"Question: Quels sont les signes d'appel évocateurs d'une étiologie spécifique lors de l'examen clinique en cas de fièvre au cours de la grossesse?
a) Douleurs lombaires et brûlures mictionnelles
b) Frissons et syndrome grippal
c) Angine et infection ORL
d) Écoulement de LA et leucorrhées","Question: Quelle option correspond à un signe d'appel évocateur spécifique en cas de fièvre au cours de la grossesse?
a) a
b) b
c) c
d) d",apertus_8B,qwen3_6b
OIC-019-10-A,"Question: Quels sont les deux objectifs de l'examen clinique en cas de fièvre au cours de la grossesse?
a) Rechercher des signes d'appel évocateurs et évaluer le retentissement obstétrical
b) Diagnostiquer une infection urinaire haute et une chorioamniotite
c) Évaluer la température et les constantes du patient
d) Rechercher des signes de rupture prématurée des membranes","Question: Quelle option correspond à un signe d'appel évocateur spécifique en cas de fièvre au cours de la grossesse?
a) a
b) b
c) c
d) d",llama3_1_8b,qwen3_6b
OIC-019-10-A,"Question: Quels sont les deux objectifs de l'examen clinique en cas de fièvre au cours de la grossesse?
a) Rechercher des signes d'appel évocateurs et évaluer le retentissement obstétrical
b) Diagnostiquer une infection urinaire haute et une chorioamniotite
c) Évaluer la température et les constantes du patient
d) Rechercher des signes de rupture prématurée des membranes","Question: Quelle option correspond à un signe d'appel évocateur spécifique en cas de fièvre au cours de la grossesse?
a) a
b) b
c) c
d) d",llama3_1_8b,qwen3_6b
OIC-019-10-A,"Question: Quels sont les signes d'appel évocateurs d'une étiologie spécifique à rechercher lors d'une fièvre pendant la grossesse?
a) Douleurs lombaires et brûlures mictionnelles
b) Frissons et syndrome grippal
c) Rupture prématurée des membranes et leucorrhées
d) CU et écoulement de LA","Question: Quelle option correspond à un signe d'appel évocateur spécifique en cas de fièvre au cours de la grossesse?
a) a
b) b
c) c
d) d",medGemma_4b,qwen3_6b
OIC-019-10-A,"Question: Quels sont les signes d'appel évocateurs d'une étiologie spécifique à rechercher lors d'une fièvre pendant la grossesse?
a) Douleurs lombaires et brûlures mictionnelles
b) Frissons et syndrome grippal
c) Rupture prématurée des membranes et leucorrhées
d) CU et écoulement de LA","Question: Quelle option correspond à un signe d'appel évocateur spécifique en cas de fièvre au cours de la grossesse?
a) a
b) b
c) c
d) d",medGemma_4b,qwen3_6b
OIC-019-10-A,"Question: Quel est l'un des principaux objectifs de l'examen clinique lors d'une fièvre pendant la grossesse, selon le texte?
a) Évaluer le retentissement obstétrical.
b) Rechercher des antécédents prédisposants.
c) Effectuer des sérologies.
d) Mesurer la hauteur utérine.","Question: Quelle option correspond à un signe d'appel évocateur spécifique en cas de fièvre au cours de la grossesse?
a) a
b) b
c) c
d) d",medGemma_27b,qwen3_6b
OIC-019-10-A,"Question: Quel est l'un des principaux objectifs de l'examen clinique lors d'une fièvre pendant la grossesse, selon le texte?
a) Évaluer le retentissement obstétrical.
b) Rechercher des antécédents prédisposants.
c) Effectuer des sérologies.
d) Mesurer la hauteur utérine.","Question: Quelle option correspond à un signe d'appel évocateur spécifique en cas de fièvre au cours de la grossesse?
a) a
b) b
c) c
d) d",medGemma_27b,qwen3_6b
OIC-019-10-A,"Question: Quelle option correspond à un signe d'appel évocateur spécifique en cas de fièvre au cours de la grossesse?
a) a
b) b
c) c
d) d","Question: Quelle option correspond à un signe d'appel évocateur spécifique en cas de fièvre au cours de la grossesse?
a) a
b) b
c) c
d) d",qwen3_6b,qwen3_6b
OIC-019-10-A,"Question: Quelle option correspond à un signe d'appel évocateur spécifique en cas de fièvre au cours de la grossesse?
a) a
b) b
c) c
d) d","Question: Quelle option correspond à un signe d'appel évocateur spécifique en cas de fièvre au cours de la grossesse?
a) a
b) b
c) c
d) d",qwen3_6b,qwen3_6b
OIC-019-10-A,"Question: Quel est l'objectif principal de l'examen clinique lorsqu'une femme enceinte présente une fièvre?
a) Rechercher des signes d'appel évocateurs d'une étiologie spécifique
b) Évaluer le retentissement obstétrical
c) Examiner les antécédents prédisposants
d) Évaluer les mouvements actifs fœtaux","Question: Quelle option correspond à un signe d'appel évocateur spécifique en cas de fièvre au cours de la grossesse?
a) a
b) b
c) c
d) d",mistral_7b,qwen3_6b
OIC-019-10-A,"Question: Quel est l'objectif principal de l'examen clinique lorsqu'une femme enceinte présente une fièvre?
a) Rechercher des signes d'appel évocateurs d'une étiologie spécifique
b) Évaluer le retentissement obstétrical
c) Examiner les antécédents prédisposants
d) Évaluer les mouvements actifs fœtaux","Question: Quelle option correspond à un signe d'appel évocateur spécifique en cas de fièvre au cours de la grossesse?
a) a
b) b
c) c
d) d",mistral_7b,qwen3_6b
OIC-022-04-B,"Question: Quel facteur principal influence la fertilité chez la femme ?
a) L'âge
b) Le surpoids et l'obésité
c) La consommation de tabac
d) La fréquence des rapports sexuels","Question: Quel facteur principal influence la fertilité chez la femme ?
a) L'âge
b) Le surpoids et l'obésité
c) La consommation de tabac
d) La fréquence des rapports sexuels",llama3_1_8b,llama3_1_8b
OIC-022-04-B,"Question: Quel facteur principal influence la fertilité chez la femme ?
a) L'âge
b) Le surpoids et l'obésité
c) La consommation de tabac
d) La fréquence des rapports sexuels","Question: Quel est le principal facteur de fertilité chez la femme selon le contenu?
a) L'âge
b) Le surpoids et surtout l’obésité
c) La consommation de tabac
d) Le mode de vie et l'environnement",llama3_1_8b,qwen3_6b
OIC-022-04-B,"Question: Quel facteur principal influence la fertilité chez la femme ?
a) L'âge
b) Le surpoids et l'obésité
c) La consommation de tabac
d) La fréquence des rapports sexuels","Question: Quel est le taux de consultation pour infertilité en France après un an d'essai?
a) Un couple sur deux consulte
b) Un couple sur trois consulte
c) Un couple sur quatre à six consulte
d) Un couple sur cinq consulte",llama3_1_8b,mistral_7b
OIC-022-04-B,"Question: Quel est le principal facteur prédictif de fertilité chez la femme ?
a) Le surpoids
b) La consommation de tabac
c) L'âge
d) La fréquence des rapports sexuels","Question: Quel facteur principal influence la fertilité chez la femme ?
a) L'âge
b) Le surpoids et l'obésité
c) La consommation de tabac
d) La fréquence des rapports sexuels",gemma2_9b,llama3_1_8b
OIC-022-04-B,"Question: Quel est le principal facteur prédictif de fertilité chez la femme ?
a) Le surpoids
b) La consommation de tabac
c) L'âge
d) La fréquence des rapports sexuels","Question: Quel est le principal facteur de fertilité chez la femme selon le contenu?
a) L'âge
b) Le surpoids et surtout l’obésité
c) La consommation de tabac
d) Le mode de vie et l'environnement",gemma2_9b,qwen3_6b
OIC-022-04-B,"Question: Quel est le principal facteur prédictif de fertilité chez la femme ?
a) Le surpoids
b) La consommation de tabac
c) L'âge
d) La fréquence des rapports sexuels","Question: Quel est le taux de consultation pour infertilité en France après un an d'essai?
a) Un couple sur deux consulte
b) Un couple sur trois consulte
c) Un couple sur quatre à six consulte
d) Un couple sur cinq consulte",gemma2_9b,mistral_7b
OIC-022-04-B,"Question: Quel est le principal facteur prédictif de fertilité chez la femme?
a) Le poids
b) L'âge
c) La fréquence des rapports sexuels
d) La consommation de tabac","Question: Quel facteur principal influence la fertilité chez la femme ?
a) L'âge
b) Le surpoids et l'obésité
c) La consommation de tabac
d) La fréquence des rapports sexuels",medGemma_4b,llama3_1_8b
OIC-022-04-B,"Question: Quel est le principal facteur prédictif de fertilité chez la femme?
a) Le poids
b) L'âge
c) La fréquence des rapports sexuels
d) La consommation de tabac","Question: Quel est le principal facteur de fertilité chez la femme selon le contenu?
a) L'âge
b) Le surpoids et surtout l’obésité
c) La consommation de tabac
d) Le mode de vie et l'environnement",medGemma_4b,qwen3_6b
OIC-022-04-B,"Question: Quel est le principal facteur prédictif de fertilité chez la femme?
a) Le poids
b) L'âge
c) La fréquence des rapports sexuels
d) La consommation de tabac","Question: Quel est le taux de consultation pour infertilité en France après un an d'essai?
a) Un couple sur deux consulte
b) Un couple sur trois consulte
c) Un couple sur quatre à six consulte
d) Un couple sur cinq consulte",medGemma_4b,mistral_7b
OIC-022-04-B,"Question: Quel est le principal facteur prédictif de fertilité chez la femme selon le texte?
a) Le poids
b) L'âge
c) La fréquence des rapports sexuels
d) La consommation de tabac","Question: Quel facteur principal influence la fertilité chez la femme ?
a) L'âge
b) Le surpoids et l'obésité
c) La consommation de tabac
d) La fréquence des rapports sexuels",medGemma_27b,llama3_1_8b
OIC-022-04-B,"Question: Quel est le principal facteur prédictif de fertilité chez la femme selon le texte?
a) Le poids
b) L'âge
c) La fréquence des rapports sexuels
d) La consommation de tabac","Question: Quel est le principal facteur de fertilité chez la femme selon le contenu?
a) L'âge
b) Le surpoids et surtout l’obésité
c) La consommation de tabac
d) Le mode de vie et l'environnement",medGemma_27b,qwen3_6b
OIC-022-04-B,"Question: Quel est le principal facteur prédictif de fertilité chez la femme selon le texte?
a) Le poids
b) L'âge
c) La fréquence des rapports sexuels
d) La consommation de tabac","Question: Quel est le taux de consultation pour infertilité en France après un an d'essai?
a) Un couple sur deux consulte
b) Un couple sur trois consulte
c) Un couple sur quatre à six consulte
d) Un couple sur cinq consulte",medGemma_27b,mistral_7b
OIC-022-04-B,"Question: Quel est le principal facteur de fertilité chez la femme selon le contenu?
a) L'âge
b) Le surpoids et surtout l’obésité
c) La consommation de tabac
d) Le mode de vie et l'environnement","Question: Quel facteur principal influence la fertilité chez la femme ?
a) L'âge
b) Le surpoids et l'obésité
c) La consommation de tabac
d) La fréquence des rapports sexuels",qwen3_6b,llama3_1_8b
OIC-022-04-B,"Question: Quel est le principal facteur de fertilité chez la femme selon le contenu?
a) L'âge
b) Le surpoids et surtout l’obésité
c) La consommation de tabac
d) Le mode de vie et l'environnement","Question: Quel est le principal facteur de fertilité chez la femme selon le contenu?
a) L'âge
b) Le surpoids et surtout l’obésité
c) La consommation de tabac
d) Le mode de vie et l'environnement",qwen3_6b,qwen3_6b
OIC-022-04-B,"Question: Quel est le principal facteur de fertilité chez la femme selon le contenu?
a) L'âge
b) Le surpoids et surtout l’obésité
c) La consommation de tabac
d) Le mode de vie et l'environnement","Question: Quel est le taux de consultation pour infertilité en France après un an d'essai?
a) Un couple sur deux consulte
b) Un couple sur trois consulte
c) Un couple sur quatre à six consulte
d) Un couple sur cinq consulte",qwen3_6b,mistral_7b
OIC-022-04-B,"Question: Quel est le taux de consultation pour infertilité en France après un an d'essai?
a) Un couple sur deux consulte
b) Un couple sur trois consulte
c) Un couple sur quatre à six consulte
d) Un couple sur cinq consulte","Question: Quel facteur principal influence la fertilité chez la femme ?
a) L'âge
b) Le surpoids et l'obésité
c) La consommation de tabac
d) La fréquence des rapports sexuels",mistral_7b,llama3_1_8b
OIC-022-04-B,"Question: Quel est le taux de consultation pour infertilité en France après un an d'essai?
a) Un couple sur deux consulte
b) Un couple sur trois consulte
c) Un couple sur quatre à six consulte
d) Un couple sur cinq consulte","Question: Quel est le principal facteur de fertilité chez la femme selon le contenu?
a) L'âge
b) Le surpoids et surtout l’obésité
c) La consommation de tabac
d) Le mode de vie et l'environnement",mistral_7b,qwen3_6b
OIC-022-04-B,"Question: Quel est le taux de consultation pour infertilité en France après un an d'essai?
a) Un couple sur deux consulte
b) Un couple sur trois consulte
c) Un couple sur quatre à six consulte
d) Un couple sur cinq consulte","Question: Quel est le taux de consultation pour infertilité en France après un an d'essai?
a) Un couple sur deux consulte
b) Un couple sur trois consulte
c) Un couple sur quatre à six consulte
d) Un couple sur cinq consulte",mistral_7b,mistral_7b
OIC-022-04-B,"Question: Quel est le principal facteur prédictif de fertilité chez la femme?
a) L'âge
b) Le surpoids
c) La consommation de tabac
d) La fréquence des rapports sexuels","Question: Quel facteur principal influence la fertilité chez la femme ?
a) L'âge
b) Le surpoids et l'obésité
c) La consommation de tabac
d) La fréquence des rapports sexuels",apertus_8B,llama3_1_8b
OIC-022-04-B,"Question: Quel est le principal facteur prédictif de fertilité chez la femme?
a) L'âge
b) Le surpoids
c) La consommation de tabac
d) La fréquence des rapports sexuels","Question: Quel est le principal facteur de fertilité chez la femme selon le contenu?
a) L'âge
b) Le surpoids et surtout l’obésité
c) La consommation de tabac
d) Le mode de vie et l'environnement",apertus_8B,qwen3_6b
OIC-022-04-B,"Question: Quel est le principal facteur prédictif de fertilité chez la femme?
a) L'âge
b) Le surpoids
c) La consommation de tabac
d) La fréquence des rapports sexuels","Question: Quel est le taux de consultation pour infertilité en France après un an d'essai?
a) Un couple sur deux consulte
b) Un couple sur trois consulte
c) Un couple sur quatre à six consulte
d) Un couple sur cinq consulte",apertus_8B,mistral_7b
OIC-022-04-B,"Question: Quel est le principal facteur prédictif de fertilité chez la femme ?
a) Le surpoids
b) La consommation de tabac
c) L'âge
d) La fréquence des rapports sexuels","Question: Quel facteur principal influence la fertilité chez la femme ?
a) L'âge
b) Le surpoids et l'obésité
c) La consommation de tabac
d) La fréquence des rapports sexuels",gemma2_9b,llama3_1_8b
OIC-022-04-B,"Question: Quel est le principal facteur prédictif de fertilité chez la femme ?
a) Le surpoids
b) La consommation de tabac
c) L'âge
d) La fréquence des rapports sexuels","Question: Quel est le principal facteur de fertilité chez la femme selon le contenu?
a) L'âge
b) Le surpoids et surtout l’obésité
c) La consommation de tabac
d) Le mode de vie et l'environnement",gemma2_9b,qwen3_6b
OIC-022-04-B,"Question: Quel est le principal facteur prédictif de fertilité chez la femme ?
a) Le surpoids
b) La consommation de tabac
c) L'âge
d) La fréquence des rapports sexuels","Question: Quel est le taux de consultation pour infertilité en France après un an d'essai?
a) Un couple sur deux consulte
b) Un couple sur trois consulte
c) Un couple sur quatre à six consulte
d) Un couple sur cinq consulte",gemma2_9b,mistral_7b
OIC-022-04-B,"Question: Quel est le principal facteur prédictif de fertilité chez la femme?
a) Le poids
b) L'âge
c) La fréquence des rapports sexuels
d) La consommation de tabac","Question: Quel facteur principal influence la fertilité chez la femme ?
a) L'âge
b) Le surpoids et l'obésité
c) La consommation de tabac
d) La fréquence des rapports sexuels",medGemma_4b,llama3_1_8b
OIC-022-04-B,"Question: Quel est le principal facteur prédictif de fertilité chez la femme?
a) Le poids
b) L'âge
c) La fréquence des rapports sexuels
d) La consommation de tabac","Question: Quel est le principal facteur de fertilité chez la femme selon le contenu?
a) L'âge
b) Le surpoids et surtout l’obésité
c) La consommation de tabac
d) Le mode de vie et l'environnement",medGemma_4b,qwen3_6b
